class,order,family,genus
Magnoliopsidae,Gentianales,Gentianaceae,Voyriella
Magnoliopsidae,Gentianales,Gentianaceae,Zygostigma
Magnoliopsidae,Gentianales,Gentianaceae,Xestaea
Magnoliopsidae,Gentianales,Gentianaceae,Wurdackanthus
Magnoliopsidae,Geraniales,Geraniaceae,Balbisia
Magnoliopsidae,Geraniales,Geraniaceae,Ledocarpon
Magnoliopsidae,Gentianales,Gentianaceae,Frasera
Magnoliopsidae,Gentianales,Gentianaceae,Tachia
Magnoliopsidae,Gentianales,Gentianaceae,Symphyllophyton
Magnoliopsidae,Gentianales,Gentianaceae,Tapeinostemon
Magnoliopsidae,Geraniales,Geraniaceae,Neurophyllodes
Magnoliopsidae,Lamiales,Gesneriaceae,Bellonia
Magnoliopsidae,Lamiales,Gesneriaceae,Asteranthera
Magnoliopsidae,Lamiales,Gesneriaceae,Anodiscus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Ervum
Magnoliopsidae,Fabales,Leguminosae-Pap.,Orobella
Magnoliopsidae,Fabales,Leguminosae-Pap.,Viminaria
Magnoliopsidae,Fabales,Leguminosae-Pap.,Willardia
Magnoliopsidae,Lamiales,Gesneriaceae,Tylopsacas
Magnoliopsidae,Rosales,Rosaceae,Tylosperma
Magnoliopsidae,Asterales,Goodeniaceae,Diaspasis
Magnoliopsidae,Asterales,Goodeniaceae,Calogyne
Magnoliopsidae,Asterales,Goodeniaceae,Lechenaultia
Magnoliopsidae,Asterales,Goodeniaceae,Selliera
Magnoliopsidae,Lamiales,Gesneriaceae,Jancaea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Yucaratonia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Anneslia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Psilorhegma
Magnoliopsidae,Fabales,Leguminosae-Caes.,Herpetica
Magnoliopsidae,Fabales,Leguminosae-Mim.,Morongia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Calia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Sphinga
Magnoliopsidae,Fabales,Leguminosae-Pap.,Sphaerolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Roea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Spirotropis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Stracheya
Magnoliopsidae,Fabales,Leguminosae-Caes.,Stenodrepanum
Magnoliopsidae,Fabales,Leguminosae-Caes.,Stahlia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Mecopus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Mastersia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Vataireopsis
Magnoliopsidae,Saxifragales,Haloragaceae,Gonocarpus
Magnoliopsidae,Saxifragales,Haloragaceae,Glischrocaryon
Magnoliopsidae,Fabales,Leguminosae-Pap.,Uleanthus
Magnoliopsidae,Commelinales,Haemodoraceae,Pyrrorhiza
Magnoliopsidae,Commelinales,Haemodoraceae,Conostylis
Magnoliopsidae,Commelinales,Haemodoraceae,Schiekia
Magnoliopsidae,Gentianales,Gentianaceae,Adenolisianthus
Magnoliopsidae,Fagales,Fagaceae,Trisyngyne
Magnoliopsidae,Fagales,Fagaceae,Shiia
Magnoliopsidae,Poales,Flagellariaceae,Susum
Magnoliopsidae,Ericales,Fouquieriaceae,Idria
Magnoliopsidae,Caryophyllales,Frankeniaceae,Anthobryum
Magnoliopsidae,Caryophyllales,Frankeniaceae,Niederleinia
Magnoliopsidae,Gentianales,Gentianaceae,Anthopogon
Magnoliopsidae,Gentianales,Gentianaceae,Chorisepalum
Magnoliopsidae,Malpighiales,Malpighiaceae,Peregrina
Magnoliopsidae,Fabales,Leguminosae-Caes.,Chamaefistula
Magnoliopsidae,Fabales,Leguminosae-Caes.,Peiranisia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Chamaesenna
Magnoliopsidae,Fabales,Leguminosae-Caes.,Pseudocassia
Magnoliopsidae,Gentianales,Gentianaceae,Celiantha
Magnoliopsidae,Gentianales,Gentianaceae,Bisgoeppertia
Magnoliopsidae,Gentianales,Gentianaceae,Aripuana
Magnoliopsidae,Fagales,Fagaceae,Cyclobalanopsis
Magnoliopsidae,Fagales,Fagaceae,Chrysolepis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Pterospartum
Magnoliopsidae,Fabales,Leguminosae-Mim.,Punjuba
Magnoliopsidae,Fabales,Leguminosae-Pap.,Euchilus
Magnoliopsidae,Fabales,Leguminosae-Caes.,Recordoxylon
Magnoliopsidae,Fabales,Leguminosae-Pap.,Ramirezella
Magnoliopsidae,Fabales,Leguminosae-Pap.,Neorudolphia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Rudolphia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Rhodopis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Rupertia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Soemmeringia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Glottidium
Magnoliopsidae,Fabales,Leguminosae-Mim.,Microlobius
Magnoliopsidae,Fabales,Leguminosae-Pap.,Taralea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Coursetia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Sympetalandra
Magnoliopsidae,Fabales,Leguminosae-Pap.,Paramachaerium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Oxyrhynchus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Podolobium
Magnoliopsidae,Fabales,Leguminosae-Caes.,Pahudia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Panurea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Pediomelum
Magnoliopsidae,Fabales,Leguminosae-Mim.,Pararchidendron
Magnoliopsidae,Fabales,Leguminosae-Pap.,Peteria
Magnoliopsidae,Fabales,Leguminosae-Caes.,Petalostylis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Ichthyomethia
Magnoliopsidae,Asterales,Compositae,Lupsia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Lophocarpinia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Libidibia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Melanoxylon
Magnoliopsidae,Fabales,Leguminosae-Pap.,Macropsychanthus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Muellera
Magnoliopsidae,Fabales,Leguminosae-Pap.,Myrospermum
Magnoliopsidae,Fabales,Leguminosae-Pap.,Toluifera
Magnoliopsidae,Fabales,Leguminosae-Pap.,Arthrolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Nissolia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Olneya
Magnoliopsidae,Fabales,Leguminosae-Mim.,Obolinga
Magnoliopsidae,Fabales,Leguminosae-Pap.,Orobus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Leptolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Kunstleria
Magnoliopsidae,Fabales,Leguminosae-Mim.,Lagonychium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Isotropis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Jansonia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Jacqueshuberia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Mimozyganthus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Monopteryx
Magnoliopsidae,Fabales,Leguminosae-Caes.,Moldenhawera
Magnoliopsidae,Fabales,Leguminosae-Pap.,Minkelersia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Poitea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Poissonia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Pictetia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Xylothermia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Pityrocarpa
Magnoliopsidae,Fabales,Leguminosae-Pap.,Platycyamus
Magnoliopsidae,Fabales,Leguminosae-Caes.,Poeppigia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Priotropis
Magnoliopsidae,Fabales,Leguminosae-Mim.,Prosopidastrum
Magnoliopsidae,Fabales,Leguminosae-Mim.,Pseudosamanea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Psoralidium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Luetzelburgia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Entadopsis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Dussia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Ebenopsis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Harleyodendron
Magnoliopsidae,Fabales,Leguminosae-Pap.,Hallia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Hebestigma
Magnoliopsidae,Fabales,Leguminosae-Mim.,Havardia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Herpyza
Magnoliopsidae,Fabales,Leguminosae-Pap.,Chesneya
Magnoliopsidae,Fabales,Leguminosae-Pap.,Buergeria
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cologania
Magnoliopsidae,Fabales,Leguminosae-Caes.,Conzattia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Sarcodum
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cleobulia
Magnoliopsidae,Malpighiales,Bonnetiaceae,Bonnetia
Magnoliopsidae,Poales,Cyperaceae,Exochogyne
Magnoliopsidae,Poales,Cyperaceae,Didymiandrum
Magnoliopsidae,Poales,Cyperaceae,Morelotia
Magnoliopsidae,Poales,Cyperaceae,Mesomelaena
Magnoliopsidae,Dipsacales,Caprifoliaceae,Asterocephalus
Magnoliopsidae,Poales,Cyperaceae,Chaetospora
Magnoliopsidae,Dilleniales,Dilleniaceae,Delima
Magnoliopsidae,Dilleniales,Dilleniaceae,Acrotrema
Magnoliopsidae,Poales,Cyperaceae,Limnochloa
Magnoliopsidae,Poales,Cyperaceae,Vesicarex
Magnoliopsidae,Ericales,Cyrillaceae,Purdiaea
Magnoliopsidae,Ericales,Clethraceae,Costaea
Magnoliopsidae,Saxifragales,Daphniphyllaceae,Goughia
Magnoliopsidae,Arecales,Dasypogonaceae,Kingia
Magnoliopsidae,Arecales,Dasypogonaceae,Calectasia
Magnoliopsidae,Poales,Cyperaceae,Cymophyllus
Magnoliopsidae,Poales,Cyperaceae,Galilea
Magnoliopsidae,Poales,Cyperaceae,Acorellus
Magnoliopsidae,Poales,Cyperaceae,Papyrus
Magnoliopsidae,Ericales,Diapensiaceae,Schizocodon
Magnoliopsidae,Dipsacales,Dipsacaceae,Trichera
Magnoliopsidae,Dioscoreales,Dioscoreaceae,Testudinaria
Magnoliopsidae,Dioscoreales,Dioscoreaceae,Stenomeris
Magnoliopsidae,Dioscoreales,Dioscoreaceae,Rajania
Magnoliopsidae,Dilleniales,Dilleniaceae,Pleurandra
Magnoliopsidae,Dilleniales,Dilleniaceae,Neodillenia
Magnoliopsidae,Poales,Cyperaceae,Paramapania
Magnoliopsidae,Malvales,Dipterocarpaceae,Doona
Magnoliopsidae,Malvales,Dipterocarpaceae,Parashorea
Magnoliopsidae,Malvales,Dipterocarpaceae,Pakaraimaea
Magnoliopsidae,Malpighiales,Euphorbiaceae,Acidoton
Magnoliopsidae,Malpighiales,Euphorbiaceae,Algernonia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Anomalocalyx
Magnoliopsidae,Malpighiales,Euphorbiaceae,Angostylis
Magnoliopsidae,Poales,Cyperaceae,Scirpodendron
Magnoliopsidae,Ericales,Epacridaceae,Astroloma
Magnoliopsidae,Ericales,Epacridaceae,Andersonia
Magnoliopsidae,Ericales,Ericaceae,Ampelothamnus
Magnoliopsidae,Ericales,Ericaceae,Neopieris
Magnoliopsidae,Ericales,Ericaceae,Anthopterus
Magnoliopsidae,Ericales,Ericaceae,Anthopteropsis
Magnoliopsidae,Ericales,Epacridaceae,Archeria
Magnoliopsidae,Poales,Cyperaceae,Gymnoschoenus
Magnoliopsidae,Ericales,Ebenaceae,Leucoxylum
Magnoliopsidae,Oxalidales,Elaeocarpaceae,Echinocarpus
Magnoliopsidae,Ericales,Lissocarpaceae,Lissocarpa
Magnoliopsidae,Ericales,Ericaceae,Eleutherostemon
Magnoliopsidae,Ericales,Ericaceae,Eremia
Magnoliopsidae,Ericales,Ericaceae,Disterigma
Magnoliopsidae,Ericales,Ericaceae,Cassandra
Magnoliopsidae,Ericales,Ericaceae,Ceratostema
Magnoliopsidae,Ericales,Ericaceae,Demosthenesia
Magnoliopsidae,Ericales,Epacridaceae,Decaspora
Magnoliopsidae,Ericales,Ericaceae,Diplarche
Magnoliopsidae,Ericales,Ericaceae,Eubotryoides
Magnoliopsidae,Malpighiales,Euphorbiaceae,Baliospermum
Magnoliopsidae,Malpighiales,Euphorbiaceae,Bertya
Magnoliopsidae,Malpighiales,Euphorbiaceae,Choriophyllum
Magnoliopsidae,Malpighiales,Euphorbiaceae,Chondrostylis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Chiropetalum
Magnoliopsidae,Malpighiales,Euphorbiaceae,Cheilosa
Magnoliopsidae,Malpighiales,Euphorbiaceae,Cladogynos
Magnoliopsidae,Malpighiales,Euphorbiaceae,Ateramnus
Magnoliopsidae,Poales,Eriocaulaceae,Comanthera
Magnoliopsidae,Poales,Eriocaulaceae,Actinocephalus
Magnoliopsidae,Ericales,Epacridaceae,Sphenotoma
Magnoliopsidae,Ericales,Ericaceae,Siphonandra
Magnoliopsidae,Ericales,Ericaceae,Semiramisia
Magnoliopsidae,Ericales,Ericaceae,Schizococcus
Magnoliopsidae,Ericales,Ericaceae,Azalea
Magnoliopsidae,Ericales,Epacridaceae,Prionotes
Magnoliopsidae,Ericales,Ericaceae,Polyclita
Magnoliopsidae,Ericales,Ericaceae,Plutarchia
Magnoliopsidae,Ericales,Pyrolaceae,Ramischia
Magnoliopsidae,Ericales,Epacridaceae,Lysinema
Magnoliopsidae,Ericales,Epacridaceae,Melichrus
Magnoliopsidae,Ericales,Ericaceae,Meisteria
Magnoliopsidae,Ericales,Epacridaceae,Needhamiella
Magnoliopsidae,Ericales,Ericaceae,Mycerinus
Magnoliopsidae,Ericales,Ericaceae,Monotropsis
Magnoliopsidae,Ericales,Pyrolaceae,Hypopitys
Magnoliopsidae,Ericales,Epacridaceae,Oligarrhena
Magnoliopsidae,Ericales,Ericaceae,Notopora
Magnoliopsidae,Ericales,Ericaceae,Pentapterygium
Magnoliopsidae,Malpighiales,Euphorbiaceae,Adenopeltis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Agrostistachys
Magnoliopsidae,Malvales,Dipterocarpaceae,Pentacme
Magnoliopsidae,Malvales,Dipterocarpaceae,Retinodendron
Magnoliopsidae,Malvales,Dipterocarpaceae,Upuna
Magnoliopsidae,Malpighiales,Euphorbiaceae,Poinsettia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Tithymalus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Neoguillauminia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Dodecastigma
Magnoliopsidae,Malpighiales,Euphorbiaceae,Erismanthus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Epiprinus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Galarhoeus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Dicoelia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Dendrothrix
Magnoliopsidae,Malpighiales,Euphorbiaceae,Dalembertia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Dimorphocalyx
Magnoliopsidae,Malpighiales,Euphorbiaceae,Ditta
Magnoliopsidae,Ericales,Ericaceae,Polycodium
Magnoliopsidae,Ericales,Ericaceae,Batodendron
Magnoliopsidae,Ericales,Ericaceae,Cyanococcus
Magnoliopsidae,Poales,Eriocaulaceae,Rondonanthus
Magnoliopsidae,Poales,Eriocaulaceae,Philodice
Magnoliopsidae,Ericales,Ericaceae,Comarostaphylis
Magnoliopsidae,Ericales,Ericaceae,Coccosperma
Magnoliopsidae,Santalales,Eremolepidaceae,Lepidoceras
Magnoliopsidae,Malpighiales,Euphorbiaceae,Micrandropsis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Rottlera
Magnoliopsidae,Malpighiales,Euphorbiaceae,Paracroton
Magnoliopsidae,Malpighiales,Euphorbiaceae,Ophellantha
Magnoliopsidae,Malpighiales,Euphorbiaceae,Pachystemon
Magnoliopsidae,Malpighiales,Euphorbiaceae,Fahrenheitia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Philyra
Magnoliopsidae,Malpighiales,Euphorbiaceae,Neoshirakia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Rhodothyrsus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Ricinocarpus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Senefelderopsis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Brasiliocroton
Magnoliopsidae,Ericales,Ericaceae,Therorhodion
Magnoliopsidae,Ericales,Epacridaceae,Lissanthe
Magnoliopsidae,Ericales,Ericaceae,Androstoma
Magnoliopsidae,Magnoliales,Annonaceae,Stenanthera
Magnoliopsidae,Ericales,Ericaceae,Thoracosperma
Magnoliopsidae,Ericales,Epacridaceae,Trochocarpa
Magnoliopsidae,Ericales,Ericaceae,Sarcodes
Magnoliopsidae,Ericales,Epacridaceae,Rupicola
Magnoliopsidae,Ericales,Ericaceae,Rigiolepis
Magnoliopsidae,Ericales,Ericaceae,Cystanthe
Magnoliopsidae,Ericales,Ericaceae,Pilitis
Magnoliopsidae,Ericales,Ericaceae,Sympieza
Magnoliopsidae,Ericales,Ericaceae,Symphysia
Magnoliopsidae,Ericales,Ericaceae,Kalmiella
Magnoliopsidae,Ericales,Ericaceae,Hemitomes
Magnoliopsidae,Ericales,Ericaceae,Gonocalyx
Magnoliopsidae,Ericales,Ericaceae,Ledothamnus
Magnoliopsidae,Ericales,Epacridaceae,Lebetanthus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Desmodiastrum
Magnoliopsidae,Fabales,Leguminosae-Pap.,Psorothamnus
Magnoliopsidae,Caryophyllales,Aizoaceae,Argyroderma
Magnoliopsidae,Fabales,Leguminosae-Caes.,Arcoa
Magnoliopsidae,Fabales,Leguminosae-Pap.,Orophaca
Magnoliopsidae,Fabales,Leguminosae-Pap.,Ateleia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Barbieria
Magnoliopsidae,Fabales,Leguminosae-Caes.,Batesia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Cailliea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Whitfordiodendron
Magnoliopsidae,Fabales,Leguminosae-Caes.,Tara
Magnoliopsidae,Malpighiales,Euphorbiaceae,Tacarcuna
Magnoliopsidae,Malpighiales,Euphorbiaceae,Staphysora
Magnoliopsidae,Malpighiales,Euphorbiaceae,Tetraplandra
Magnoliopsidae,Malpighiales,Euphorbiaceae,Sumbavia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Reutealis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Pseudosenefeldera
Magnoliopsidae,Malpighiales,Euphroniaceae,Euphronia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Trewia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Tritaxis
Magnoliopsidae,Malpighiales,Euphorbiaceae,Trigonostemon
Magnoliopsidae,Malpighiales,Euphorbiaceae,Vaupesia
Magnoliopsidae,Fabales,Leguminosae-Mim.,Cojoba
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cratylia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Corynella
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cranocarpus
Magnoliopsidae,Fabales,Leguminosae-Mim.,Acaciella
Magnoliopsidae,Fabales,Leguminosae-Pap.,Guianodendron
Magnoliopsidae,Malpighiales,Euphorbiaceae,Hylandia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Joannesia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Garcia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Gavarretia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Fontainea
Magnoliopsidae,Malpighiales,Euphorbiaceae,Glycydendron
Magnoliopsidae,Malpighiales,Euphorbiaceae,Grimmeodendron
Magnoliopsidae,Malpighiales,Euphorbiaceae,Conceveibastrum
Magnoliopsidae,Malpighiales,Euphorbiaceae,Clavistylus
Magnoliopsidae,Malpighiales,Euphorbiaceae,Cnesmone
Magnoliopsidae,Malpighiales,Euphorbiaceae,Junghuhnia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Botryophora
Magnoliopsidae,Malpighiales,Euphorbiaceae,Bonania
Magnoliopsidae,Malpighiales,Euphorbiaceae,Caryodendron
Magnoliopsidae,Fabales,Leguminosae-Pap.,Aldina
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cornicina
Magnoliopsidae,Fabales,Leguminosae-Caes.,Androcalymma
Magnoliopsidae,Fabales,Leguminosae-Pap.,Vulneraria
Magnoliopsidae,Fabales,Leguminosae-Pap.,Acanthyllis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Apoplanesia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Arapatiella
Magnoliopsidae,Fabales,Leguminosae-Caes.,Schnella
Magnoliopsidae,Fabales,Leguminosae-Pap.,Brachysema
Magnoliopsidae,Fabales,Leguminosae-Pap.,Burtonia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Guilandina
Magnoliopsidae,Fabales,Leguminosae-Pap.,Behaimia
Magnoliopsidae,Malpighiales,Euphorbiaceae,Leucocroton
Magnoliopsidae,Malpighiales,Euphorbiaceae,Koilodepas
Magnoliopsidae,Malpighiales,Euphorbiaceae,Haematospermum
Magnoliopsidae,Fabales,Leguminosae-Pap.,Lennea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Discolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Dolichopsis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Dicerma
Magnoliopsidae,Fabales,Leguminosae-Mim.,Hydrochorea
Magnoliopsidae,Fabales,Leguminosae-Pap.,Soja
Magnoliopsidae,Fabales,Leguminosae-Pap.,Leptocyamus
Magnoliopsidae,Fabales,Leguminosae-Pap.,Clidanthera
Magnoliopsidae,Fabales,Leguminosae-Pap.,Grazielodendron
Magnoliopsidae,Fabales,Leguminosae-Pap.,Goodia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Hoita
Magnoliopsidae,Fabales,Leguminosae-Pap.,Plagiolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Patagonium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Amburana
Magnoliopsidae,Fabales,Leguminosae-Pap.,Falcata
Magnoliopsidae,Fabales,Leguminosae-Pap.,Amphiodon
Magnoliopsidae,Fabales,Leguminosae-Pap.,Exostyles
Magnoliopsidae,Fabales,Leguminosae-Pap.,Eversmannia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Eutaxia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Euchresta
Magnoliopsidae,Fabales,Leguminosae-Mim.,Falcataria
Magnoliopsidae,Fabales,Leguminosae-Pap.,Fairchildia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Fagelia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Eysenhardtia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Gastrolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cascaronia
Magnoliopsidae,Fabales,Leguminosae-Caes.,Cercidiopsis
Magnoliopsidae,Fabales,Leguminosae-Pap.,Chaetocalyx
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cyclolobium
Magnoliopsidae,Fabales,Leguminosae-Pap.,Cyathostegia
Magnoliopsidae,Fabales,Leguminosae-Pap.,Dahlstedtia
Magnoliopsidae,Poales,Cyperaceae,Trichelostylis
Magnoliopsidae,Poales,Cyperaceae,Chaetocyperus
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Edgaria
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Echinopepon
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Frantzia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Ibervillea
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Apodanthera
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Hodgsonia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Herpetospermum
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Hemsleya
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Helmontia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Muellerargia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Pteropepon
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Pseudosicydium
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Polyclathra
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Pilogyne
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Penelopeia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Sechiopsis
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Scopella
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Schizocarpum
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Sicyocaulis
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Sicana
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Selysia
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Tecunumania
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Solena
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Siolmatra
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Sicyosperma
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Vaseyanthus
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Cucurbitella
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Doyerea
Magnoliopsidae,Cucurbitales,Cucurbitaceae,Microsechium
Magnoliopsidae,Pandanales,Cyclanthaceae,Cyclanthus
Magnoliopsidae,Oxalidales,Brunelliaceae,Brunellia
Magnoliopsidae,Oxalidales,Cunoniaceae,Ackama
Magnoliopsidae,Oxalidales,Cunoniaceae,Acrophyllum
Magnoliopsidae,Oxalidales,Cunoniaceae,Anodopetalum
Magnoliopsidae,Pandanales,Cyclanthaceae,Dicranopygium
Magnoliopsidae,Oxalidales,Cunoniaceae,Caldcluvia
Magnoliopsidae,Oxalidales,Cunoniaceae,Cunonia
Magnoliopsidae,Oxalidales,Cunoniaceae,Ceratopetalum
Magnoliopsidae,Oxalidales,Cunoniaceae,Callicoma
Magnoliopsidae,Oxalidales,Cunoniaceae,Pullea
Magnoliopsidae,Paracryphiales,Paracryphiaceae,Paracryphia
Magnoliopsidae,Oxalidales,Cunoniaceae,Gillbeea
Magnoliopsidae,Oxalidales,Cunoniaceae,Vesselowskya
Magnoliopsidae,Oxalidales,Cunoniaceae,Schizomeria
Magnoliopsidae,Pandanales,Cyclanthaceae,Sphaeradenia
Magnoliopsidae,Pandanales,Cyclanthaceae,Stelestylis
Magnoliopsidae,Poales,Cyperaceae,Arthrostylis
Magnoliopsidae,Poales,Cyperaceae,Comostemum
Magnoliopsidae,Solanales,Convolvulaceae,Lysiostyles
Magnoliopsidae,Solanales,Convolvulaceae,Itzaea
Magnoliopsidae,Solanales,Convolvulaceae,Lettsomia
Magnoliopsidae,Zingiberales,Zingiberaceae,Cheilocostus
Magnoliopsidae,Cornales,Cornaceae,Rhytidandra
Magnoliopsidae,Cornales,Cornaceae,Swida
Magnoliopsidae,Cornales,Cornaceae,Camptotheca
Magnoliopsidae,Cornales,Cornaceae,Benthamidia
Magnoliopsidae,Solanales,Convolvulaceae,Decalobanthus
Magnoliopsidae,Solanales,Convolvulaceae,Rivea
