Options:
Model:                           MultiState
Tree File Name:                  data/jan_nat_species_11-07-25.tre
Data File Name:                  data/jan_nat_species_11-07-25.txt
Log File Name:                   data/jan_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            152725646
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2990
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
553000	-1052.148088	1	0.000194	0.000248	0.000030	0.028448	0.005311	0.002159	0.001076	0.018525	0.002463	0.007840	0.001317	0.003171	0.004927	0.253971	0.714212	0.026890	
554000	-1048.194495	1	0.000081	0.000126	0.000013	0.021881	0.006054	0.000974	0.003890	0.014638	0.004426	0.007295	0.000900	0.000961	0.001216	0.408962	0.585504	0.004318	
555000	-1049.355559	1	0.000170	0.000199	0.000049	0.025183	0.010980	0.000099	0.002656	0.024427	0.005565	0.004732	0.002807	0.000991	0.002979	0.429556	0.561079	0.006386	
556000	-1051.238146	1	0.000128	0.000112	0.000051	0.022169	0.007612	0.000030	0.002387	0.021738	0.007536	0.007753	0.002387	0.002071	0.001216	0.355077	0.630988	0.012719	
557000	-1047.318152	1	0.000172	0.000282	0.000005	0.022070	0.007096	0.000140	0.002015	0.019220	0.006926	0.006373	0.001402	0.000800	0.008378	0.613232	0.373617	0.004773	
558000	-1044.891209	1	0.000121	0.000210	0.000019	0.025340	0.004479	0.000035	0.000610	0.015725	0.007925	0.006439	0.002240	0.001003	0.004333	0.514675	0.473777	0.007215	
559000	-1046.742314	1	0.000120	0.000197	0.000064	0.026976	0.003180	0.000049	0.003553	0.017183	0.004297	0.006012	0.001583	0.001271	0.002290	0.096024	0.896232	0.005454	
560000	-1046.234408	1	0.000178	0.000232	0.000037	0.027195	0.001241	0.002453	0.000657	0.019069	0.003181	0.004804	0.001555	0.003299	0.007635	0.074485	0.903211	0.014669	
561000	-1045.707737	1	0.000159	0.000257	0.000010	0.021905	0.003348	0.001419	0.003813	0.019194	0.004942	0.005712	0.001217	0.002704	0.006171	0.217024	0.765510	0.011295	
562000	-1048.074417	1	0.000167	0.000215	0.000024	0.028355	0.001280	0.004015	0.000226	0.019360	0.002683	0.005796	0.001609	0.002475	0.007646	0.059907	0.920129	0.012318	
563000	-1050.246654	1	0.000261	0.000285	0.000034	0.024337	0.003544	0.000524	0.001776	0.016040	0.007552	0.007114	0.002190	0.002716	0.014305	0.348390	0.619482	0.017823	
564000	-1049.293277	1	0.000082	0.000225	0.000086	0.021345	0.003090	0.001558	0.007107	0.015090	0.002418	0.006205	0.000749	0.002194	0.002769	0.123966	0.864374	0.008890	
565000	-1050.157972	1	0.000307	0.000077	0.000027	0.025322	0.005800	0.000981	0.004429	0.015954	0.002781	0.006120	0.000503	0.001946	0.001365	0.223045	0.768907	0.006684	
566000	-1053.396421	1	0.000051	0.000310	0.000011	0.025377	0.008470	0.000631	0.006224	0.020001	0.007311	0.005271	0.001542	0.003058	0.004029	0.344632	0.640206	0.011132	
567000	-1045.045684	1	0.000161	0.000132	0.000038	0.026487	0.001819	0.001665	0.003290	0.018420	0.002717	0.004727	0.002032	0.003103	0.001433	0.043506	0.941523	0.013538	
568000	-1045.238946	1	0.000147	0.000243	0.000031	0.028057	0.002397	0.000791	0.002748	0.014897	0.003764	0.006507	0.002062	0.001443	0.004524	0.091132	0.896993	0.007352	
569000	-1051.316224	1	0.000079	0.000241	0.000065	0.021243	0.002755	0.002438	0.004014	0.015096	0.006191	0.007795	0.000638	0.001892	0.006403	0.226680	0.757837	0.009081	
570000	-1047.869485	1	0.000256	0.000123	0.000040	0.026136	0.006539	0.002524	0.002946	0.023440	0.002393	0.005391	0.002847	0.002231	0.001811	0.198873	0.787929	0.011387	
571000	-1047.530804	1	0.000173	0.000137	0.000015	0.023384	0.004670	0.001719	0.002813	0.019381	0.004508	0.006752	0.003700	0.001180	0.001807	0.189709	0.799817	0.008667	
572000	-1046.412634	1	0.000206	0.000106	0.000054	0.025683	0.003045	0.001549	0.002184	0.014788	0.002764	0.005794	0.002511	0.000500	0.001770	0.143145	0.851781	0.003305	
573000	-1056.038704	1	0.000133	0.000302	0.000019	0.036883	0.007072	0.001162	0.001012	0.027947	0.004905	0.002049	0.004318	0.002579	0.004566	0.138495	0.846498	0.010440	
574000	-1050.024247	1	0.000058	0.000179	0.000055	0.023878	0.003393	0.001891	0.000326	0.020388	0.003386	0.008651	0.000549	0.000435	0.002412	0.137635	0.857562	0.002391	
575000	-1049.486673	1	0.000036	0.000227	0.000112	0.025577	0.003640	0.000754	0.004707	0.014544	0.004614	0.005628	0.002028	0.001138	0.002915	0.169116	0.822639	0.005329	
576000	-1048.583057	1	0.000079	0.000140	0.000021	0.024550	0.001525	0.001717	0.004565	0.015981	0.003409	0.007522	0.002967	0.001291	0.001327	0.028719	0.962644	0.007310	
577000	-1048.147422	1	0.000174	0.000275	0.000065	0.024355	0.004655	0.001265	0.002504	0.020693	0.003455	0.006015	0.001587	0.000638	0.007037	0.210031	0.779562	0.003371	
578000	-1048.440622	1	0.000263	0.000145	0.000067	0.024512	0.002370	0.000559	0.002430	0.018461	0.004728	0.006474	0.002260	0.001088	0.002642	0.096177	0.895528	0.005653	
579000	-1045.582991	1	0.000263	0.000154	0.000020	0.029442	0.005487	0.000569	0.002052	0.020395	0.004740	0.004771	0.001584	0.002256	0.002530	0.186364	0.802864	0.008242	
580000	-1047.155875	1	0.000237	0.000189	0.000037	0.027762	0.005464	0.001529	0.003145	0.019735	0.004154	0.003559	0.002302	0.002305	0.004170	0.230161	0.757642	0.008026	
581000	-1051.281068	1	0.000124	0.000201	0.000095	0.026526	0.004958	0.003584	0.000981	0.022958	0.000874	0.004217	0.002396	0.003228	0.003383	0.239092	0.744334	0.013191	
582000	-1046.077441	1	0.000086	0.000228	0.000014	0.025121	0.002245	0.001599	0.000441	0.023456	0.003449	0.006045	0.001842	0.003378	0.002873	0.082197	0.893210	0.021720	
583000	-1045.653459	1	0.000066	0.000200	0.000003	0.021683	0.001737	0.000861	0.003487	0.015439	0.004974	0.005404	0.001851	0.002082	0.003099	0.118393	0.869223	0.009285	
584000	-1048.401281	1	0.000044	0.000292	0.000020	0.020856	0.002480	0.002603	0.004989	0.017380	0.002159	0.004343	0.001242	0.001910	0.006217	0.148158	0.839312	0.006312	
585000	-1047.815730	1	0.000014	0.000302	0.000028	0.027128	0.004378	0.001259	0.001560	0.020830	0.005266	0.005808	0.002608	0.003040	0.004403	0.165037	0.813159	0.017400	
586000	-1044.649189	1	0.000216	0.000195	0.000030	0.027830	0.005296	0.001501	0.001431	0.018745	0.004533	0.005975	0.002260	0.000642	0.004988	0.257243	0.733364	0.004405	
587000	-1047.121092	1	0.000072	0.000177	0.000069	0.029444	0.002991	0.000823	0.002506	0.017937	0.004665	0.006292	0.001411	0.001111	0.001953	0.072032	0.921148	0.004867	
588000	-1054.185782	1	0.000419	0.000246	0.000008	0.029900	0.003391	0.001727	0.004083	0.017610	0.005539	0.006114	0.003761	0.002724	0.007446	0.125950	0.844204	0.022400	
589000	-1045.285266	1	0.000028	0.000192	0.000012	0.025945	0.003670	0.001666	0.004073	0.017386	0.003340	0.005276	0.002360	0.002330	0.001854	0.100267	0.887374	0.010505	
590000	-1046.015241	1	0.000242	0.000114	0.000006	0.023264	0.005580	0.001275	0.003572	0.014070	0.005822	0.006976	0.001909	0.001073	0.002983	0.470578	0.519620	0.006818	
591000	-1049.310395	1	0.000037	0.000190	0.000007	0.021660	0.002934	0.002885	0.003802	0.015082	0.004368	0.004437	0.002427	0.002063	0.003195	0.237261	0.750847	0.008697	
592000	-1052.613285	1	0.000210	0.000100	0.000057	0.024696	0.002085	0.002276	0.001414	0.011255	0.004009	0.005130	0.001547	0.001817	0.005898	0.460318	0.526550	0.007234	
593000	-1049.682824	1	0.000311	0.000254	0.000021	0.027718	0.002448	0.003158	0.001122	0.020976	0.001563	0.004169	0.000630	0.002651	0.012499	0.138166	0.841276	0.008059	
594000	-1051.439742	1	0.000446	0.000118	0.000015	0.034650	0.007445	0.001597	0.000430	0.022694	0.004451	0.004288	0.002626	0.000898	0.003969	0.242818	0.748621	0.004592	
595000	-1043.716584	1	0.000193	0.000223	0.000017	0.026790	0.002472	0.001966	0.001575	0.016221	0.003795	0.005745	0.001115	0.001367	0.008821	0.152025	0.833461	0.005692	
596000	-1046.772840	1	0.000108	0.000212	0.000042	0.024736	0.004476	0.002134	0.001319	0.018797	0.003920	0.008471	0.000962	0.002124	0.003587	0.217646	0.766872	0.011895	
597000	-1045.302557	1	0.000219	0.000110	0.000018	0.025692	0.003614	0.001255	0.000275	0.017681	0.005273	0.006897	0.002232	0.002240	0.001934	0.223474	0.761563	0.013029	
598000	-1048.376881	1	0.000313	0.000203	0.000013	0.027630	0.002318	0.003542	0.002185	0.021625	0.002435	0.005163	0.000918	0.002332	0.007224	0.090220	0.893630	0.008926	
599000	-1044.331026	1	0.000099	0.000272	0.000035	0.024953	0.003157	0.000516	0.001540	0.016370	0.005926	0.006013	0.001273	0.001071	0.008046	0.303172	0.683953	0.004829	
600000	-1047.897932	1	0.000196	0.000165	0.000022	0.023843	0.001725	0.001192	0.002275	0.019027	0.004817	0.003989	0.001852	0.003179	0.003527	0.101776	0.882518	0.012178	
601000	-1045.549006	1	0.000292	0.000176	0.000013	0.027083	0.004214	0.001340	0.000516	0.021313	0.005072	0.005605	0.002361	0.002654	0.004356	0.206259	0.775832	0.013554	
602000	-1046.961361	1	0.000082	0.000123	0.000023	0.026112	0.005634	0.000710	0.001442	0.016205	0.007116	0.006526	0.002950	0.000913	0.001275	0.378148	0.612843	0.007735	
603000	-1047.304828	1	0.000287	0.000201	0.000018	0.024872	0.003892	0.001752	0.000060	0.023425	0.005039	0.004966	0.001687	0.002685	0.007869	0.267882	0.713636	0.010613	
604000	-1047.546686	1	0.000107	0.000094	0.000021	0.027716	0.007666	0.000429	0.000389	0.021962	0.003587	0.005490	0.002056	0.001722	0.000884	0.207876	0.783798	0.007441	
605000	-1048.481542	1	0.000313	0.000224	0.000018	0.033205	0.003540	0.001802	0.002355	0.019220	0.003482	0.005094	0.002500	0.001778	0.004904	0.088284	0.898869	0.007942	
606000	-1045.888153	1	0.000214	0.000138	0.000032	0.027752	0.005498	0.001771	0.001350	0.021197	0.003262	0.004435	0.001891	0.001077	0.002286	0.188179	0.805331	0.004204	
607000	-1048.755301	1	0.000115	0.000323	0.000018	0.022748	0.003056	0.001127	0.001203	0.013367	0.007231	0.007372	0.001239	0.000315	0.019334	0.599356	0.377144	0.004166	
608000	-1048.120493	1	0.000211	0.000161	0.000044	0.025588	0.002957	0.003479	0.003044	0.020748	0.002263	0.005232	0.001364	0.004346	0.002761	0.132097	0.844233	0.020909	
609000	-1047.349329	1	0.000074	0.000153	0.000061	0.024701	0.004186	0.001755	0.004883	0.015363	0.002279	0.004820	0.001931	0.001650	0.001527	0.134792	0.857282	0.006399	
610000	-1047.367201	1	0.000044	0.000308	0.000053	0.024784	0.002589	0.001900	0.000734	0.021384	0.003829	0.004905	0.003116	0.002238	0.007797	0.143182	0.837243	0.011778	
611000	-1052.461325	1	0.000391	0.000108	0.000065	0.027592	0.011241	0.000996	0.002994	0.022524	0.004981	0.005339	0.003726	0.002287	0.003606	0.375681	0.605659	0.015054	
612000	-1045.248897	1	0.000175	0.000231	0.000063	0.027526	0.003275	0.000414	0.001352	0.015776	0.004804	0.005527	0.002428	0.001037	0.006651	0.230342	0.757194	0.005813	
613000	-1046.147514	1	0.000098	0.000233	0.000063	0.024576	0.003831	0.000628	0.004144	0.014286	0.005043	0.004914	0.002288	0.001429	0.004351	0.279313	0.709794	0.006542	
614000	-1049.689792	1	0.000417	0.000182	0.000020	0.023792	0.003204	0.000928	0.004428	0.013283	0.005389	0.008158	0.001208	0.001575	0.008774	0.239969	0.742304	0.008953	
615000	-1047.676214	1	0.000202	0.000203	0.000026	0.028618	0.002760	0.002735	0.002934	0.018458	0.003589	0.005485	0.001262	0.001173	0.005132	0.079564	0.910648	0.004656	
616000	-1044.257078	1	0.000136	0.000193	0.000015	0.028468	0.003058	0.001719	0.002020	0.019671	0.003604	0.004409	0.001797	0.002899	0.002730	0.093339	0.892692	0.011240	
617000	-1044.685815	1	0.000094	0.000118	0.000027	0.024426	0.004110	0.000990	0.000984	0.015880	0.004754	0.005356	0.002933	0.001348	0.001440	0.331497	0.658973	0.008089	
618000	-1048.478339	1	0.000119	0.000233	0.000048	0.025040	0.006004	0.000402	0.002473	0.021379	0.004413	0.004847	0.000784	0.004216	0.003432	0.237840	0.744295	0.014432	
619000	-1047.188669	1	0.000225	0.000149	0.000036	0.023479	0.001751	0.001758	0.005774	0.010010	0.003909	0.005631	0.001844	0.001337	0.004319	0.115011	0.874473	0.006197	
620000	-1047.494940	1	0.000144	0.000214	0.000052	0.021608	0.003424	0.002079	0.002862	0.017611	0.003609	0.004973	0.003457	0.001701	0.005748	0.256927	0.727437	0.009888	
621000	-1048.320911	1	0.000106	0.000228	0.000042	0.021812	0.001901	0.002253	0.001567	0.020154	0.001889	0.005350	0.003056	0.001696	0.004964	0.122660	0.862644	0.009732	
622000	-1047.592389	1	0.000238	0.000195	0.000031	0.028295	0.002915	0.004250	0.000426	0.021809	0.001429	0.005313	0.002238	0.002075	0.005754	0.117192	0.867173	0.009880	
623000	-1046.034584	1	0.000137	0.000181	0.000031	0.028667	0.004262	0.001978	0.000112	0.025126	0.003917	0.004673	0.001843	0.002125	0.002560	0.124901	0.864370	0.008169	
624000	-1047.132525	1	0.000272	0.000101	0.000011	0.025242	0.005406	0.000795	0.000049	0.022188	0.005677	0.006472	0.001805	0.002840	0.001769	0.256375	0.727441	0.014415	
625000	-1046.350105	1	0.000046	0.000273	0.000016	0.026661	0.000956	0.000926	0.000221	0.017073	0.004546	0.005775	0.001189	0.002013	0.007294	0.057272	0.926481	0.008953	
626000	-1046.174514	1	0.000061	0.000142	0.000060	0.024044	0.004568	0.000025	0.000872	0.018265	0.005265	0.007636	0.000886	0.001409	0.001397	0.260503	0.731742	0.006357	
627000	-1046.148202	1	0.000172	0.000201	0.000056	0.024726	0.005681	0.000128	0.001774	0.021538	0.005730	0.005887	0.000838	0.001696	0.003484	0.307528	0.683186	0.005802	
628000	-1049.557442	1	0.000137	0.000174	0.000004	0.024696	0.005161	0.003004	0.005490	0.015607	0.002640	0.006434	0.002392	0.002576	0.001993	0.189817	0.793596	0.014595	
629000	-1047.446036	1	0.000076	0.000168	0.000040	0.027505	0.005997	0.001226	0.001415	0.023363	0.004160	0.005058	0.002336	0.000570	0.001730	0.167555	0.827607	0.003108	
630000	-1045.430195	1	0.000158	0.000167	0.000020	0.026788	0.003309	0.001450	0.005238	0.015098	0.003810	0.006497	0.001497	0.001762	0.002008	0.090085	0.899952	0.007955	
631000	-1050.187231	1	0.000036	0.000280	0.000032	0.024155	0.005910	0.001217	0.001600	0.018949	0.004488	0.007588	0.000411	0.003062	0.004343	0.329240	0.653090	0.013327	
632000	-1045.131136	1	0.000189	0.000188	0.000030	0.024415	0.004904	0.001393	0.002383	0.023286	0.003883	0.005268	0.001885	0.002335	0.002928	0.193730	0.793504	0.009838	
633000	-1047.326762	1	0.000212	0.000099	0.000028	0.029601	0.006858	0.001129	0.001040	0.022752	0.003410	0.005977	0.001948	0.000639	0.001110	0.153101	0.842492	0.003297	
634000	-1047.702438	1	0.000120	0.000189	0.000029	0.021777	0.002207	0.001883	0.001926	0.016588	0.003814	0.004859	0.004328	0.001114	0.004821	0.171140	0.816313	0.007725	
635000	-1053.150795	1	0.000084	0.000205	0.000047	0.026157	0.004020	0.001415	0.000823	0.030887	0.004480	0.004156	0.001547	0.002475	0.002470	0.116373	0.872635	0.008522	
636000	-1044.728073	1	0.000202	0.000278	0.000027	0.024608	0.001801	0.001866	0.001606	0.015035	0.003510	0.007006	0.001975	0.001137	0.015661	0.150067	0.827124	0.007148	
637000	-1047.179436	1	0.000105	0.000130	0.000060	0.028568	0.003632	0.001576	0.001195	0.021462	0.002333	0.003528	0.002483	0.003202	0.001268	0.079327	0.907403	0.012002	
638000	-1049.881611	1	0.000388	0.000186	0.000007	0.024755	0.006507	0.001714	0.000618	0.019669	0.005883	0.007536	0.002452	0.002123	0.010699	0.466939	0.507161	0.015201	
639000	-1049.986797	1	0.000130	0.000177	0.000041	0.022658	0.003197	0.004807	0.002010	0.022736	0.001064	0.005189	0.001308	0.003093	0.003851	0.199398	0.784194	0.012556	
640000	-1046.358555	1	0.000172	0.000195	0.000014	0.022389	0.005059	0.002101	0.004921	0.015861	0.003724	0.004832	0.002747	0.001795	0.004099	0.306154	0.681145	0.008602	
641000	-1046.651741	1	0.000217	0.000172	0.000041	0.023389	0.004167	0.002263	0.001364	0.021558	0.005023	0.006505	0.001309	0.002430	0.004699	0.263708	0.720469	0.011124	
642000	-1045.918151	1	0.000076	0.000245	0.000026	0.025346	0.003677	0.002575	0.002796	0.021667	0.003852	0.005821	0.001443	0.003159	0.003630	0.143069	0.838541	0.014760	
643000	-1047.804651	1	0.000059	0.000169	0.000041	0.023784	0.002766	0.001447	0.005403	0.017898	0.003811	0.007511	0.001525	0.001378	0.001602	0.063977	0.927627	0.006793	
644000	-1047.265633	1	0.000221	0.000247	0.000008	0.025777	0.002504	0.001504	0.003513	0.015223	0.006321	0.004434	0.003004	0.001630	0.011835	0.205747	0.774376	0.008042	
645000	-1049.052580	1	0.000060	0.000351	0.000045	0.022869	0.002691	0.000657	0.000749	0.019038	0.007435	0.007238	0.001071	0.001683	0.013422	0.274296	0.704040	0.008242	
646000	-1049.760339	1	0.000110	0.000294	0.000031	0.026012	0.005776	0.001463	0.001099	0.021750	0.004933	0.003073	0.003847	0.001929	0.008060	0.340854	0.641799	0.009286	
647000	-1048.032782	1	0.000104	0.000230	0.000066	0.024311	0.002216	0.002336	0.001134	0.013275	0.004912	0.006801	0.002745	0.001097	0.011818	0.304942	0.674096	0.009143	
648000	-1050.498840	1	0.000218	0.000127	0.000041	0.026701	0.004907	0.003410	0.002144	0.019587	0.000778	0.006317	0.002740	0.002520	0.001808	0.249354	0.728066	0.020772	
649000	-1048.764071	1	0.000248	0.000269	0.000009	0.026940	0.001737	0.002386	0.001395	0.017366	0.002698	0.007722	0.000861	0.003305	0.007137	0.109509	0.854906	0.028447	
650000	-1048.752752	1	0.000117	0.000303	0.000020	0.026580	0.004193	0.001669	0.001570	0.021595	0.002508	0.006857	0.000642	0.000840	0.005970	0.130243	0.860272	0.003515	
651000	-1050.099013	1	0.000141	0.000255	0.000001	0.022543	0.005273	0.002457	0.000897	0.017801	0.003064	0.008229	0.002588	0.000446	0.008355	0.394106	0.590478	0.007061	
652000	-1048.828844	1	0.000179	0.000135	0.000002	0.022636	0.006020	0.000705	0.003222	0.020097	0.007263	0.006204	0.002827	0.002279	0.001859	0.326623	0.658520	0.012998	
653000	-1049.261857	1	0.000340	0.000107	0.000011	0.027488	0.006125	0.002784	0.004090	0.020982	0.003646	0.006169	0.002149	0.002273	0.002031	0.180280	0.806422	0.011267	
654000	-1045.815936	1	0.000249	0.000164	0.000033	0.026263	0.003927	0.001724	0.001626	0.016343	0.004098	0.003944	0.002591	0.001783	0.006376	0.317064	0.669071	0.007489	
655000	-1047.971148	1	0.000234	0.000162	0.000075	0.028301	0.003734	0.000505	0.000153	0.022711	0.004654	0.007428	0.001248	0.001353	0.002295	0.104389	0.886826	0.006490	
656000	-1048.391690	1	0.000317	0.000250	0.000010	0.024710	0.004200	0.000731	0.003663	0.018027	0.004573	0.005788	0.002895	0.002018	0.007194	0.205043	0.775972	0.011792	
657000	-1046.222133	1	0.000092	0.000262	0.000050	0.024896	0.001576	0.002401	0.000452	0.019534	0.002224	0.006741	0.002276	0.001672	0.006432	0.075014	0.908474	0.010080	
658000	-1044.847054	1	0.000150	0.000200	0.000015	0.023930	0.005608	0.001171	0.000088	0.020024	0.006547	0.007026	0.000822	0.001384	0.004988	0.464694	0.524973	0.005345	
659000	-1046.659629	1	0.000157	0.000185	0.000029	0.028717	0.001956	0.003254	0.000037	0.019519	0.001847	0.005027	0.001848	0.001486	0.004431	0.060442	0.928993	0.006134	
660000	-1050.638018	1	0.000418	0.000195	0.000063	0.030130	0.003445	0.002216	0.000041	0.018178	0.002473	0.004725	0.003038	0.001965	0.012019	0.224201	0.753393	0.010387	
661000	-1048.775128	1	0.000244	0.000221	0.000056	0.021046	0.002328	0.003013	0.005514	0.016794	0.001967	0.006437	0.001347	0.001998	0.006646	0.137479	0.845839	0.010036	
662000	-1047.899045	1	0.000133	0.000121	0.000033	0.026416	0.003447	0.002891	0.000755	0.020921	0.002998	0.004235	0.001442	0.001664	0.001845	0.124842	0.867650	0.005663	
663000	-1048.380402	1	0.000354	0.000119	0.000035	0.026495	0.007553	0.000858	0.003863	0.020672	0.003920	0.003947	0.002551	0.001684	0.002702	0.279258	0.711335	0.006705	
664000	-1046.972031	1	0.000203	0.000109	0.000028	0.022735	0.003396	0.001068	0.003088	0.015012	0.007256	0.006055	0.001611	0.000973	0.002578	0.380808	0.611519	0.005095	
665000	-1046.611862	1	0.000104	0.000177	0.000002	0.020813	0.002362	0.000810	0.003405	0.016234	0.005337	0.005556	0.001588	0.002475	0.002770	0.186360	0.800081	0.010789	
666000	-1050.684593	1	0.000257	0.000176	0.000018	0.028872	0.001465	0.003543	0.004626	0.016372	0.003917	0.004611	0.002976	0.003457	0.003714	0.050046	0.928149	0.018090	
667000	-1045.793444	1	0.000152	0.000241	0.000010	0.023841	0.001976	0.002049	0.002747	0.020215	0.002813	0.004307	0.002880	0.002321	0.004902	0.090663	0.893988	0.010447	
668000	-1048.221403	1	0.000240	0.000227	0.000025	0.023496	0.002374	0.002427	0.002221	0.019244	0.002466	0.004406	0.003780	0.001246	0.008259	0.124432	0.860628	0.006681	
669000	-1049.025380	1	0.000108	0.000156	0.000041	0.024034	0.006527	0.002127	0.002982	0.017179	0.005049	0.005008	0.002774	0.000687	0.002549	0.406737	0.584958	0.005755	
670000	-1051.254216	1	0.000185	0.000279	0.000089	0.021640	0.002114	0.001845	0.006133	0.019241	0.002386	0.004412	0.001202	0.002994	0.007342	0.105279	0.876430	0.010949	
671000	-1054.229256	1	0.000247	0.000332	0.000045	0.026880	0.005929	0.001278	0.001032	0.021995	0.006989	0.003731	0.004647	0.001556	0.018743	0.406170	0.563477	0.011609	
672000	-1047.011798	1	0.000144	0.000090	0.000032	0.022908	0.004527	0.001538	0.000733	0.022724	0.004022	0.006670	0.001809	0.001332	0.001046	0.185486	0.806840	0.006628	
673000	-1046.787029	1	0.000124	0.000173	0.000006	0.025497	0.007175	0.000964	0.001359	0.017397	0.003912	0.006253	0.001431	0.001220	0.002574	0.423697	0.568145	0.005584	
674000	-1051.153989	1	0.000343	0.000152	0.000001	0.027562	0.008551	0.001671	0.004853	0.020685	0.003473	0.003880	0.003952	0.000988	0.003286	0.256454	0.733942	0.006319	
675000	-1047.703310	1	0.000194	0.000184	0.000025	0.025406	0.004726	0.000219	0.003474	0.019099	0.005774	0.006964	0.002939	0.001545	0.002421	0.167826	0.820212	0.009542	
676000	-1046.315862	1	0.000245	0.000234	0.000010	0.026038	0.005579	0.002059	0.002643	0.017918	0.003436	0.004520	0.002608	0.001557	0.008543	0.315594	0.668568	0.007296	
677000	-1047.843005	1	0.000151	0.000280	0.000024	0.023741	0.001500	0.001024	0.002158	0.012968	0.006043	0.005294	0.003521	0.001459	0.017198	0.226966	0.745790	0.010045	
678000	-1047.964557	1	0.000085	0.000179	0.000001	0.024437	0.004582	0.002151	0.004779	0.019974	0.004772	0.005550	0.000847	0.002724	0.002016	0.169566	0.818313	0.010105	
679000	-1047.434397	1	0.000118	0.000120	0.000002	0.025053	0.003626	0.002930	0.002974	0.019508	0.002680	0.006936	0.001245	0.003152	0.001162	0.110249	0.871362	0.017227	
680000	-1046.824305	1	0.000169	0.000189	0.000019	0.022360	0.003345	0.001593	0.001374	0.016150	0.005040	0.007474	0.000708	0.003241	0.004893	0.354471	0.624417	0.016219	
681000	-1046.661797	1	0.000042	0.000193	0.000026	0.028357	0.002615	0.003135	0.001992	0.021998	0.001508	0.004007	0.001949	0.003056	0.002067	0.053265	0.933181	0.011487	
682000	-1050.742505	1	0.000041	0.000280	0.000002	0.022102	0.001521	0.002934	0.001446	0.016585	0.006499	0.005289	0.002646	0.001750	0.014820	0.197344	0.778264	0.009572	
683000	-1048.724454	1	0.000202	0.000133	0.000034	0.023903	0.004796	0.002037	0.003473	0.016355	0.004658	0.008018	0.002071	0.000260	0.002428	0.227768	0.766601	0.003203	
684000	-1051.872250	1	0.000052	0.000256	0.000035	0.020141	0.004739	0.001731	0.003321	0.018368	0.007509	0.006139	0.002532	0.001565	0.004967	0.454803	0.530931	0.009299	
685000	-1046.300141	1	0.000241	0.000163	0.000030	0.026318	0.002675	0.001752	0.002094	0.021554	0.004280	0.006297	0.001343	0.003274	0.002532	0.092608	0.887071	0.017789	
686000	-1048.155046	1	0.000151	0.000184	0.000020	0.023936	0.004924	0.001707	0.006209	0.015504	0.005671	0.006393	0.002366	0.002170	0.002615	0.223619	0.762464	0.011303	
687000	-1055.992447	1	0.000294	0.000098	0.000039	0.030376	0.008446	0.002708	0.003820	0.015544	0.004010	0.003987	0.003270	0.000957	0.003339	0.352994	0.637406	0.006261	
688000	-1049.332754	1	0.000230	0.000154	0.000035	0.022294	0.007227	0.002116	0.000997	0.023962	0.002781	0.006032	0.001369	0.000672	0.004174	0.373249	0.618877	0.003700	
689000	-1049.508889	1	0.000121	0.000163	0.000070	0.022386	0.004184	0.000511	0.003447	0.017978	0.004832	0.007723	0.001010	0.003657	0.002052	0.179364	0.793574	0.025010	
690000	-1050.337561	1	0.000290	0.000185	0.000011	0.030170	0.003910	0.001486	0.001248	0.019749	0.006529	0.006495	0.001130	0.004122	0.004369	0.169079	0.803986	0.022565	
691000	-1044.085519	1	0.000110	0.000156	0.000015	0.023649	0.004851	0.001345	0.003894	0.016782	0.004858	0.006440	0.001497	0.001326	0.001916	0.242035	0.749981	0.006068	
692000	-1047.682191	1	0.000195	0.000152	0.000091	0.024177	0.001571	0.001774	0.001965	0.018534	0.003092	0.006110	0.000447	0.002897	0.003208	0.082338	0.901606	0.012849	
693000	-1045.148428	1	0.000047	0.000144	0.000057	0.024999	0.003258	0.000519	0.001952	0.018702	0.005182	0.006659	0.001017	0.001973	0.001415	0.123159	0.866831	0.008595	
