Options:
Model:                           MultiState
Tree File Name:                  data/zun_nat_species_11-07-25.tre
Data File Name:                  data/zun_nat_species_11-07-25.txt
Log File Name:                   data/zun_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            18507918
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2842
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
551000	-1157.412372	1	0.001068	0.000055	0.000233	0.015187	0.071327	0.011147	0.004498	0.095166	0.003460	0.018873	0.001101	0.000359	0.121730	0.610127	0.260236	0.007907	
552000	-1154.607950	1	0.000643	0.000038	0.000372	0.019467	0.050328	0.005500	0.003692	0.061673	0.003901	0.017083	0.001915	0.000915	0.018262	0.772041	0.201755	0.007942	
553000	-1156.405359	1	0.000719	0.000078	0.000406	0.029748	0.023530	0.005430	0.002206	0.028505	0.008938	0.017103	0.001437	0.001550	0.004658	0.806270	0.185550	0.003522	
554000	-1152.426441	1	0.000695	0.000117	0.000394	0.022844	0.012858	0.002377	0.004920	0.012316	0.006751	0.013783	0.001698	0.001648	0.010893	0.955185	0.029859	0.004063	
555000	-1150.267870	1	0.000451	0.000092	0.000235	0.025096	0.012333	0.000997	0.006333	0.016065	0.006327	0.014289	0.000532	0.001432	0.002466	0.632661	0.363035	0.001839	
556000	-1154.722367	1	0.000626	0.000308	0.000169	0.019034	0.033171	0.005736	0.002943	0.045099	0.005456	0.012728	0.001554	0.000284	0.066027	0.836504	0.093453	0.004016	
557000	-1149.654159	1	0.000720	0.000129	0.000265	0.019318	0.020235	0.000512	0.001257	0.016256	0.013853	0.013102	0.001186	0.000393	0.068234	0.906402	0.021715	0.003648	
558000	-1150.132321	1	0.000740	0.000124	0.000232	0.021567	0.022721	0.002403	0.000995	0.030387	0.012485	0.016500	0.001051	0.000451	0.017559	0.917489	0.062103	0.002848	
559000	-1152.154620	1	0.000865	0.000074	0.000239	0.022713	0.056626	0.005149	0.002063	0.068710	0.006234	0.014139	0.001845	0.000348	0.034078	0.788173	0.173532	0.004217	
560000	-1150.874705	1	0.000676	0.000080	0.000307	0.027664	0.007896	0.000466	0.000532	0.008689	0.011996	0.019812	0.001352	0.000448	0.003350	0.974676	0.018988	0.002987	
561000	-1149.948539	1	0.000494	0.000122	0.000305	0.025394	0.006305	0.001064	0.001737	0.012346	0.007043	0.017426	0.001084	0.000069	0.004235	0.901110	0.092636	0.002019	
562000	-1151.057205	1	0.000974	0.000048	0.000220	0.029796	0.023054	0.003319	0.000470	0.030826	0.008289	0.013799	0.001410	0.000229	0.009505	0.909177	0.078848	0.002470	
563000	-1154.579675	1	0.000497	0.000042	0.000446	0.020996	0.019517	0.001445	0.004499	0.009955	0.010643	0.015847	0.001408	0.000213	0.010287	0.967322	0.018793	0.003598	
564000	-1155.308023	1	0.000432	0.000059	0.000180	0.019240	0.043215	0.002107	0.013582	0.042333	0.008509	0.014637	0.000813	0.001113	0.002052	0.566920	0.429249	0.001779	
565000	-1153.568213	1	0.000601	0.000134	0.000432	0.006928	0.084738	0.002959	0.023229	0.085798	0.006589	0.014171	0.000694	0.001321	0.008580	0.383498	0.605590	0.002332	
566000	-1158.381210	1	0.000390	0.000261	0.000336	0.003394	0.026999	0.010545	0.016617	0.025798	0.002486	0.015258	0.001919	0.000419	0.029513	0.062869	0.905081	0.002537	
567000	-1159.490484	1	0.000759	0.000014	0.000545	0.015056	0.038331	0.004872	0.005083	0.041935	0.002412	0.017217	0.000309	0.000238	0.085520	0.795413	0.115690	0.003377	
568000	-1156.101372	1	0.000540	0.000250	0.000270	0.024613	0.068851	0.009059	0.000526	0.065282	0.004997	0.015909	0.001544	0.000721	0.028183	0.819400	0.147607	0.004810	
569000	-1150.796011	1	0.000963	0.000084	0.000251	0.028118	0.019385	0.004920	0.001214	0.020825	0.007711	0.017470	0.001176	0.000298	0.010863	0.941509	0.044825	0.002803	
570000	-1152.790927	1	0.000576	0.000133	0.000322	0.012312	0.092285	0.007576	0.017076	0.096041	0.002584	0.014680	0.001759	0.000439	0.007427	0.453541	0.536726	0.002306	
571000	-1154.805025	1	0.000513	0.000048	0.000402	0.004687	0.088445	0.001294	0.025490	0.092917	0.007321	0.015632	0.000138	0.002868	0.005099	0.396493	0.594124	0.004284	
572000	-1154.705015	1	0.000265	0.000307	0.000227	0.018997	0.052051	0.006144	0.005459	0.066168	0.003738	0.015718	0.001725	0.000115	0.009050	0.679262	0.308456	0.003232	
573000	-1157.546453	1	0.000567	0.000068	0.000382	0.020589	0.030033	0.008878	0.001751	0.051203	0.001147	0.013004	0.001469	0.002370	0.018858	0.863574	0.112061	0.005506	
574000	-1155.137295	1	0.000644	0.000051	0.000236	0.008067	0.069727	0.001093	0.021297	0.088610	0.013398	0.014254	0.000431	0.001872	0.013710	0.389377	0.593743	0.003170	
575000	-1153.771646	1	0.000696	0.000241	0.000235	0.022216	0.044296	0.005952	0.006137	0.058472	0.004982	0.014155	0.001857	0.000358	0.014297	0.713427	0.269127	0.003149	
576000	-1154.406434	1	0.000471	0.000304	0.000352	0.009481	0.068595	0.009032	0.013181	0.073145	0.001271	0.016112	0.001093	0.001016	0.041024	0.404152	0.549627	0.005196	
577000	-1157.799022	1	0.000333	0.000442	0.000313	0.007941	0.065612	0.008823	0.013220	0.098732	0.003083	0.015169	0.002414	0.000433	0.107072	0.330189	0.549591	0.013147	
578000	-1155.893913	1	0.000838	0.000072	0.000269	0.005376	0.059914	0.004322	0.028358	0.052015	0.004343	0.016470	0.000619	0.000654	0.007054	0.378266	0.613223	0.001458	
579000	-1157.000382	1	0.000810	0.000003	0.000469	0.027355	0.093582	0.001921	0.005972	0.082317	0.005188	0.012241	0.002533	0.000419	0.007883	0.624687	0.364246	0.003184	
580000	-1157.478447	1	0.000687	0.000000	0.000309	0.017552	0.022209	0.001158	0.005510	0.021507	0.016395	0.021605	0.000369	0.000340	0.010298	0.873872	0.114331	0.001500	
581000	-1153.788167	1	0.000599	0.000007	0.000215	0.022175	0.032304	0.008457	0.009352	0.037671	0.000662	0.015701	0.001723	0.000406	0.002373	0.497167	0.498280	0.002181	
582000	-1152.951574	1	0.000614	0.000114	0.000269	0.014496	0.056821	0.003420	0.016035	0.060017	0.004054	0.014429	0.000429	0.000928	0.006149	0.485481	0.506943	0.001427	
583000	-1150.871369	1	0.000540	0.000176	0.000321	0.022057	0.018613	0.001338	0.005601	0.015492	0.010048	0.015977	0.001241	0.001358	0.008373	0.921633	0.066956	0.003038	
584000	-1157.312481	1	0.000538	0.000075	0.000175	0.025648	0.023575	0.005493	0.004185	0.030372	0.002679	0.011160	0.001552	0.001758	0.005844	0.866488	0.125125	0.002543	
585000	-1154.177601	1	0.000581	0.000306	0.000249	0.031691	0.028308	0.000528	0.000148	0.033901	0.006102	0.014788	0.002851	0.000047	0.007152	0.851053	0.136840	0.004956	
586000	-1150.786404	1	0.000574	0.000010	0.000391	0.029467	0.040187	0.000350	0.000021	0.040452	0.008088	0.014165	0.001684	0.000063	0.005477	0.881717	0.109732	0.003075	
587000	-1156.011791	1	0.000228	0.000145	0.000389	0.034628	0.047235	0.006305	0.000010	0.064269	0.000685	0.014068	0.001453	0.000910	0.000910	0.393683	0.603431	0.001976	
588000	-1154.951701	1	0.000489	0.000222	0.000329	0.029667	0.039531	0.008744	0.000349	0.062028	0.002338	0.013985	0.002104	0.000348	0.005214	0.648492	0.343471	0.002824	
589000	-1155.364958	1	0.000691	0.000033	0.000497	0.027406	0.075019	0.000313	0.003422	0.080793	0.010210	0.015748	0.000325	0.001090	0.005148	0.657807	0.335758	0.001287	
590000	-1155.869568	1	0.000806	0.000239	0.000305	0.019163	0.019212	0.002970	0.009430	0.019617	0.006029	0.012658	0.000176	0.000732	0.025520	0.788675	0.184920	0.000884	
591000	-1152.909313	1	0.000256	0.000115	0.000285	0.029614	0.020190	0.003779	0.001659	0.032925	0.003901	0.015677	0.001929	0.000784	0.001304	0.384412	0.611731	0.002553	
592000	-1149.961324	1	0.000869	0.000079	0.000408	0.024972	0.021229	0.001875	0.002341	0.022627	0.008105	0.013527	0.001347	0.000968	0.016705	0.939094	0.041414	0.002787	
593000	-1152.308013	1	0.000483	0.000139	0.000378	0.025851	0.012986	0.000507	0.007532	0.016417	0.008940	0.013673	0.001938	0.001782	0.002728	0.619612	0.374141	0.003519	
594000	-1152.882410	1	0.000713	0.000027	0.000243	0.013632	0.038508	0.005407	0.009493	0.040378	0.004904	0.014564	0.000394	0.001326	0.042400	0.628686	0.326078	0.002836	
595000	-1156.559075	1	0.000838	0.000002	0.000147	0.012762	0.079353	0.004713	0.004563	0.089058	0.012462	0.017285	0.001420	0.000474	0.172842	0.565173	0.250892	0.011093	
596000	-1150.892425	1	0.000845	0.000002	0.000264	0.021118	0.044960	0.001118	0.005949	0.037990	0.010500	0.014312	0.001130	0.000007	0.026582	0.836146	0.134672	0.002600	
597000	-1159.239888	1	0.000692	0.000008	0.000121	0.018996	0.065691	0.004789	0.013551	0.077879	0.003930	0.012409	0.003898	0.000047	0.004303	0.514663	0.477287	0.003747	
598000	-1150.037511	1	0.000723	0.000024	0.000315	0.025793	0.020420	0.003333	0.001911	0.023997	0.009763	0.016831	0.000841	0.000452	0.006433	0.914904	0.076763	0.001900	
599000	-1154.747566	1	0.000501	0.000133	0.000421	0.017364	0.087868	0.005188	0.004823	0.096892	0.005182	0.014593	0.002534	0.000039	0.032238	0.657000	0.304626	0.006137	
600000	-1154.500938	1	0.000429	0.000231	0.000349	0.027597	0.028587	0.003851	0.003536	0.039618	0.005435	0.015374	0.003023	0.000814	0.003769	0.634562	0.357050	0.004619	
601000	-1159.054952	1	0.000543	0.000038	0.000342	0.022195	0.051114	0.001605	0.015339	0.066738	0.009950	0.013968	0.000948	0.001245	0.001613	0.542802	0.453769	0.001815	
602000	-1153.798329	1	0.000780	0.000077	0.000226	0.013963	0.024761	0.002871	0.007347	0.021276	0.010472	0.014227	0.001084	0.001548	0.117060	0.731970	0.143918	0.007052	
603000	-1158.833163	1	0.000726	0.000248	0.000367	0.013367	0.061118	0.005344	0.001580	0.080605	0.005759	0.014624	0.000645	0.001763	0.735366	0.155106	0.030079	0.079449	
604000	-1150.862003	1	0.000582	0.000132	0.000358	0.017719	0.027229	0.000869	0.006725	0.021026	0.007302	0.016544	0.000694	0.000311	0.022231	0.842491	0.132935	0.002343	
605000	-1153.539682	1	0.000860	0.000005	0.000372	0.024167	0.043607	0.000240	0.002754	0.045891	0.008081	0.013507	0.001598	0.001960	0.023223	0.827858	0.136035	0.012884	
606000	-1154.686600	1	0.000433	0.000038	0.000423	0.033671	0.054388	0.000463	0.000409	0.062428	0.008266	0.016370	0.000583	0.001152	0.001104	0.525138	0.472014	0.001744	
607000	-1155.300377	1	0.000708	0.000133	0.000170	0.006574	0.029784	0.003544	0.016684	0.025431	0.009734	0.017119	0.000479	0.000817	0.028728	0.151565	0.816579	0.003128	
608000	-1149.558112	1	0.000806	0.000122	0.000266	0.033810	0.013078	0.001468	0.000848	0.016466	0.011108	0.015002	0.001320	0.000245	0.004408	0.937867	0.055490	0.002235	
609000	-1146.104618	1	0.000516	0.000100	0.000307	0.030915	0.012760	0.000109	0.000530	0.016350	0.011248	0.015338	0.001256	0.000385	0.002682	0.937111	0.058017	0.002189	
610000	-1153.784710	1	0.000556	0.000124	0.000317	0.030211	0.056164	0.000876	0.004072	0.071328	0.008376	0.013770	0.001473	0.000299	0.002321	0.550815	0.445259	0.001605	
611000	-1154.487147	1	0.000715	0.000035	0.000289	0.015991	0.069853	0.006889	0.010954	0.089953	0.004102	0.018577	0.001320	0.000262	0.007691	0.523716	0.466148	0.002445	
612000	-1153.916364	1	0.000614	0.000136	0.000302	0.006230	0.099792	0.001896	0.016820	0.084612	0.008263	0.014730	0.000413	0.000180	0.034755	0.343722	0.620167	0.001356	
613000	-1158.669330	1	0.000298	0.000252	0.000147	0.012421	0.040509	0.008070	0.012865	0.063649	0.001180	0.016667	0.000187	0.000799	0.007886	0.462678	0.527898	0.001538	
614000	-1157.644159	1	0.000859	0.000134	0.000306	0.016836	0.064189	0.003059	0.006339	0.079000	0.014319	0.014192	0.000333	0.000719	0.095328	0.664374	0.237589	0.002709	
615000	-1157.202249	1	0.000474	0.000407	0.000450	0.009163	0.059970	0.002066	0.016621	0.061159	0.008745	0.013889	0.000265	0.002396	0.037032	0.326365	0.631438	0.005166	
616000	-1155.416237	1	0.000488	0.000059	0.000476	0.023894	0.053565	0.007868	0.004020	0.062010	0.000456	0.013850	0.001373	0.000820	0.005812	0.705827	0.285802	0.002560	
617000	-1151.130104	1	0.000948	0.000026	0.000273	0.036659	0.024083	0.001856	0.000336	0.027036	0.007013	0.015028	0.000729	0.001173	0.004689	0.867720	0.126029	0.001562	
618000	-1152.249773	1	0.000601	0.000374	0.000201	0.016704	0.009805	0.001154	0.003129	0.005726	0.016493	0.016949	0.000783	0.000178	0.036830	0.950300	0.009795	0.003075	
619000	-1153.910159	1	0.000408	0.000308	0.000209	0.019089	0.071022	0.004513	0.003644	0.083275	0.006499	0.016394	0.001829	0.000075	0.021572	0.706067	0.267735	0.004626	
620000	-1156.914176	1	0.000215	0.000190	0.000334	0.027456	0.057877	0.003431	0.004637	0.060633	0.003016	0.016359	0.001750	0.000073	0.001394	0.504997	0.491732	0.001878	
621000	-1157.674307	1	0.000782	0.000266	0.000281	0.023824	0.049499	0.000867	0.002887	0.038741	0.008630	0.012349	0.002621	0.000470	0.083264	0.832167	0.076576	0.007993	
622000	-1155.108511	1	0.000253	0.000133	0.000204	0.011442	0.080532	0.001306	0.017789	0.083621	0.007140	0.013945	0.001130	0.001056	0.002167	0.502314	0.493361	0.002159	
623000	-1156.258151	1	0.000721	0.000219	0.000187	0.004556	0.052939	0.000455	0.017337	0.045321	0.012328	0.015697	0.000225	0.002208	0.070907	0.140925	0.778466	0.009703	
624000	-1155.359501	1	0.000584	0.000151	0.000306	0.005890	0.087415	0.000138	0.019964	0.072994	0.006788	0.016774	0.000959	0.001063	0.011400	0.328658	0.656147	0.003794	
625000	-1154.084274	1	0.000731	0.000128	0.000197	0.012828	0.094342	0.001569	0.011896	0.095994	0.010996	0.015386	0.002178	0.000367	0.033041	0.503637	0.458358	0.004965	
626000	-1158.302174	1	0.000367	0.000306	0.000404	0.028785	0.041067	0.004109	0.005702	0.045993	0.000875	0.013323	0.001293	0.000548	0.003002	0.645736	0.349497	0.001765	
627000	-1153.801138	1	0.000764	0.000080	0.000258	0.012069	0.053228	0.010956	0.007886	0.057993	0.000704	0.017735	0.000729	0.000231	0.097015	0.606784	0.290981	0.005221	
628000	-1153.913173	1	0.000719	0.000039	0.000369	0.004662	0.047110	0.006075	0.016353	0.048982	0.004948	0.014642	0.000908	0.000539	0.062215	0.135579	0.799050	0.003156	
629000	-1156.019443	1	0.000616	0.000212	0.000417	0.012244	0.024903	0.004702	0.011194	0.036463	0.003672	0.015820	0.000422	0.001085	0.041297	0.537628	0.417835	0.003239	
630000	-1149.721796	1	0.000577	0.000104	0.000307	0.022045	0.027676	0.000914	0.002347	0.025769	0.010119	0.015821	0.001164	0.001180	0.014948	0.926189	0.055565	0.003299	
631000	-1154.927465	1	0.000876	0.000061	0.000279	0.010159	0.030256	0.004502	0.010878	0.022514	0.010750	0.014965	0.000561	0.000459	0.224387	0.386831	0.382862	0.005920	
632000	-1162.206846	1	0.000367	0.000424	0.000315	0.032153	0.067561	0.004980	0.003170	0.097899	0.004018	0.017415	0.001481	0.002203	0.002344	0.465876	0.527107	0.004673	
633000	-1152.976823	1	0.000866	0.000192	0.000355	0.022574	0.022683	0.001801	0.005936	0.027948	0.006999	0.013874	0.000500	0.001355	0.016633	0.847021	0.134838	0.001508	
634000	-1154.241397	1	0.000657	0.000090	0.000240	0.020439	0.054726	0.011485	0.009981	0.059454	0.000665	0.015346	0.000980	0.000241	0.006060	0.502071	0.490492	0.001377	
635000	-1161.045466	1	0.000499	0.000202	0.000499	0.000923	0.069669	0.000514	0.018967	0.073685	0.008164	0.013450	0.003281	0.000221	0.435804	0.033225	0.237488	0.293483	
636000	-1153.082700	1	0.000657	0.000125	0.000326	0.000825	0.088390	0.006597	0.029916	0.084123	0.003652	0.016065	0.000848	0.000875	0.007542	0.316619	0.673763	0.002076	
637000	-1155.713139	1	0.000651	0.000140	0.000427	0.006851	0.065167	0.003512	0.020837	0.078220	0.005906	0.016753	0.000190	0.002160	0.014164	0.302492	0.678106	0.005237	
638000	-1153.668136	1	0.000411	0.000257	0.000331	0.005997	0.096410	0.008354	0.020676	0.098906	0.002294	0.015947	0.000479	0.000735	0.010126	0.368384	0.619704	0.001787	
639000	-1156.183627	1	0.000331	0.000100	0.000339	0.031748	0.085297	0.004109	0.002252	0.084387	0.004470	0.013210	0.001697	0.000611	0.001624	0.535343	0.460935	0.002098	
640000	-1149.304632	1	0.000679	0.000192	0.000398	0.019524	0.016670	0.001235	0.005289	0.018217	0.009142	0.014698	0.000817	0.000176	0.019359	0.917307	0.061319	0.002014	
641000	-1153.730007	1	0.000678	0.000126	0.000267	0.035302	0.015631	0.002313	0.003379	0.030264	0.005734	0.014883	0.000871	0.001534	0.001304	0.204393	0.791640	0.002663	
642000	-1154.585737	1	0.000581	0.000141	0.000257	0.017575	0.052342	0.006758	0.004881	0.062549	0.006361	0.013753	0.001090	0.001438	0.040749	0.754897	0.200617	0.003738	
643000	-1155.122785	1	0.000546	0.000057	0.000354	0.005400	0.077489	0.002647	0.016282	0.054344	0.006085	0.016163	0.001099	0.000613	0.016852	0.278203	0.702128	0.002816	
644000	-1153.314398	1	0.000477	0.000117	0.000222	0.009907	0.053439	0.004598	0.020805	0.054521	0.002723	0.013921	0.001238	0.000286	0.004620	0.425263	0.568735	0.001383	
645000	-1156.219837	1	0.000215	0.000713	0.000299	0.022859	0.070884	0.008557	0.001826	0.094500	0.001663	0.015869	0.001054	0.000678	0.021196	0.713705	0.262154	0.002946	
646000	-1162.157274	1	0.000260	0.000094	0.000200	0.032938	0.087638	0.007020	0.005097	0.080781	0.001579	0.014182	0.001610	0.002337	0.000729	0.456880	0.538598	0.003793	
647000	-1152.709109	1	0.000439	0.000082	0.000232	0.024663	0.009296	0.002491	0.000143	0.013969	0.009516	0.013693	0.002369	0.001425	0.003728	0.972013	0.020004	0.004255	
648000	-1149.848319	1	0.000539	0.000187	0.000227	0.023903	0.031016	0.002904	0.000436	0.037654	0.007819	0.014596	0.001583	0.000209	0.013511	0.909288	0.073679	0.003522	
649000	-1153.735735	1	0.000774	0.000055	0.000314	0.027248	0.070258	0.006399	0.005258	0.071525	0.003146	0.014867	0.001555	0.000947	0.006514	0.623044	0.367638	0.002804	
650000	-1156.324951	1	0.000811	0.000072	0.000262	0.016961	0.070835	0.005050	0.018329	0.085866	0.004701	0.016006	0.000992	0.001370	0.004264	0.493726	0.499604	0.002406	
651000	-1151.942409	1	0.000464	0.000163	0.000218	0.028101	0.010195	0.002663	0.002227	0.013899	0.006528	0.015133	0.002727	0.001033	0.004495	0.927231	0.063086	0.005188	
652000	-1151.778517	1	0.000631	0.000053	0.000300	0.016558	0.062218	0.006978	0.010316	0.069240	0.001981	0.014774	0.001772	0.000102	0.010972	0.563551	0.422889	0.002587	
653000	-1149.779266	1	0.000671	0.000031	0.000336	0.024732	0.025012	0.001535	0.004293	0.027299	0.009971	0.015032	0.001605	0.000578	0.006172	0.869073	0.121706	0.003050	
654000	-1151.833011	1	0.000774	0.000094	0.000347	0.022802	0.023212	0.002820	0.001033	0.036295	0.004981	0.015268	0.001775	0.000184	0.014716	0.903231	0.078114	0.003939	
655000	-1151.018666	1	0.000520	0.000079	0.000350	0.021920	0.018742	0.001429	0.006433	0.023962	0.005130	0.013471	0.001168	0.000879	0.004551	0.774187	0.219170	0.002092	
656000	-1152.327351	1	0.000800	0.000102	0.000541	0.025005	0.019417	0.001416	0.002028	0.019732	0.008882	0.015962	0.000101	0.000833	0.012382	0.951447	0.035639	0.000532	
657000	-1161.958357	1	0.000738	0.000225	0.000389	0.026184	0.016918	0.000463	0.002137	0.025570	0.007486	0.014829	0.003423	0.002758	0.017793	0.338981	0.078350	0.564876	
658000	-1152.970807	1	0.000811	0.000179	0.000327	0.021183	0.017026	0.001006	0.009369	0.013835	0.011579	0.016091	0.001638	0.000498	0.010321	0.846270	0.140130	0.003279	
659000	-1154.960246	1	0.000539	0.000257	0.000283	0.016464	0.061002	0.006633	0.012743	0.060297	0.003230	0.012957	0.001199	0.001328	0.012476	0.533488	0.451434	0.002602	
660000	-1149.839514	1	0.000534	0.000257	0.000249	0.025963	0.016004	0.001326	0.000508	0.022912	0.009127	0.013926	0.000220	0.001194	0.007696	0.947774	0.043920	0.000610	
661000	-1148.720298	1	0.000777	0.000110	0.000235	0.029089	0.019778	0.000631	0.000498	0.021769	0.011510	0.015031	0.001801	0.000831	0.007333	0.943163	0.045991	0.003513	
662000	-1147.963361	1	0.000595	0.000059	0.000265	0.031421	0.018443	0.001108	0.000493	0.024449	0.007073	0.013272	0.001807	0.000211	0.003276	0.875684	0.118326	0.002713	
663000	-1147.293260	1	0.000534	0.000061	0.000310	0.027925	0.009919	0.000416	0.001084	0.015301	0.007596	0.016810	0.000439	0.000437	0.002699	0.911114	0.085219	0.000968	
664000	-1155.061772	1	0.000820	0.000104	0.000482	0.016683	0.055876	0.001693	0.005569	0.056210	0.009440	0.015189	0.002105	0.000564	0.100671	0.695947	0.191025	0.012357	
665000	-1153.647660	1	0.000429	0.000042	0.000295	0.027677	0.048343	0.000657	0.002659	0.049759	0.007305	0.014898	0.000596	0.000105	0.002533	0.691355	0.305195	0.000917	
666000	-1157.335390	1	0.000553	0.000181	0.000332	0.020877	0.066880	0.003891	0.014292	0.052578	0.004248	0.013125	0.000973	0.000669	0.003677	0.517443	0.477466	0.001413	
667000	-1158.328029	1	0.000487	0.000436	0.000175	0.011703	0.075328	0.010096	0.020895	0.088329	0.001221	0.013034	0.000606	0.001378	0.010951	0.392073	0.594900	0.002077	
668000	-1154.342051	1	0.000517	0.000035	0.000305	0.022210	0.026085	0.005021	0.001725	0.036961	0.006722	0.017055	0.001034	0.001681	0.006218	0.856803	0.133689	0.003290	
669000	-1156.211215	1	0.000798	0.000141	0.000460	0.026097	0.011719	0.002918	0.000580	0.026358	0.007654	0.017167	0.001525	0.001238	0.006497	0.793745	0.196016	0.003742	
670000	-1150.820923	1	0.000552	0.000191	0.000459	0.023224	0.021607	0.000148	0.006690	0.019156	0.007470	0.015374	0.000630	0.000321	0.006549	0.868663	0.123471	0.001317	
671000	-1161.737191	1	0.000307	0.000268	0.000461	0.011328	0.070610	0.000816	0.015065	0.091132	0.004607	0.016970	0.002374	0.001398	0.013166	0.097351	0.177043	0.712441	
672000	-1152.587598	1	0.000439	0.000287	0.000183	0.018618	0.043838	0.000803	0.003439	0.052856	0.009980	0.014874	0.001306	0.000221	0.025663	0.817127	0.153753	0.003457	
673000	-1152.488795	1	0.000628	0.000015	0.000222	0.034045	0.034127	0.002793	0.000371	0.038936	0.006237	0.015924	0.000958	0.001269	0.002261	0.661133	0.334276	0.002330	
674000	-1153.240009	1	0.000757	0.000149	0.000374	0.021650	0.013576	0.000943	0.004146	0.012187	0.014979	0.020236	0.000508	0.000609	0.008581	0.943028	0.046794	0.001596	
675000	-1151.179396	1	0.000846	0.000110	0.000184	0.027593	0.032489	0.002190	0.003414	0.030495	0.007736	0.014304	0.001168	0.000268	0.012473	0.891043	0.094182	0.002302	
676000	-1154.502123	1	0.000462	0.000121	0.000316	0.022351	0.049843	0.000352	0.001180	0.050857	0.010844	0.018593	0.000670	0.001062	0.010133	0.828991	0.158151	0.002725	
677000	-1152.051395	1	0.000455	0.000158	0.000323	0.023675	0.072916	0.000824	0.006195	0.087254	0.008710	0.015263	0.001648	0.000325	0.003471	0.578533	0.415752	0.002244	
678000	-1160.027227	1	0.000169	0.000409	0.000263	0.021045	0.021666	0.002097	0.004631	0.040791	0.009162	0.015700	0.002776	0.001220	0.005099	0.640552	0.348927	0.005422	
679000	-1154.737833	1	0.000600	0.000239	0.000251	0.012325	0.032688	0.004760	0.017569	0.028226	0.006929	0.014571	0.001413	0.000167	0.011478	0.423747	0.563113	0.001662	
680000	-1150.685091	1	0.000726	0.000038	0.000242	0.022850	0.026671	0.006310	0.001517	0.032500	0.005110	0.015145	0.000876	0.000962	0.017772	0.917011	0.062831	0.002386	
681000	-1153.950622	1	0.000590	0.000205	0.000179	0.013509	0.065929	0.008421	0.008732	0.085432	0.000831	0.015750	0.001017	0.000753	0.045239	0.571958	0.378644	0.004159	
682000	-1155.358945	1	0.000232	0.000135	0.000341	0.019609	0.053004	0.005247	0.012546	0.056038	0.003001	0.015952	0.001582	0.000475	0.000956	0.465492	0.531599	0.001953	
683000	-1155.399308	1	0.000848	0.000119	0.000169	0.016180	0.053322	0.003418	0.010635	0.069283	0.006263	0.013591	0.001458	0.000694	0.027010	0.579475	0.390539	0.002976	
684000	-1158.936443	1	0.000342	0.000311	0.000245	0.016092	0.067402	0.000545	0.015331	0.084528	0.015217	0.013264	0.001064	0.001911	0.005520	0.579779	0.412010	0.002691	
685000	-1158.914413	1	0.000576	0.000310	0.000396	0.004199	0.028533	0.005677	0.028472	0.032853	0.004101	0.013509	0.001316	0.001781	0.010238	0.085809	0.900140	0.003814	
686000	-1154.495378	1	0.000287	0.000199	0.000270	0.020214	0.042135	0.000667	0.010442	0.053585	0.010038	0.013285	0.001619	0.001221	0.002345	0.587988	0.407054	0.002613	
687000	-1158.225351	1	0.000844	0.000168	0.000215	0.000731	0.050760	0.002080	0.022003	0.050532	0.013425	0.014487	0.001365	0.001188	0.122489	0.078187	0.790832	0.008491	
688000	-1156.629748	1	0.000389	0.000212	0.000439	0.017011	0.077666	0.007561	0.014250	0.093414	0.002907	0.013717	0.000632	0.001730	0.003936	0.484318	0.509470	0.002276	
689000	-1153.075772	1	0.000648	0.000244	0.000333	0.016709	0.061373	0.003112	0.011146	0.066612	0.005332	0.015067	0.001689	0.000211	0.015536	0.568284	0.413433	0.002747	
690000	-1156.793906	1	0.000804	0.000086	0.000356	0.006421	0.056398	0.006229	0.028256	0.059045	0.000935	0.015757	0.002367	0.000361	0.006848	0.380471	0.609682	0.002998	
691000	-1158.669826	1	0.000150	0.000470	0.000446	0.000812	0.097645	0.006259	0.031783	0.085406	0.001012	0.014427	0.001942	0.002252	0.002547	0.455568	0.536652	0.005233	
