Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3373951118
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
554000	-804.319911	1	0.000202	0.000053	0.000494	0.003162	0.044510	0.005257	0.022281	0.050499	0.013132	0.027683	0.002415	0.000048	0.000786	0.314026	0.676323	0.008865	
555000	-805.499531	1	0.000165	0.000385	0.000436	0.008802	0.025970	0.002621	0.000594	0.042299	0.021273	0.031161	0.001158	0.000722	0.049712	0.182700	0.630662	0.136926	
556000	-804.740761	1	0.000231	0.000199	0.000505	0.006403	0.078975	0.005493	0.005994	0.088229	0.015519	0.029113	0.000792	0.000502	0.019340	0.372237	0.576117	0.032305	
557000	-803.934796	1	0.000382	0.000086	0.000738	0.006420	0.049059	0.006749	0.009219	0.069150	0.014104	0.029060	0.000396	0.000382	0.014248	0.350907	0.626238	0.008607	
558000	-799.965816	1	0.000302	0.000199	0.000337	0.002978	0.071397	0.000346	0.023197	0.099712	0.025115	0.027938	0.000284	0.000134	0.003827	0.332873	0.662030	0.001270	
559000	-801.019310	1	0.000206	0.000322	0.000341	0.000607	0.034328	0.001621	0.020736	0.057197	0.024152	0.027404	0.001290	0.000184	0.016334	0.057208	0.909741	0.016717	
560000	-801.466700	1	0.000452	0.000108	0.000447	0.003222	0.041993	0.006407	0.012550	0.062666	0.015410	0.027770	0.000209	0.001135	0.030479	0.168027	0.768529	0.032965	
561000	-803.824051	1	0.000128	0.000187	0.000305	0.005227	0.022006	0.001791	0.014526	0.020591	0.027520	0.025287	0.002138	0.000724	0.001814	0.164173	0.806979	0.027034	
562000	-804.671456	1	0.000211	0.000210	0.000660	0.000947	0.040765	0.011924	0.026638	0.061832	0.005508	0.027916	0.000914	0.000284	0.002790	0.273314	0.720448	0.003449	
563000	-805.824892	1	0.000087	0.000107	0.000479	0.008184	0.020014	0.002529	0.017364	0.032514	0.011332	0.026261	0.001316	0.000698	0.000533	0.139038	0.855667	0.004762	
564000	-804.175816	1	0.000251	0.000202	0.000526	0.002659	0.028181	0.000898	0.011715	0.044501	0.029254	0.027027	0.001536	0.001126	0.020380	0.043577	0.856159	0.079884	
565000	-802.245162	1	0.000459	0.000287	0.000283	0.003278	0.033388	0.005002	0.016922	0.054270	0.021135	0.025302	0.000536	0.000241	0.042560	0.109967	0.839824	0.007649	
566000	-802.205467	1	0.000306	0.000256	0.000428	0.005084	0.025747	0.004301	0.018966	0.030794	0.008890	0.020528	0.000468	0.000059	0.022574	0.092992	0.883025	0.001409	
567000	-802.613736	1	0.000104	0.000347	0.000298	0.010068	0.015726	0.014804	0.007877	0.048046	0.000136	0.028467	0.000211	0.000661	0.004325	0.684222	0.307572	0.003881	
568000	-803.177374	1	0.000340	0.000381	0.000336	0.007298	0.028093	0.013368	0.007117	0.072762	0.000019	0.025518	0.000076	0.000373	0.153096	0.583658	0.247925	0.015321	
569000	-808.566047	1	0.000165	0.000170	0.000164	0.007991	0.025558	0.018287	0.009420	0.040686	0.000646	0.027603	0.002848	0.000820	0.001844	0.734454	0.224308	0.039393	
570000	-804.994804	1	0.000505	0.000106	0.000448	0.014450	0.010317	0.007669	0.007177	0.030112	0.002605	0.023206	0.000947	0.000606	0.012525	0.759448	0.221709	0.006318	
571000	-803.848415	1	0.000215	0.000086	0.000478	0.009631	0.008991	0.010024	0.013699	0.013289	0.006914	0.025126	0.001629	0.000831	0.001398	0.473297	0.517516	0.007789	
572000	-805.647034	1	0.000270	0.000238	0.000432	0.010783	0.059137	0.002252	0.001286	0.091547	0.020451	0.028832	0.001496	0.001145	0.026197	0.346412	0.495388	0.132003	
573000	-804.932886	1	0.000129	0.000175	0.000379	0.001637	0.053749	0.005715	0.010498	0.096999	0.029902	0.029583	0.001292	0.001108	0.004136	0.205536	0.747822	0.042506	
574000	-800.999427	1	0.000235	0.000208	0.000480	0.000266	0.047454	0.003571	0.016126	0.054840	0.019091	0.028329	0.000880	0.000820	0.010495	0.107981	0.857500	0.024024	
575000	-807.825109	1	0.000344	0.000200	0.000190	0.002369	0.047193	0.007886	0.010200	0.091220	0.030595	0.026112	0.001329	0.001264	0.024830	0.191620	0.720995	0.062555	
576000	-805.870493	1	0.000411	0.000035	0.000324	0.008096	0.019474	0.017929	0.005898	0.038560	0.000840	0.021901	0.001954	0.000063	0.034005	0.736415	0.205777	0.023802	
577000	-805.809618	1	0.000377	0.000116	0.000423	0.006646	0.045561	0.013487	0.003861	0.070281	0.003325	0.023288	0.000579	0.000834	0.288248	0.481597	0.151930	0.078225	
578000	-801.142308	1	0.000252	0.000225	0.000430	0.001315	0.025103	0.007581	0.019421	0.032402	0.017010	0.026192	0.000602	0.000514	0.007936	0.098328	0.888123	0.005614	
579000	-805.470519	1	0.000146	0.000391	0.000215	0.002540	0.026263	0.001706	0.009552	0.029783	0.038850	0.028758	0.002974	0.000148	0.008185	0.057889	0.827812	0.106114	
580000	-799.599428	1	0.000307	0.000165	0.000270	0.008041	0.012050	0.000829	0.008800	0.008120	0.016685	0.027495	0.000596	0.000035	0.005243	0.042656	0.949605	0.002495	
581000	-802.857257	1	0.000174	0.000194	0.000552	0.002266	0.041122	0.001749	0.032601	0.068322	0.013659	0.022768	0.000101	0.000545	0.002232	0.140953	0.855123	0.001691	
582000	-798.504905	1	0.000278	0.000126	0.000291	0.004695	0.025612	0.003620	0.017907	0.034208	0.016058	0.027162	0.000103	0.000027	0.002729	0.143070	0.853841	0.000360	
583000	-803.888514	1	0.000342	0.000455	0.000221	0.000426	0.040029	0.006996	0.024522	0.062618	0.011255	0.025379	0.001232	0.000023	0.035527	0.105280	0.846256	0.012937	
584000	-802.194862	1	0.000346	0.000203	0.000243	0.000829	0.049335	0.002003	0.007101	0.050937	0.022304	0.029165	0.000046	0.000462	0.050641	0.085331	0.835625	0.028403	
585000	-803.330540	1	0.000180	0.000022	0.000318	0.008414	0.020443	0.000167	0.016740	0.017300	0.021925	0.025215	0.001469	0.000552	0.000727	0.495249	0.497936	0.006088	
586000	-802.297941	1	0.000245	0.000172	0.000331	0.012535	0.024962	0.000130	0.007900	0.040487	0.024974	0.023093	0.000745	0.000193	0.004444	0.483594	0.509423	0.002539	
587000	-802.024377	1	0.000541	0.000024	0.000283	0.006771	0.021586	0.001998	0.012212	0.016779	0.029435	0.026339	0.000078	0.000259	0.028489	0.582563	0.386476	0.002472	
588000	-802.847229	1	0.000493	0.000173	0.000347	0.001600	0.049464	0.000669	0.023746	0.089440	0.018670	0.024264	0.000270	0.000667	0.043873	0.095341	0.846193	0.014594	
589000	-802.143188	1	0.000360	0.000122	0.000436	0.003723	0.039450	0.004928	0.010098	0.037141	0.015953	0.031231	0.000779	0.000042	0.009514	0.179255	0.802229	0.009002	
590000	-801.749374	1	0.000425	0.000022	0.000492	0.007508	0.060845	0.009006	0.008237	0.090255	0.009827	0.028066	0.000737	0.000267	0.011968	0.469798	0.507568	0.010666	
591000	-806.038407	1	0.000462	0.000121	0.000316	0.009379	0.035374	0.011201	0.018681	0.044185	0.002508	0.027958	0.000253	0.000106	0.003089	0.525771	0.470251	0.000889	
592000	-802.645833	1	0.000192	0.000376	0.000402	0.003398	0.022147	0.000341	0.020601	0.031038	0.022971	0.021309	0.000312	0.001065	0.027424	0.037475	0.927825	0.007275	
593000	-806.060294	1	0.000012	0.000321	0.000619	0.002595	0.072777	0.001568	0.014536	0.094067	0.020660	0.024546	0.000630	0.001796	0.014019	0.201311	0.740983	0.043687	
594000	-805.110458	1	0.000090	0.000424	0.000303	0.000601	0.056335	0.003676	0.014649	0.080079	0.022629	0.028447	0.001402	0.002045	0.022252	0.113970	0.700577	0.163200	
595000	-800.095327	1	0.000280	0.000414	0.000363	0.002438	0.039910	0.000077	0.019848	0.064683	0.029263	0.028384	0.000329	0.000407	0.020048	0.090616	0.882162	0.007175	
596000	-801.267444	1	0.000215	0.000452	0.000355	0.001691	0.033604	0.002130	0.026029	0.051544	0.024209	0.025518	0.000440	0.001281	0.013779	0.081168	0.894455	0.010598	
597000	-801.179410	1	0.000366	0.000006	0.000290	0.006193	0.023748	0.011039	0.016392	0.049945	0.003685	0.026798	0.000234	0.000116	0.002829	0.422266	0.573894	0.001010	
598000	-806.881292	1	0.000278	0.000042	0.000824	0.001495	0.022553	0.000435	0.032227	0.027138	0.018739	0.024889	0.000681	0.000508	0.000907	0.041100	0.956023	0.001971	
599000	-801.533702	1	0.000145	0.000422	0.000247	0.000723	0.055192	0.004275	0.017161	0.071111	0.017535	0.028184	0.000650	0.000833	0.018484	0.152629	0.804223	0.024664	
600000	-802.263874	1	0.000235	0.000239	0.000428	0.000019	0.050723	0.007013	0.017971	0.064759	0.018306	0.026753	0.000372	0.001612	0.011312	0.155661	0.810824	0.022203	
601000	-805.829925	1	0.000328	0.000282	0.000419	0.001526	0.029643	0.003367	0.011207	0.058723	0.043100	0.032690	0.000706	0.000450	0.012968	0.078673	0.893530	0.014829	
602000	-807.104037	1	0.000464	0.000071	0.000420	0.002362	0.069539	0.001757	0.003081	0.069559	0.027731	0.032873	0.001098	0.000819	0.027069	0.150954	0.708679	0.113298	
603000	-799.037282	1	0.000375	0.000075	0.000291	0.002501	0.027584	0.001624	0.016028	0.032972	0.016601	0.025770	0.000255	0.000612	0.006359	0.048915	0.937203	0.007522	
604000	-803.327907	1	0.000313	0.000307	0.000256	0.007665	0.052641	0.006258	0.013244	0.086551	0.013016	0.022769	0.000484	0.000510	0.031366	0.351201	0.610879	0.006554	
605000	-808.821513	1	0.000051	0.000164	0.000517	0.003075	0.047885	0.009194	0.017119	0.093251	0.010412	0.030621	0.001010	0.002906	0.001315	0.338791	0.590458	0.069437	
606000	-803.688877	1	0.000209	0.000178	0.000157	0.000375	0.036471	0.004040	0.009446	0.037803	0.031586	0.030122	0.000612	0.000452	0.003706	0.132939	0.855784	0.007570	
607000	-801.877089	1	0.000290	0.000200	0.000228	0.002579	0.040037	0.005363	0.019478	0.050989	0.008514	0.023196	0.000153	0.000844	0.012622	0.130462	0.849970	0.006945	
608000	-801.933946	1	0.000100	0.000352	0.000436	0.001573	0.034389	0.001660	0.027393	0.060056	0.022402	0.023759	0.000187	0.001846	0.007821	0.074917	0.905180	0.012083	
609000	-802.265885	1	0.000274	0.000317	0.000285	0.003536	0.033576	0.011202	0.016806	0.069472	0.006760	0.027435	0.000923	0.000376	0.021948	0.298713	0.659266	0.020073	
610000	-804.948492	1	0.000213	0.000103	0.000549	0.008050	0.043286	0.013518	0.002795	0.087473	0.004186	0.027923	0.001572	0.000748	0.010350	0.660882	0.245730	0.083037	
611000	-802.512811	1	0.000545	0.000098	0.000429	0.001636	0.054290	0.001567	0.015788	0.095285	0.034107	0.031422	0.000247	0.000650	0.014977	0.153139	0.818348	0.013536	
612000	-801.441286	1	0.000317	0.000167	0.000374	0.002600	0.037990	0.003145	0.028443	0.053988	0.015760	0.022243	0.000923	0.000436	0.004881	0.133227	0.859225	0.002667	
613000	-801.305144	1	0.000142	0.000348	0.000482	0.003323	0.041980	0.001801	0.014077	0.057261	0.014557	0.026075	0.000209	0.000323	0.044282	0.098020	0.848195	0.009503	
614000	-802.336427	1	0.000414	0.000258	0.000407	0.015106	0.032384	0.001125	0.005003	0.047534	0.017293	0.026475	0.000068	0.000050	0.014574	0.518379	0.465875	0.001171	
615000	-803.180836	1	0.000232	0.000217	0.000425	0.004061	0.050791	0.006076	0.012580	0.079216	0.017835	0.029659	0.001888	0.000498	0.008858	0.245906	0.700855	0.044381	
616000	-802.925976	1	0.000048	0.000473	0.000379	0.002390	0.041271	0.010422	0.023336	0.076519	0.002228	0.023990	0.000742	0.000702	0.017519	0.206304	0.765813	0.010364	
617000	-801.365312	1	0.000260	0.000116	0.000330	0.003961	0.048388	0.007265	0.011381	0.084151	0.017451	0.029060	0.000943	0.000377	0.005643	0.286580	0.693990	0.013787	
618000	-802.708544	1	0.000450	0.000026	0.000548	0.004565	0.034167	0.012127	0.012416	0.043843	0.004003	0.027157	0.000092	0.000756	0.019898	0.379342	0.590607	0.010153	
619000	-803.848768	1	0.000311	0.000105	0.000361	0.006135	0.016884	0.013368	0.004603	0.047913	0.006645	0.029121	0.001015	0.001172	0.015260	0.644953	0.259052	0.080735	
620000	-800.784064	1	0.000288	0.000064	0.000346	0.001494	0.052175	0.006486	0.019315	0.084304	0.009710	0.028615	0.000286	0.000497	0.004840	0.227423	0.760984	0.006754	
621000	-799.787439	1	0.000415	0.000175	0.000447	0.003408	0.051496	0.000962	0.015676	0.062377	0.019812	0.027428	0.000019	0.000779	0.018145	0.144493	0.827177	0.010185	
622000	-807.089007	1	0.000435	0.000259	0.000507	0.010186	0.043299	0.004650	0.006276	0.050172	0.018572	0.029150	0.000028	0.001632	0.023364	0.410276	0.544564	0.021796	
623000	-809.080798	1	0.000165	0.000425	0.000045	0.003745	0.036507	0.004484	0.016594	0.051679	0.037578	0.029200	0.001628	0.000978	0.003451	0.356537	0.625112	0.014899	
624000	-804.979650	1	0.000116	0.000545	0.000442	0.000433	0.042534	0.009091	0.023202	0.091980	0.017013	0.027548	0.001481	0.000446	0.031857	0.141534	0.798381	0.028228	
625000	-803.402083	1	0.000310	0.000290	0.000718	0.000541	0.044030	0.001283	0.022183	0.070686	0.032540	0.027562	0.000133	0.000513	0.018967	0.098792	0.876209	0.006033	
626000	-803.706939	1	0.000014	0.000584	0.000140	0.002789	0.033007	0.004725	0.025394	0.052485	0.019094	0.030339	0.000050	0.000178	0.003215	0.275633	0.720351	0.000800	
627000	-804.762571	1	0.000491	0.000152	0.000291	0.005757	0.052292	0.005477	0.019692	0.085539	0.003783	0.026306	0.000040	0.000050	0.019562	0.319140	0.659827	0.001472	
628000	-805.875250	1	0.000080	0.000260	0.000382	0.008506	0.043207	0.000630	0.025500	0.085553	0.014199	0.022623	0.000780	0.000028	0.001234	0.348001	0.649810	0.000955	
629000	-803.452605	1	0.000238	0.000343	0.000630	0.001402	0.042236	0.008677	0.020091	0.081653	0.006634	0.029768	0.000601	0.000022	0.035747	0.176267	0.776606	0.011380	
630000	-800.147866	1	0.000352	0.000190	0.000305	0.005224	0.017880	0.004375	0.014351	0.024135	0.019792	0.027109	0.000734	0.000476	0.009418	0.113177	0.868735	0.008669	
631000	-802.167900	1	0.000335	0.000266	0.000332	0.004172	0.044608	0.006665	0.017329	0.097440	0.015726	0.028760	0.000458	0.000350	0.016840	0.250357	0.723876	0.008926	
632000	-803.194469	1	0.000311	0.000056	0.000327	0.000902	0.023362	0.005023	0.010522	0.015723	0.019454	0.028307	0.002043	0.000156	0.004949	0.053814	0.871682	0.069555	
633000	-800.169637	1	0.000366	0.000077	0.000509	0.002341	0.050681	0.002359	0.022465	0.071726	0.015530	0.023341	0.000065	0.000906	0.008435	0.143087	0.843102	0.005375	
634000	-803.309072	1	0.000470	0.000057	0.000275	0.003425	0.031346	0.005194	0.005928	0.047608	0.033308	0.033222	0.000020	0.000955	0.007310	0.190820	0.792791	0.009079	
635000	-806.480439	1	0.000155	0.000281	0.000496	0.000498	0.018488	0.013658	0.019303	0.047472	0.003623	0.026674	0.002320	0.000803	0.025123	0.098487	0.717039	0.159350	
636000	-805.099824	1	0.000436	0.000358	0.000268	0.007147	0.019263	0.002015	0.008036	0.026238	0.022800	0.030813	0.001131	0.000366	0.024433	0.078719	0.865753	0.031096	
637000	-811.114935	1	0.000526	0.000059	0.000140	0.000188	0.024057	0.001746	0.042845	0.005998	0.026468	0.021946	0.000387	0.001440	0.019728	0.860701	0.116265	0.003305	
638000	-802.608313	1	0.000472	0.000073	0.000587	0.011009	0.038996	0.000425	0.004235	0.046758	0.024571	0.031541	0.000077	0.000430	0.007538	0.334728	0.653794	0.003940	
639000	-806.213873	1	0.000041	0.000191	0.000410	0.011063	0.065199	0.000014	0.010635	0.096374	0.013597	0.025228	0.001498	0.000463	0.001392	0.346214	0.644310	0.008084	
640000	-801.774196	1	0.000060	0.000317	0.000427	0.002985	0.052969	0.000122	0.022202	0.081062	0.016353	0.023192	0.000820	0.000199	0.008045	0.146985	0.842025	0.002945	
641000	-804.993496	1	0.000083	0.000362	0.000384	0.006124	0.057021	0.015075	0.006460	0.081484	0.007098	0.030287	0.000985	0.000625	0.009018	0.565223	0.399636	0.026122	
642000	-804.581199	1	0.000252	0.000305	0.000376	0.011451	0.068218	0.008954	0.009107	0.093577	0.010558	0.029172	0.000391	0.000298	0.004864	0.503816	0.488664	0.002656	
643000	-804.493796	1	0.000090	0.000360	0.000153	0.002753	0.028919	0.009109	0.018465	0.066433	0.011116	0.025842	0.001437	0.000155	0.011021	0.193246	0.771457	0.024277	
644000	-801.547056	1	0.000090	0.000350	0.000324	0.000076	0.036584	0.001480	0.032653	0.052521	0.027744	0.024461	0.000178	0.000116	0.003047	0.142576	0.853775	0.000601	
645000	-805.584866	1	0.000055	0.000826	0.000449	0.000463	0.028834	0.000475	0.039496	0.047148	0.020210	0.023979	0.000087	0.001507	0.018402	0.047595	0.926038	0.007965	
646000	-800.680720	1	0.000317	0.000134	0.000415	0.004041	0.025776	0.007378	0.015365	0.041680	0.009527	0.024976	0.001283	0.000126	0.015855	0.137770	0.832699	0.013677	
647000	-801.435602	1	0.000480	0.000010	0.000477	0.009666	0.041834	0.000543	0.006183	0.077610	0.027717	0.029058	0.000152	0.000181	0.006468	0.303735	0.687702	0.002096	
648000	-803.745343	1	0.000238	0.000207	0.000455	0.009942	0.006483	0.008236	0.000724	0.011183	0.006639	0.024343	0.000302	0.000313	0.080452	0.893845	0.013636	0.012066	
649000	-801.267817	1	0.000230	0.000221	0.000331	0.001380	0.035895	0.001897	0.018796	0.045855	0.013043	0.023548	0.000653	0.000688	0.019297	0.060956	0.904680	0.015066	
650000	-801.858750	1	0.000282	0.000223	0.000347	0.010908	0.015910	0.001543	0.013649	0.013142	0.013770	0.027528	0.000192	0.000011	0.003281	0.341692	0.654450	0.000578	
651000	-801.756923	1	0.000302	0.000220	0.000323	0.001472	0.033509	0.000897	0.017361	0.027895	0.031004	0.024764	0.000903	0.000017	0.013703	0.112651	0.868457	0.005190	
652000	-804.068244	1	0.000024	0.000409	0.000686	0.002196	0.060387	0.000169	0.016039	0.085162	0.030504	0.030377	0.000867	0.000467	0.006059	0.199663	0.785681	0.008597	
653000	-802.042184	1	0.000002	0.000568	0.000186	0.000489	0.051975	0.000271	0.023085	0.098704	0.027983	0.023618	0.000123	0.001190	0.043387	0.096987	0.839362	0.020264	
654000	-805.542261	1	0.000291	0.000166	0.000729	0.001046	0.081640	0.002673	0.023415	0.096874	0.012406	0.026235	0.001675	0.000416	0.008096	0.238661	0.739172	0.014071	
655000	-799.768984	1	0.000374	0.000165	0.000132	0.000711	0.037574	0.003392	0.020624	0.040593	0.016051	0.026506	0.000025	0.000213	0.006176	0.102791	0.889549	0.001484	
656000	-803.764339	1	0.000126	0.000213	0.000415	0.005606	0.027688	0.008631	0.015378	0.045083	0.011966	0.031498	0.000652	0.000706	0.001379	0.384746	0.609142	0.004733	
657000	-806.131945	1	0.000146	0.000143	0.000217	0.004391	0.019619	0.003140	0.016178	0.024435	0.028736	0.030495	0.000221	0.003118	0.000955	0.257160	0.730879	0.011007	
658000	-803.482788	1	0.000202	0.000236	0.000645	0.004311	0.029720	0.004856	0.018041	0.053834	0.010064	0.027685	0.000282	0.001012	0.011216	0.121664	0.851739	0.015381	
659000	-806.003974	1	0.000322	0.000197	0.000628	0.017102	0.047347	0.003383	0.000758	0.075982	0.015478	0.024539	0.000213	0.001180	0.012116	0.710434	0.272317	0.005133	
660000	-802.256456	1	0.000357	0.000027	0.000327	0.013364	0.038310	0.011809	0.003345	0.060563	0.002618	0.026632	0.001255	0.000359	0.005250	0.777309	0.204954	0.012487	
661000	-801.480062	1	0.000400	0.000001	0.000227	0.007310	0.028617	0.005046	0.011499	0.048648	0.016773	0.025072	0.000544	0.000492	0.004064	0.253535	0.737622	0.004779	
662000	-802.138693	1	0.000470	0.000005	0.000577	0.007567	0.025739	0.000400	0.009595	0.029328	0.025164	0.025453	0.001361	0.000468	0.015498	0.169334	0.798244	0.016924	
663000	-805.159061	1	0.000120	0.000060	0.000296	0.002712	0.053703	0.001337	0.023747	0.091573	0.026424	0.025951	0.000090	0.000148	0.000475	0.365876	0.633219	0.000430	
664000	-800.389355	1	0.000084	0.000572	0.000483	0.000446	0.063139	0.000016	0.023251	0.099240	0.022209	0.027739	0.000023	0.000458	0.036022	0.134879	0.820977	0.008122	
665000	-801.008450	1	0.000258	0.000044	0.000315	0.003043	0.048999	0.003597	0.017012	0.073752	0.012137	0.026240	0.000305	0.000226	0.003219	0.173943	0.820195	0.002642	
666000	-809.340408	1	0.000193	0.000152	0.000652	0.011870	0.011911	0.007731	0.014763	0.029571	0.010307	0.027862	0.002563	0.000125	0.001182	0.490700	0.500208	0.007909	
667000	-802.397412	1	0.000260	0.000079	0.000294	0.013278	0.013192	0.009854	0.004964	0.023154	0.000765	0.025027	0.000155	0.000452	0.003507	0.942648	0.052599	0.001246	
668000	-807.978512	1	0.000396	0.000100	0.000119	0.001255	0.027979	0.003234	0.029640	0.061266	0.022384	0.021855	0.000072	0.000496	0.007592	0.054436	0.935102	0.002870	
669000	-806.269705	1	0.000293	0.000016	0.000650	0.007781	0.055264	0.006863	0.010790	0.077412	0.017994	0.026792	0.001142	0.000178	0.001984	0.426848	0.566947	0.004221	
670000	-804.291231	1	0.000103	0.000311	0.000275	0.004581	0.016015	0.004338	0.014476	0.023474	0.021414	0.026308	0.000949	0.002038	0.004567	0.064236	0.901571	0.029626	
671000	-803.245842	1	0.000105	0.000304	0.000277	0.002216	0.042602	0.002664	0.019694	0.080241	0.032463	0.024502	0.000170	0.000821	0.007879	0.149548	0.837009	0.005565	
672000	-801.086025	1	0.000294	0.000081	0.000428	0.006679	0.022691	0.003417	0.010520	0.033191	0.020006	0.025288	0.000091	0.001906	0.006215	0.146858	0.828638	0.018289	
673000	-802.499742	1	0.000155	0.000229	0.000372	0.004764	0.028861	0.012184	0.020840	0.046913	0.000667	0.027166	0.000352	0.000510	0.002128	0.447072	0.548447	0.002353	
674000	-805.932741	1	0.000339	0.000177	0.000507	0.003708	0.018519	0.010665	0.012090	0.026406	0.005424	0.023726	0.000988	0.001773	0.094036	0.121048	0.647403	0.137512	
675000	-803.267427	1	0.000343	0.000223	0.000267	0.001003	0.038170	0.002929	0.029592	0.064532	0.027245	0.029943	0.000637	0.001123	0.004224	0.169590	0.817133	0.009053	
676000	-800.851481	1	0.000422	0.000125	0.000314	0.008704	0.019621	0.001742	0.011872	0.026018	0.021475	0.027397	0.000818	0.000545	0.005541	0.162581	0.824862	0.007016	
677000	-807.007700	1	0.000272	0.000302	0.000342	0.008737	0.023209	0.007725	0.010411	0.049581	0.010747	0.031676	0.001595	0.000625	0.008277	0.397773	0.563887	0.030063	
678000	-801.906987	1	0.000157	0.000427	0.000146	0.002364	0.030279	0.002233	0.023058	0.057687	0.033718	0.027984	0.000077	0.000183	0.007434	0.112165	0.878930	0.001470	
679000	-801.626643	1	0.000346	0.000263	0.000449	0.001963	0.058974	0.002313	0.014677	0.088972	0.028013	0.027999	0.000919	0.000402	0.028551	0.160911	0.790775	0.019763	
680000	-800.898586	1	0.000185	0.000439	0.000239	0.001640	0.061347	0.001437	0.015182	0.072137	0.022044	0.025960	0.000308	0.000605	0.034623	0.147149	0.805461	0.012766	
681000	-799.871603	1	0.000245	0.000263	0.000303	0.003870	0.029232	0.003315	0.016597	0.035527	0.015642	0.024102	0.000265	0.000822	0.013074	0.089843	0.890034	0.007049	
682000	-803.069691	1	0.000142	0.000213	0.000304	0.006317	0.046840	0.003741	0.013648	0.080603	0.014448	0.024402	0.001467	0.000795	0.006917	0.237873	0.724905	0.030305	
683000	-803.078329	1	0.000255	0.000339	0.000174	0.006070	0.037972	0.014107	0.004214	0.078558	0.001983	0.026817	0.000080	0.000425	0.089541	0.680540	0.207627	0.022292	
684000	-802.855751	1	0.000179	0.000381	0.000216	0.011339	0.024623	0.005549	0.006009	0.059698	0.015729	0.028060	0.000394	0.000090	0.009021	0.430882	0.557466	0.002632	
685000	-800.719361	1	0.000033	0.000459	0.000342	0.002289	0.036835	0.003490	0.023932	0.057670	0.018888	0.025694	0.000241	0.000787	0.006378	0.131325	0.857853	0.004444	
686000	-804.073661	1	0.000112	0.000420	0.000482	0.000789	0.052280	0.002239	0.026813	0.086860	0.025973	0.031101	0.000206	0.002276	0.005117	0.196117	0.780273	0.018493	
687000	-800.803947	1	0.000167	0.000138	0.000390	0.002449	0.032564	0.001686	0.016958	0.041081	0.024243	0.029649	0.000289	0.001311	0.001459	0.105196	0.885347	0.007999	
688000	-803.660521	1	0.000238	0.000383	0.000452	0.006127	0.016351	0.007550	0.010205	0.034878	0.007919	0.022510	0.000654	0.000354	0.262817	0.164076	0.547214	0.025893	
689000	-802.589585	1	0.000382	0.000210	0.000275	0.003780	0.055864	0.002593	0.013613	0.091800	0.033440	0.027907	0.000043	0.001590	0.012886	0.232441	0.737943	0.016730	
690000	-802.669657	1	0.000201	0.000363	0.000378	0.002793	0.075896	0.004232	0.012227	0.089709	0.019202	0.030232	0.000673	0.000391	0.017270	0.267625	0.699912	0.015193	
691000	-807.522702	1	0.000231	0.000192	0.000603	0.004759	0.018525	0.006309	0.009499	0.029622	0.008994	0.025541	0.003557	0.000489	0.019979	0.019619	0.101806	0.858596	
692000	-803.970552	1	0.000510	0.000140	0.000468	0.007208	0.015393	0.011137	0.008649	0.027207	0.012147	0.028111	0.001001	0.000597	0.025565	0.425850	0.527046	0.021538	
693000	-803.214632	1	0.000197	0.000169	0.000213	0.011126	0.011507	0.009951	0.001528	0.026215	0.005140	0.029136	0.000407	0.000826	0.005255	0.887829	0.087221	0.019695	
694000	-805.951545	1	0.000155	0.000584	0.000261	0.007584	0.018913	0.004709	0.021453	0.033079	0.019280	0.022133	0.000096	0.000550	0.016099	0.252907	0.728665	0.002328	
695000	-801.721676	1	0.000386	0.000176	0.000213	0.002454	0.060008	0.001866	0.013150	0.083462	0.023370	0.028199	0.000317	0.001428	0.018129	0.155788	0.780377	0.045705	
696000	-801.465154	1	0.000257	0.000225	0.000467	0.001132	0.030084	0.000841	0.014512	0.026532	0.034563	0.030620	0.001075	0.000507	0.005541	0.103649	0.875215	0.015595	
