q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.092719,0.071424,0.095105,0.082898,0.014192,0.030834,0.08594,0.03565,0.05309,0.084617,0.026073,0.062203
0.087672,0.064549,0.099663,0.051625,0.016411,0.061868,0.069285,0.047683,0.04663,0.099344,0.017545,0.099009
0.096174,0.048151,0.099193,0.033372,0.017485,0.094086,0.045443,0.043146,0.062836,0.088698,0.056818,0.073093
0.095968,0.08568,0.091774,0.036092,0.01806,0.075171,0.040527,0.095948,0.053421,0.098432,0.086108,0.083604
0.093879,0.098006,0.09446,0.009769,0.009068,0.069855,0.017859,0.07306,0.04256,0.069154,0.09543,0.097749
0.097581,0.080869,0.094778,0.006792,0.008631,0.099115,0.017523,0.065909,0.076724,0.084282,0.086137,0.047226
0.098707,0.039742,0.096653,0.011845,0.016907,0.078897,0.035009,0.09554,0.081745,0.082289,0.087538,0.047765
0.09197,0.092559,0.094554,0.007167,0.020963,0.086519,0.03111,0.075483,0.049447,0.052105,0.095802,0.067378
0.091005,0.098345,0.09869,0.009364,0.021517,0.065838,0.096293,0.093195,0.059451,0.089582,0.050487,0.09193
0.093635,0.094601,0.099817,0.007466,0.016904,0.094345,0.077311,0.07226,0.041634,0.090289,0.063078,0.08081
0.09833,0.094195,0.098423,0.00577,0.025374,0.064857,0.083755,0.095187,0.043122,0.068499,0.09938,0.042272
0.098668,0.098004,0.098956,0.00463,0.040709,0.036984,0.072932,0.093666,0.036044,0.099382,0.074012,0.042236
0.09274,0.072579,0.098885,0.004199,0.041547,0.058478,0.078581,0.097937,0.036944,0.089381,0.061507,0.021602
0.088605,0.093417,0.097442,0.002783,0.013686,0.038408,0.068096,0.044475,0.02319,0.098382,0.081875,0.012139
0.098024,0.093929,0.094812,0.002868,0.012501,0.064242,0.046285,0.064594,0.029824,0.07249,0.096261,0.046813
0.089633,0.073234,0.096344,0.006427,0.011046,0.078633,0.077871,0.057185,0.063717,0.07441,0.077681,0.041415
0.079983,0.04876,0.098504,0.007453,0.018688,0.058668,0.084173,0.044873,0.097487,0.089233,0.059379,0.048754
0.098152,0.097865,0.091367,0.013143,0.020642,0.02368,0.093291,0.070225,0.02938,0.093044,0.081222,0.021961
0.093849,0.099806,0.099794,0.007599,0.03482,0.015756,0.07775,0.08743,0.02796,0.057764,0.09366,0.035587
0.095265,0.083847,0.099908,0.018039,0.017909,0.032843,0.085157,0.0515,0.046097,0.046558,0.088901,0.024093
0.090136,0.091534,0.095432,0.030823,0.015751,0.025415,0.089218,0.036289,0.089403,0.043001,0.099113,0.019886
0.081786,0.090379,0.097978,0.047539,0.00712,0.023994,0.078991,0.032389,0.088094,0.0453,0.099027,0.011441
0.099246,0.097378,0.099655,0.049184,0.010563,0.027386,0.09028,0.037017,0.093822,0.086235,0.079343,0.017986
0.098242,0.093564,0.095928,0.081293,0.005762,0.031733,0.065308,0.084714,0.09955,0.098647,0.071805,0.023393
0.088832,0.073612,0.099253,0.0874,0.005522,0.042254,0.047175,0.087123,0.084758,0.076697,0.092873,0.012067
0.09691,0.07996,0.098731,0.068151,0.004092,0.056892,0.065179,0.089556,0.070221,0.083475,0.060512,0.019103
0.097743,0.087315,0.096793,0.09339,0.001189,0.046497,0.089266,0.057259,0.093218,0.078995,0.059773,0.04217
0.098098,0.081164,0.098699,0.046938,0.00048,0.03001,0.04786,0.056392,0.045591,0.094228,0.025735,0.049028
0.087165,0.09019,0.09884,0.020438,0.000418,0.020553,0.046343,0.030845,0.041119,0.094465,0.026037,0.084387
0.099175,0.077488,0.099118,0.02826,0.000753,0.0257,0.035296,0.062482,0.035393,0.098022,0.025238,0.06592
0.095156,0.096828,0.099557,0.015388,0.001195,0.027028,0.0352,0.09492,0.030637,0.081057,0.014112,0.084958
0.098216,0.081223,0.099817,0.032029,0.000969,0.029661,0.029177,0.062646,0.032235,0.084397,0.008721,0.087485
0.093228,0.09934,0.098638,0.057556,0.000556,0.031363,0.018468,0.051125,0.045378,0.045662,0.006409,0.069715
0.09994,0.097941,0.099194,0.070345,0.000945,0.044606,0.026155,0.040216,0.043717,0.086961,0.005573,0.099321
0.095848,0.062539,0.099594,0.095679,0.000763,0.049804,0.015644,0.027517,0.085915,0.094811,0.010275,0.09056
0.097865,0.096835,0.091207,0.094643,0.001044,0.073741,0.008985,0.042678,0.07945,0.06933,0.007769,0.070608
0.082706,0.089155,0.093634,0.066696,0.001842,0.05362,0.006033,0.052313,0.06369,0.078191,0.018071,0.085622
0.098953,0.08201,0.095992,0.091869,0.001624,0.059859,0.018929,0.025283,0.072355,0.043568,0.043528,0.088878
0.090302,0.09123,0.096526,0.092629,0.000882,0.05011,0.025864,0.02505,0.06222,0.057132,0.076515,0.069349
0.099604,0.073168,0.096366,0.095628,0.001705,0.021353,0.026241,0.043158,0.063912,0.063425,0.095337,0.090193
0.078785,0.082685,0.096688,0.057048,0.001355,0.046236,0.048801,0.0902,0.054815,0.071158,0.068521,0.066773
0.099058,0.089153,0.097028,0.081024,0.002785,0.068525,0.089232,0.081596,0.052579,0.097714,0.071062,0.078758
0.089738,0.090047,0.098683,0.099486,0.004326,0.067787,0.071064,0.06357,0.053215,0.090719,0.080738,0.092688
0.099743,0.080101,0.092382,0.03521,0.00332,0.061212,0.089228,0.070041,0.077244,0.09294,0.086204,0.084921
0.097846,0.091478,0.099968,0.041782,0.006492,0.078208,0.034791,0.093065,0.071569,0.066942,0.076745,0.092198
0.099016,0.096464,0.096493,0.044019,0.007462,0.094401,0.033842,0.084979,0.065911,0.098566,0.089332,0.093053
0.079668,0.087691,0.099647,0.048241,0.007772,0.094555,0.035825,0.083789,0.086136,0.087773,0.089243,0.088627
0.097453,0.083806,0.092863,0.049272,0.008784,0.064656,0.029457,0.077026,0.06936,0.085796,0.028511,0.083692
0.089332,0.095219,0.099707,0.06645,0.016539,0.042608,0.041972,0.078652,0.096465,0.09065,0.014979,0.048752
0.099601,0.096057,0.097175,0.05702,0.019961,0.058476,0.068029,0.067553,0.06894,0.045724,0.009469,0.051945
0.094535,0.091968,0.098805,0.052451,0.024504,0.074013,0.011237,0.055572,0.081465,0.069902,0.011056,0.060456
0.092297,0.058021,0.097097,0.030755,0.019007,0.02427,0.009999,0.089655,0.098602,0.05795,0.00546,0.070705
0.098455,0.09637,0.09935,0.022492,0.020902,0.043558,0.024197,0.069119,0.060287,0.058871,0.01338,0.032517
0.084201,0.09897,0.096437,0.043266,0.019474,0.023282,0.045633,0.068374,0.024001,0.038293,0.018373,0.043765
0.092086,0.089213,0.098055,0.033685,0.010101,0.033458,0.056275,0.083079,0.082187,0.030992,0.013182,0.038109
0.091626,0.097925,0.099696,0.024337,0.011285,0.067589,0.058562,0.048212,0.070772,0.029056,0.011505,0.043075
0.099682,0.081104,0.096661,0.051237,0.025921,0.05009,0.073375,0.080461,0.067756,0.023304,0.008252,0.097068
0.09377,0.096243,0.099435,0.095979,0.03328,0.018171,0.099454,0.088586,0.087443,0.056728,0.006382,0.081431
0.09835,0.096367,0.097954,0.045551,0.044165,0.022027,0.081377,0.04223,0.097658,0.086865,0.004125,0.078237
0.09979,0.089275,0.099205,0.019783,0.035533,0.013618,0.074739,0.050584,0.059624,0.074097,0.011112,0.062753
