Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
803	0.359900	197	0.888325	0.885928	803	0.359900	0.464000	0.418495	
820	0.339024	180	0.916667	0.885928	820	0.339024	0.443000	0.418529	
826	0.347458	174	0.896552	0.885928	826	0.347458	0.443000	0.418562	
842	0.319477	158	0.930380	0.885928	842	0.319477	0.416000	0.418559	
831	0.318893	169	0.911243	0.885928	831	0.318893	0.419000	0.418559	
829	0.316043	171	0.906433	0.885928	829	0.316043	0.417000	0.418557	
830	0.349398	170	0.917647	0.885928	830	0.349398	0.446000	0.418595	
821	0.353228	179	0.893855	0.885928	821	0.353228	0.450000	0.418637	
839	0.362336	161	0.900621	0.885928	839	0.362336	0.449000	0.418678	
829	0.322075	171	0.912281	0.885928	829	0.322075	0.423000	0.418684	
825	0.345455	175	0.891429	0.885928	825	0.345455	0.441000	0.418714	
818	0.334963	182	0.923077	0.885928	818	0.334963	0.442000	0.418746	
843	0.355872	157	0.923567	0.885928	843	0.355872	0.445000	0.418781	
824	0.378641	176	0.920455	0.885928	824	0.378641	0.474000	0.418855	
828	0.318841	172	0.906977	0.885928	828	0.318841	0.420000	0.418857	
802	0.307980	198	0.919192	0.885928	802	0.307980	0.429000	0.418871	
817	0.351285	183	0.950820	0.885928	817	0.351285	0.461000	0.418927	
832	0.337740	168	0.922619	0.885928	832	0.337740	0.436000	0.418950	
830	0.326506	170	0.894118	0.885928	830	0.326506	0.423000	0.418955	
831	0.303249	169	0.917160	0.885928	831	0.303249	0.407000	0.418939	
822	0.358881	178	0.910112	0.885928	822	0.358881	0.457000	0.418990	
844	0.313981	156	0.935897	0.885928	844	0.313981	0.411000	0.418979	
829	0.361882	171	0.900585	0.885928	829	0.361882	0.454000	0.419026	
825	0.334545	175	0.925714	0.885928	825	0.334545	0.438000	0.419051	
831	0.302046	169	0.875740	0.885928	831	0.302046	0.399000	0.419025	
812	0.370690	188	0.898936	0.885928	812	0.370690	0.470000	0.419092	
810	0.388889	190	0.857895	0.885928	810	0.388889	0.478000	0.419170	
842	0.327791	158	0.943038	0.885928	842	0.327791	0.425000	0.419178	
840	0.371429	160	0.931250	0.885928	840	0.371429	0.461000	0.419233	
832	0.287260	168	0.875000	0.885928	832	0.287260	0.386000	0.419189	
822	0.312652	178	0.870787	0.885928	822	0.312652	0.412000	0.419180	
815	0.332515	185	0.945946	0.885928	815	0.332515	0.446000	0.419215	
832	0.331731	168	0.910714	0.885928	832	0.331731	0.429000	0.419228	
827	0.319226	173	0.913295	0.885928	827	0.319226	0.422000	0.419231	
806	0.302730	194	0.912371	0.885928	806	0.302730	0.421000	0.419234	
837	0.322581	163	0.920245	0.885928	837	0.322581	0.420000	0.419235	
841	0.349584	159	0.880503	0.885928	841	0.349584	0.434000	0.419254	
855	0.345029	145	0.917241	0.885928	855	0.345029	0.428000	0.419265	
853	0.342321	147	0.918367	0.885928	853	0.342321	0.427000	0.419275	
811	0.383477	189	0.931217	0.885928	811	0.383477	0.487000	0.419364	
818	0.321516	182	0.901099	0.885928	818	0.321516	0.427000	0.419373	
848	0.258255	152	0.934211	0.885928	848	0.258255	0.361000	0.419298	
830	0.302410	170	0.905882	0.885928	830	0.302410	0.405000	0.419279	
817	0.275398	183	0.890710	0.885928	817	0.275398	0.388000	0.419239	
827	0.368803	173	0.924855	0.885928	827	0.368803	0.465000	0.419298	
818	0.333741	182	0.917582	0.885928	818	0.333741	0.440000	0.419325	
840	0.340476	160	0.950000	0.885928	840	0.340476	0.438000	0.419349	
821	0.328867	179	0.944134	0.885928	821	0.328867	0.439000	0.419374	
843	0.309609	157	0.929936	0.885928	843	0.309609	0.407000	0.419358	
804	0.310945	196	0.933673	0.885928	804	0.310945	0.433000	0.419376	
824	0.296117	176	0.914773	0.885928	824	0.296117	0.405000	0.419357	
817	0.287638	183	0.901639	0.885928	817	0.287638	0.400000	0.419332	
824	0.361650	176	0.869318	0.885928	824	0.361650	0.451000	0.419373	
830	0.309639	170	0.917647	0.885928	830	0.309639	0.413000	0.419365	
818	0.266504	182	0.928571	0.885928	818	0.266504	0.387000	0.419323	
817	0.280294	183	0.918033	0.885928	817	0.280294	0.397000	0.419295	
845	0.350296	155	0.941935	0.885928	845	0.350296	0.442000	0.419324	
838	0.324582	162	0.876543	0.885928	838	0.324582	0.414000	0.419317	
841	0.338882	159	0.867925	0.885928	841	0.338882	0.423000	0.419322	
851	0.312573	149	0.946309	0.885928	851	0.312573	0.407000	0.419306	
817	0.375765	183	0.918033	0.885928	817	0.375765	0.475000	0.419377	
810	0.287654	190	0.936842	0.885928	810	0.287654	0.411000	0.419366	
835	0.338922	165	0.909091	0.885928	835	0.338922	0.433000	0.419383	
841	0.338882	159	0.855346	0.885928	841	0.338882	0.421000	0.419385	
832	0.360577	168	0.904762	0.885928	832	0.360577	0.452000	0.419426	
821	0.354446	179	0.905028	0.885928	821	0.354446	0.453000	0.419469	
819	0.328449	181	0.922652	0.885928	819	0.328449	0.436000	0.419489	
822	0.319951	178	0.887640	0.885928	822	0.319951	0.421000	0.419491	
835	0.328144	165	0.903030	0.885928	835	0.328144	0.423000	0.419496	
808	0.241337	192	0.901042	0.885928	808	0.241337	0.368000	0.419431	
854	0.323185	146	0.910959	0.885928	854	0.323185	0.409000	0.419418	
804	0.296020	196	0.913265	0.885928	804	0.296020	0.417000	0.419415	
829	0.358263	171	0.959064	0.885928	829	0.358263	0.461000	0.419467	
840	0.351190	160	0.900000	0.885928	840	0.351190	0.439000	0.419491	
837	0.321386	163	0.957055	0.885928	837	0.321386	0.425000	0.419498	
843	0.330961	157	0.929936	0.885928	843	0.330961	0.425000	0.419505	
836	0.351675	164	0.920732	0.885928	836	0.351675	0.445000	0.419537	
839	0.339690	161	0.913043	0.885928	839	0.339690	0.432000	0.419552	
848	0.337264	152	0.907895	0.885928	848	0.337264	0.424000	0.419558	
840	0.336905	160	0.906250	0.885928	840	0.336905	0.428000	0.419568	
854	0.340749	146	0.924658	0.885928	854	0.340749	0.426000	0.419576	
838	0.257757	162	0.895062	0.885928	838	0.257757	0.361000	0.419504	
818	0.278729	182	0.862637	0.885928	818	0.278729	0.385000	0.419461	
824	0.303398	176	0.943182	0.885928	824	0.303398	0.416000	0.419457	
825	0.301818	175	0.925714	0.885928	825	0.301818	0.411000	0.419447	
839	0.300358	161	0.906832	0.885928	839	0.300358	0.398000	0.419420	
825	0.321212	175	0.891429	0.885928	825	0.321212	0.421000	0.419422	
840	0.320238	160	0.906250	0.885928	840	0.320238	0.414000	0.419416	
818	0.330073	182	0.917582	0.885928	818	0.330073	0.437000	0.419437	
816	0.303922	184	0.880435	0.885928	816	0.303922	0.410000	0.419426	
832	0.348558	168	0.910714	0.885928	832	0.348558	0.443000	0.419454	
841	0.335315	159	0.899371	0.885928	841	0.335315	0.425000	0.419461	
804	0.340796	196	0.918367	0.885928	804	0.340796	0.454000	0.419503	
813	0.361624	187	0.925134	0.885928	813	0.361624	0.467000	0.419561	
824	0.320388	176	0.931818	0.885928	824	0.320388	0.428000	0.419571	
825	0.349091	175	0.925714	0.885928	825	0.349091	0.450000	0.419608	
805	0.340373	195	0.938462	0.885928	805	0.340373	0.457000	0.419653	
841	0.367420	159	0.918239	0.885928	841	0.367420	0.455000	0.419696	
819	0.373626	181	0.955801	0.885928	819	0.373626	0.479000	0.419768	
826	0.364407	174	0.885057	0.885928	826	0.364407	0.455000	0.419810	
839	0.330155	161	0.919255	0.885928	839	0.330155	0.425000	0.419816	
833	0.316927	167	0.910180	0.885928	833	0.316927	0.416000	0.419812	
831	0.379061	169	0.893491	0.885928	831	0.379061	0.466000	0.419867	
819	0.347985	181	0.889503	0.885928	819	0.347985	0.446000	0.419899	
826	0.368039	174	0.902299	0.885928	826	0.368039	0.461000	0.419948	
840	0.363095	160	0.906250	0.885928	840	0.363095	0.450000	0.419984	
812	0.304187	188	0.920213	0.885928	812	0.304187	0.420000	0.419984	
834	0.335731	166	0.891566	0.885928	834	0.335731	0.428000	0.419994	
810	0.312346	190	0.894737	0.885928	810	0.312346	0.423000	0.419997	
823	0.337789	177	0.920904	0.885928	823	0.337789	0.441000	0.420022	
813	0.354244	187	0.930481	0.885928	813	0.354244	0.462000	0.420072	
826	0.359564	174	0.919540	0.885928	826	0.359564	0.457000	0.420116	
802	0.346633	198	0.944444	0.885928	802	0.346633	0.465000	0.420169	
793	0.353090	207	0.893720	0.885928	793	0.353090	0.465000	0.420223	
821	0.330085	179	0.899441	0.885928	821	0.330085	0.432000	0.420236	
806	0.306452	194	0.922680	0.885928	806	0.306452	0.426000	0.420243	
827	0.347037	173	0.913295	0.885928	827	0.347037	0.445000	0.420273	
818	0.337408	182	0.934066	0.885928	818	0.337408	0.446000	0.420303	
846	0.299054	154	0.922078	0.885928	846	0.299054	0.395000	0.420273	
847	0.299882	153	0.915033	0.885928	847	0.299882	0.394000	0.420242	
827	0.314389	173	0.947977	0.885928	827	0.314389	0.424000	0.420247	
843	0.372479	157	0.904459	0.885928	843	0.372479	0.456000	0.420289	
829	0.354644	171	0.912281	0.885928	829	0.354644	0.450000	0.420323	
847	0.318772	153	0.915033	0.885928	847	0.318772	0.410000	0.420311	
830	0.383133	170	0.911765	0.885928	830	0.383133	0.473000	0.420373	
814	0.319410	186	0.946237	0.885928	814	0.319410	0.436000	0.420391	
821	0.337393	179	0.910615	0.885928	821	0.337393	0.440000	0.420414	
845	0.262722	155	0.929032	0.885928	845	0.262722	0.366000	0.420351	
820	0.319512	180	0.911111	0.885928	820	0.319512	0.426000	0.420357	
831	0.334537	169	0.911243	0.885928	831	0.334537	0.432000	0.420371	
824	0.331311	176	0.931818	0.885928	824	0.331311	0.437000	0.420390	
827	0.331318	173	0.947977	0.885928	827	0.331318	0.438000	0.420411	
857	0.346558	143	0.888112	0.885928	857	0.346558	0.424000	0.420415	
836	0.327751	164	0.859756	0.885928	836	0.327751	0.415000	0.420409	
843	0.353499	157	0.929936	0.885928	843	0.353499	0.444000	0.420436	
844	0.336493	156	0.891026	0.885928	844	0.336493	0.423000	0.420439	
820	0.358537	180	0.933333	0.885928	820	0.358537	0.462000	0.420487	
836	0.305024	164	0.926829	0.885928	836	0.305024	0.407000	0.420471	
816	0.341912	184	0.907609	0.885928	816	0.341912	0.446000	0.420501	
824	0.300971	176	0.920455	0.885928	824	0.300971	0.410000	0.420489	
843	0.320285	157	0.898089	0.885928	843	0.320285	0.411000	0.420478	
852	0.359155	148	0.912162	0.885928	852	0.359155	0.441000	0.420501	
833	0.338535	167	0.874251	0.885928	833	0.338535	0.428000	0.420510	
829	0.373945	171	0.900585	0.885928	829	0.373945	0.464000	0.420560	
846	0.365248	154	0.889610	0.885928	846	0.365248	0.446000	0.420589	
828	0.338164	172	0.912791	0.885928	828	0.338164	0.437000	0.420608	
840	0.358333	160	0.912500	0.885928	840	0.358333	0.447000	0.420638	
830	0.371084	170	0.894118	0.885928	830	0.371084	0.460000	0.420683	
816	0.367647	184	0.896739	0.885928	816	0.367647	0.465000	0.420733	
824	0.344660	176	0.931818	0.885928	824	0.344660	0.448000	0.420764	
824	0.341019	176	0.914773	0.885928	824	0.341019	0.442000	0.420788	
826	0.308717	174	0.902299	0.885928	826	0.308717	0.412000	0.420778	
832	0.385817	168	0.940476	0.885928	832	0.385817	0.479000	0.420844	
832	0.399038	168	0.916667	0.885928	832	0.399038	0.486000	0.420918	
816	0.350490	184	0.875000	0.885928	816	0.350490	0.447000	0.420947	
820	0.345122	180	0.938889	0.885928	820	0.345122	0.452000	0.420983	
819	0.301587	181	0.917127	0.885928	819	0.301587	0.413000	0.420974	
853	0.297773	147	0.952381	0.885928	853	0.297773	0.394000	0.420943	
857	0.346558	143	0.881119	0.885928	857	0.346558	0.423000	0.420945	
838	0.312649	162	0.913580	0.885928	838	0.312649	0.410000	0.420933	
796	0.334171	204	0.911765	0.885928	796	0.334171	0.452000	0.420968	
811	0.320592	189	0.894180	0.885928	811	0.320592	0.429000	0.420977	
833	0.307323	167	0.898204	0.885928	833	0.307323	0.406000	0.420960	
829	0.314837	171	0.970760	0.885928	829	0.314837	0.427000	0.420967	
824	0.361650	176	0.931818	0.885928	824	0.361650	0.462000	0.421013	
834	0.329736	166	0.885542	0.885928	834	0.329736	0.422000	0.421014	
826	0.331719	174	0.919540	0.885928	826	0.331719	0.434000	0.421029	
813	0.377614	187	0.882353	0.885928	813	0.377614	0.472000	0.421085	
815	0.355828	185	0.924324	0.885928	815	0.355828	0.461000	0.421130	
797	0.318695	203	0.866995	0.885928	797	0.318695	0.430000	0.421140	
832	0.353365	168	0.904762	0.885928	832	0.353365	0.446000	0.421167	
826	0.332930	174	0.862069	0.885928	826	0.332930	0.425000	0.421172	
812	0.325123	188	0.930851	0.885928	812	0.325123	0.439000	0.421191	
818	0.328851	182	0.901099	0.885928	818	0.328851	0.433000	0.421204	
818	0.353301	182	0.884615	0.885928	818	0.353301	0.450000	0.421236	
818	0.355746	182	0.895604	0.885928	818	0.355746	0.454000	0.421272	
816	0.297794	184	0.885870	0.885928	816	0.297794	0.406000	0.421256	
798	0.310777	202	0.925743	0.885928	798	0.310777	0.435000	0.421271	
801	0.298377	199	0.929648	0.885928	801	0.298377	0.424000	0.421274	
837	0.329749	163	0.914110	0.885928	837	0.329749	0.425000	0.421278	
850	0.304706	150	0.900000	0.885928	850	0.304706	0.394000	0.421248	
852	0.355634	148	0.939189	0.885928	852	0.355634	0.442000	0.421271	
820	0.307317	180	0.911111	0.885928	820	0.307317	0.416000	0.421265	
831	0.311673	169	0.940828	0.885928	831	0.311673	0.418000	0.421261	
829	0.310012	171	0.888889	0.885928	829	0.310012	0.409000	0.421248	
838	0.287589	162	0.938272	0.885928	838	0.287589	0.393000	0.421217	
831	0.275572	169	0.905325	0.885928	831	0.275572	0.382000	0.421174	
840	0.336905	160	0.906250	0.885928	840	0.336905	0.428000	0.421182	
817	0.335373	183	0.912568	0.885928	817	0.335373	0.441000	0.421203	
833	0.338535	167	0.910180	0.885928	833	0.338535	0.434000	0.421217	
825	0.322424	175	0.960000	0.885928	825	0.322424	0.434000	0.421231	
831	0.347774	169	0.917160	0.885928	831	0.347774	0.444000	0.421256	
833	0.350540	167	0.892216	0.885928	833	0.350540	0.441000	0.421277	
824	0.325243	176	0.875000	0.885928	824	0.325243	0.422000	0.421278	
811	0.315660	189	0.931217	0.885928	811	0.315660	0.432000	0.421290	
826	0.342615	174	0.942529	0.885928	826	0.342615	0.447000	0.421317	
821	0.306943	179	0.899441	0.885928	821	0.306943	0.413000	0.421308	
807	0.344486	193	0.917098	0.885928	807	0.344486	0.455000	0.421345	
800	0.282500	200	0.925000	0.885928	800	0.282500	0.411000	0.421334	
837	0.322581	163	0.907975	0.885928	837	0.322581	0.418000	0.421330	
838	0.324582	162	0.864198	0.885928	838	0.324582	0.412000	0.421320	
827	0.296252	173	0.867052	0.885928	827	0.296252	0.395000	0.421292	
844	0.330569	156	0.929487	0.885928	844	0.330569	0.424000	0.421295	
847	0.318772	153	0.882353	0.885928	847	0.318772	0.405000	0.421277	
826	0.280872	174	0.919540	0.885928	826	0.280872	0.392000	0.421246	
809	0.365884	191	0.916230	0.885928	809	0.365884	0.471000	0.421299	
815	0.365644	185	0.891892	0.885928	815	0.365644	0.463000	0.421344	
809	0.294190	191	0.916230	0.885928	809	0.294190	0.413000	0.421335	
830	0.384337	170	0.894118	0.885928	830	0.384337	0.471000	0.421388	
842	0.343230	158	0.917722	0.885928	842	0.343230	0.434000	0.421401	
822	0.335766	178	0.910112	0.885928	822	0.335766	0.438000	0.421419	
813	0.322263	187	0.903743	0.885928	813	0.322263	0.431000	0.421429	
807	0.325898	193	0.927461	0.885928	807	0.325898	0.442000	0.421451	
827	0.336155	173	0.895954	0.885928	827	0.336155	0.433000	0.421463	
853	0.304807	147	0.925170	0.885928	853	0.304807	0.396000	0.421436	
831	0.303249	169	0.863905	0.885928	831	0.303249	0.398000	0.421411	
818	0.333741	182	0.912088	0.885928	818	0.333741	0.439000	0.421430	
817	0.292534	183	0.923497	0.885928	817	0.292534	0.408000	0.421416	
846	0.304965	154	0.883117	0.885928	846	0.304965	0.394000	0.421387	
840	0.342857	160	0.937500	0.885928	840	0.342857	0.438000	0.421404	
832	0.292067	168	0.892857	0.885928	832	0.292067	0.393000	0.421374	
833	0.355342	167	0.934132	0.885928	833	0.355342	0.452000	0.421406	
816	0.295343	184	0.869565	0.885928	816	0.295343	0.401000	0.421385	
849	0.299176	151	0.880795	0.885928	849	0.299176	0.387000	0.421349	
817	0.346389	183	0.950820	0.885928	817	0.346389	0.457000	0.421386	
840	0.320238	160	0.868750	0.885928	840	0.320238	0.408000	0.421372	
806	0.333747	194	0.927835	0.885928	806	0.333747	0.449000	0.421401	
839	0.375447	161	0.950311	0.885928	839	0.375447	0.468000	0.421450	
817	0.301102	183	0.923497	0.885928	817	0.301102	0.415000	0.421443	
822	0.358881	178	0.955056	0.885928	822	0.358881	0.465000	0.421489	
831	0.333333	169	0.875740	0.885928	831	0.333333	0.425000	0.421492	
813	0.306273	187	0.903743	0.885928	813	0.306273	0.418000	0.421489	
839	0.331347	161	0.906832	0.885928	839	0.331347	0.424000	0.421491	
827	0.373640	173	0.913295	0.885928	827	0.373640	0.467000	0.421539	
827	0.293833	173	0.907514	0.885928	827	0.293833	0.400000	0.421516	
836	0.300239	164	0.920732	0.885928	836	0.300239	0.402000	0.421496	
806	0.347395	194	0.917526	0.885928	806	0.347395	0.458000	0.421534	
822	0.285888	178	0.876404	0.885928	822	0.285888	0.391000	0.421502	
831	0.314079	169	0.934911	0.885928	831	0.314079	0.419000	0.421500	
833	0.291717	167	0.916168	0.885928	833	0.291717	0.396000	0.421473	
842	0.319477	158	0.911392	0.885928	842	0.319477	0.413000	0.421465	
833	0.316927	167	0.886228	0.885928	833	0.316927	0.412000	0.421455	
839	0.311085	161	0.919255	0.885928	839	0.311085	0.409000	0.421442	
829	0.326900	171	0.877193	0.885928	829	0.326900	0.421000	0.421441	
837	0.295102	163	0.901840	0.885928	837	0.295102	0.394000	0.421413	
835	0.298204	165	0.915152	0.885928	835	0.298204	0.400000	0.421391	
830	0.319277	170	0.911765	0.885928	830	0.319277	0.420000	0.421390	
841	0.298454	159	0.949686	0.885928	841	0.298454	0.402000	0.421370	
817	0.367197	183	0.939891	0.885928	817	0.367197	0.472000	0.421422	
835	0.352096	165	0.939394	0.885928	835	0.352096	0.449000	0.421450	
835	0.328144	165	0.909091	0.885928	835	0.328144	0.424000	0.421453	
826	0.323245	174	0.936782	0.885928	826	0.323245	0.430000	0.421461	
831	0.314079	169	0.905325	0.885928	831	0.314079	0.414000	0.421454	
850	0.316471	150	0.893333	0.885928	850	0.316471	0.403000	0.421435	
849	0.359246	151	0.907285	0.885928	849	0.359246	0.442000	0.421456	
836	0.382775	164	0.884146	0.885928	836	0.382775	0.465000	0.421500	
818	0.338631	182	0.928571	0.885928	818	0.338631	0.446000	0.421525	
841	0.286564	159	0.924528	0.885928	841	0.286564	0.388000	0.421491	
846	0.378251	154	0.896104	0.885928	846	0.378251	0.458000	0.421528	
828	0.329710	172	0.883721	0.885928	828	0.329710	0.425000	0.421531	
813	0.318573	187	0.887701	0.885928	813	0.318573	0.425000	0.421535	
829	0.324487	171	0.929825	0.885928	829	0.324487	0.428000	0.421541	
834	0.344125	166	0.957831	0.885928	834	0.344125	0.446000	0.421566	
826	0.318402	174	0.862069	0.885928	826	0.318402	0.413000	0.421557	
815	0.364417	185	0.902703	0.885928	815	0.364417	0.464000	0.421600	
835	0.299401	165	0.915152	0.885928	835	0.299401	0.401000	0.421579	
816	0.311275	184	0.951087	0.885928	816	0.311275	0.429000	0.421587	
814	0.375921	186	0.865591	0.885928	814	0.375921	0.467000	0.421632	
828	0.309179	172	0.895349	0.885928	828	0.309179	0.410000	0.421621	
832	0.347356	168	0.904762	0.885928	832	0.347356	0.441000	0.421640	
828	0.353865	172	0.912791	0.885928	828	0.353865	0.450000	0.421669	
850	0.291765	150	0.906667	0.885928	850	0.291765	0.384000	0.421631	
802	0.311721	198	0.888889	0.885928	802	0.311721	0.426000	0.421635	
820	0.315854	180	0.927778	0.885928	820	0.315854	0.426000	0.421640	
831	0.324910	169	0.893491	0.885928	831	0.324910	0.421000	0.421639	
814	0.305897	186	0.913978	0.885928	814	0.305897	0.419000	0.421636	
869	0.321059	131	0.862595	0.885928	869	0.321059	0.392000	0.421607	
835	0.329341	165	0.848485	0.885928	835	0.329341	0.415000	0.421600	
820	0.297561	180	0.883333	0.885928	820	0.297561	0.403000	0.421582	
801	0.382022	199	0.949749	0.885928	801	0.382022	0.495000	0.421655	
808	0.330446	192	0.911458	0.885928	808	0.330446	0.442000	0.421675	
860	0.347674	140	0.928571	0.885928	860	0.347674	0.429000	0.421682	
809	0.317676	191	0.931937	0.885928	809	0.317676	0.435000	0.421695	
835	0.319760	165	0.896970	0.885928	835	0.319760	0.415000	0.421689	
832	0.325721	168	0.869048	0.885928	832	0.325721	0.417000	0.421684	
815	0.339877	185	0.902703	0.885928	815	0.339877	0.444000	0.421706	
824	0.303398	176	0.892045	0.885928	824	0.303398	0.407000	0.421692	
820	0.317073	180	0.883333	0.885928	820	0.317073	0.419000	0.421689	
844	0.349526	156	0.903846	0.885928	844	0.349526	0.436000	0.421703	
810	0.269136	190	0.931579	0.885928	810	0.269136	0.395000	0.421677	
845	0.332544	155	0.922581	0.885928	845	0.332544	0.424000	0.421679	
830	0.336145	170	0.935294	0.885928	830	0.336145	0.438000	0.421695	
836	0.333732	164	0.884146	0.885928	836	0.333732	0.424000	0.421697	
814	0.361179	186	0.892473	0.885928	814	0.361179	0.460000	0.421735	
835	0.376048	165	0.945455	0.885928	835	0.376048	0.470000	0.421782	
832	0.330529	168	0.880952	0.885928	832	0.330529	0.423000	0.421783	
805	0.314286	195	0.887179	0.885928	805	0.314286	0.426000	0.421787	
817	0.326805	183	0.863388	0.885928	817	0.326805	0.425000	0.421790	
820	0.290244	180	0.916667	0.885928	820	0.290244	0.403000	0.421772	
836	0.287081	164	0.945122	0.885928	836	0.287081	0.395000	0.421746	
852	0.327465	148	0.898649	0.885928	852	0.327465	0.412000	0.421736	
824	0.342233	176	0.937500	0.885928	824	0.342233	0.447000	0.421761	
829	0.323281	171	0.894737	0.885928	829	0.323281	0.421000	0.421760	
815	0.319018	185	0.902703	0.885928	815	0.319018	0.427000	0.421765	
835	0.342515	165	0.884848	0.885928	835	0.342515	0.432000	0.421775	
829	0.337756	171	0.929825	0.885928	829	0.337756	0.439000	0.421792	
829	0.340169	171	0.900585	0.885928	829	0.340169	0.436000	0.421806	
828	0.278986	172	0.895349	0.885928	828	0.278986	0.385000	0.421770	
831	0.318893	169	0.934911	0.885928	831	0.318893	0.423000	0.421771	
853	0.320047	147	0.897959	0.885928	853	0.320047	0.405000	0.421755	
838	0.343675	162	0.864198	0.885928	838	0.343675	0.428000	0.421761	
831	0.314079	169	0.946746	0.885928	831	0.314079	0.421000	0.421760	
845	0.313609	155	0.948387	0.885928	845	0.313609	0.412000	0.421751	
833	0.342137	167	0.868263	0.885928	833	0.342137	0.430000	0.421759	
827	0.314389	173	0.913295	0.885928	827	0.314389	0.418000	0.421755	
851	0.326675	149	0.946309	0.885928	851	0.326675	0.419000	0.421753	
828	0.339372	172	0.918605	0.885928	828	0.339372	0.439000	0.421769	
838	0.329356	162	0.919753	0.885928	838	0.329356	0.425000	0.421772	
822	0.299270	178	0.926966	0.885928	822	0.299270	0.411000	0.421762	
806	0.322581	194	0.886598	0.885928	806	0.322581	0.432000	0.421772	
817	0.328029	183	0.934426	0.885928	817	0.328029	0.439000	0.421788	
833	0.369748	167	0.928144	0.885928	833	0.369748	0.463000	0.421827	
849	0.329800	151	0.887417	0.885928	849	0.329800	0.414000	0.421820	
830	0.298795	170	0.882353	0.885928	830	0.298795	0.398000	0.421797	
824	0.285194	176	0.948864	0.885928	824	0.285194	0.402000	0.421779	
827	0.269649	173	0.913295	0.885928	827	0.269649	0.381000	0.421740	
831	0.321300	169	0.899408	0.885928	831	0.321300	0.419000	0.421737	
824	0.354369	176	0.931818	0.885928	824	0.354369	0.456000	0.421770	
808	0.294554	192	0.927083	0.885928	808	0.294554	0.416000	0.421764	
797	0.294856	203	0.906404	0.885928	797	0.294856	0.419000	0.421762	
851	0.333725	149	0.946309	0.885928	851	0.333725	0.425000	0.421765	
819	0.354090	181	0.911602	0.885928	819	0.354090	0.455000	0.421796	
831	0.321300	169	0.940828	0.885928	831	0.321300	0.426000	0.421800	
812	0.347291	188	0.920213	0.885928	812	0.347291	0.455000	0.421831	
824	0.281553	176	0.892045	0.885928	824	0.281553	0.389000	0.421800	
801	0.309613	199	0.889447	0.885928	801	0.309613	0.425000	0.421803	
836	0.327751	164	0.847561	0.885928	836	0.327751	0.413000	0.421795	
828	0.327295	172	0.901163	0.885928	828	0.327295	0.426000	0.421799	
813	0.325953	187	0.893048	0.885928	813	0.325953	0.432000	0.421809	
834	0.304556	166	0.867470	0.885928	834	0.304556	0.398000	0.421786	
848	0.338443	152	0.875000	0.885928	848	0.338443	0.420000	0.421785	
843	0.281139	157	0.917197	0.885928	843	0.281139	0.381000	0.421747	
824	0.330097	176	0.886364	0.885928	824	0.330097	0.428000	0.421752	
843	0.314353	157	0.942675	0.885928	843	0.314353	0.413000	0.421744	
844	0.330569	156	0.948718	0.885928	844	0.330569	0.427000	0.421749	
829	0.361882	171	0.923977	0.885928	829	0.361882	0.458000	0.421783	
822	0.300487	178	0.943820	0.885928	822	0.300487	0.415000	0.421777	
819	0.329670	181	0.922652	0.885928	819	0.329670	0.437000	0.421791	
824	0.322816	176	0.903409	0.885928	824	0.322816	0.425000	0.421794	
838	0.317422	162	0.925926	0.885928	838	0.317422	0.416000	0.421788	
841	0.366231	159	0.955975	0.885928	841	0.366231	0.460000	0.421824	
848	0.329009	152	0.901316	0.885928	848	0.329009	0.416000	0.421818	
815	0.311656	185	0.908108	0.885928	815	0.311656	0.422000	0.421818	
829	0.296743	171	0.883041	0.885928	829	0.296743	0.397000	0.421796	
814	0.315725	186	0.870968	0.885928	814	0.315725	0.419000	0.421793	
830	0.353012	170	0.905882	0.885928	830	0.353012	0.447000	0.421816	
824	0.372573	176	0.897727	0.885928	824	0.372573	0.465000	0.421856	
800	0.353750	200	0.935000	0.885928	800	0.353750	0.470000	0.421900	
837	0.373955	163	0.944785	0.885928	837	0.373955	0.467000	0.421942	
848	0.346698	152	0.940789	0.885928	848	0.346698	0.437000	0.421956	
841	0.381688	159	0.880503	0.885928	841	0.381688	0.461000	0.421991	
826	0.345036	174	0.885057	0.885928	826	0.345036	0.439000	0.422007	
823	0.325638	177	0.937853	0.885928	823	0.325638	0.434000	0.422018	
839	0.380215	161	0.931677	0.885928	839	0.380215	0.469000	0.422061	
832	0.325721	168	0.910714	0.885928	832	0.325721	0.424000	0.422063	
817	0.342717	183	0.934426	0.885928	817	0.342717	0.451000	0.422089	
828	0.291063	172	0.918605	0.885928	828	0.291063	0.399000	0.422068	
840	0.308333	160	0.887500	0.885928	840	0.308333	0.401000	0.422049	
810	0.323457	190	0.894737	0.885928	810	0.323457	0.432000	0.422058	
826	0.360775	174	0.919540	0.885928	826	0.360775	0.458000	0.422091	
820	0.379268	180	0.927778	0.885928	820	0.379268	0.478000	0.422141	
