q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
3.458067,0.385251,3.945724,34.182413,80.228238,56.790272,80.096772,49.405779,30.164035,70.756086,17.77912,19.219858
1.185485,0.63595,7.975344,65.235963,21.040722,64.094612,31.189486,16.343865,33.770834,89.691211,80.096883,10.8286
8.000275,1.03244,2.154003,91.374621,64.043596,69.981875,58.367093,54.231484,76.10507,81.687877,36.213018,7.34401
3.274103,3.06041,0.50391,81.845405,19.215814,93.332779,63.714165,16.149961,94.892095,33.010357,77.070297,10.837612
0.564069,0.592474,7.477331,68.531501,88.338772,77.017119,50.318939,87.470682,97.164458,62.304424,88.169925,28.921478
1.085302,1.073359,4.296241,13.256192,31.047861,65.965264,67.85398,30.850352,93.835327,66.242433,29.250914,48.118377
1.130822,0.488232,3.944692,10.730849,57.823252,80.288888,35.487443,83.569294,74.867477,62.844582,48.88089,15.546273
4.211829,0.448925,2.352623,89.820966,14.781705,92.865614,15.811033,65.718251,43.612106,37.519285,78.021015,18.072381
0.57186,1.130122,4.241738,47.481651,36.370345,84.747527,17.661316,85.783623,46.687592,52.768861,65.422432,18.905502
2.545679,3.424188,4.145347,34.402704,17.413686,69.877742,76.077393,53.52227,54.991105,93.298869,21.517111,6.253373
2.305883,2.942224,3.481865,21.608277,21.183764,29.700051,83.470563,46.562991,60.836208,88.248728,8.374511,14.115477
3.858578,0.157221,4.406231,82.206068,62.830507,93.640339,78.989428,46.007048,9.897231,41.255285,74.333449,13.213779
1.204397,2.017602,4.51332,55.70628,26.11814,74.388429,83.225384,36.273704,57.088186,45.052124,60.446935,30.021522
0.862951,6.371604,0.70121,76.069483,4.860471,43.205119,77.239129,83.836724,72.355845,34.888113,27.631817,12.501538
1.257578,0.712601,3.365764,14.576242,44.35266,65.537957,11.815304,74.606952,86.362416,70.642794,24.723084,36.258398
3.933942,4.90504,2.727596,81.09125,16.923363,56.701361,80.935733,55.235154,64.520887,86.368847,25.711431,5.650293
1.861086,2.814347,2.83765,93.532506,32.792353,74.282055,35.322887,80.242097,94.504563,38.024935,63.105307,11.424683
4.308634,1.035238,2.685955,48.616279,46.71811,96.399085,83.897779,43.817427,65.536273,67.750095,25.00779,29.299093
0.896391,2.889107,5.399405,74.102088,18.253577,43.073748,41.934227,87.766572,47.741052,74.434355,47.829165,4.739041
4.580217,0.488815,5.634102,78.967138,56.127784,48.604095,97.067035,77.112778,53.964824,62.869552,57.489338,31.911646
1.357607,2.850489,1.336522,58.398818,26.23264,13.756133,63.207744,74.989591,98.00956,27.778089,22.464269,17.899222
3.399134,1.639843,2.548905,55.665784,18.330601,70.839458,84.715179,94.877822,97.824457,44.852181,20.368246,84.016251
0.97511,4.87631,3.129564,17.438613,43.941694,93.26496,73.134198,62.783956,86.575472,87.010379,56.406556,2.547103
2.297081,0.851702,3.11091,64.36061,38.547563,68.59417,73.151594,31.208126,16.225151,30.131327,63.341813,1.541997
3.762954,0.189054,4.240397,98.349744,11.335238,76.17815,12.714205,27.212378,71.247636,58.47432,53.520074,35.273739
0.507729,1.304181,8.129461,73.001821,5.264882,87.808212,16.74606,22.279262,88.154041,88.67731,83.879342,30.511618
6.402966,0.556352,2.146898,68.736235,54.230077,86.427893,48.500325,77.345993,30.17935,91.36514,5.715075,18.897975
1.40735,1.275854,2.003927,69.184181,18.012346,70.333586,43.83669,55.615029,24.989167,24.217642,55.363569,4.041382
0.875733,2.671302,8.088752,80.933618,46.71419,3.279895,77.163027,88.643129,54.718681,96.946356,45.036398,13.917778
0.297369,0.73089,6.281418,49.771098,88.849508,58.153246,90.51401,34.509081,34.696584,31.121718,78.143124,18.26637
0.25351,2.503631,6.50387,86.333488,10.957914,26.808118,67.373083,84.786156,85.561863,74.133171,52.565275,46.511419
1.892605,4.103571,3.532333,79.199145,4.715266,75.249262,46.458718,28.96334,63.167257,71.587775,87.11507,5.91736
4.996097,0.548812,2.011045,66.107328,62.760556,31.172967,63.920647,46.255272,62.388488,44.072014,20.86346,13.017791
5.065058,1.668639,1.594689,61.751788,76.48824,77.85761,75.330116,89.491855,73.122852,62.679154,31.588622,24.338506
0.760825,2.969849,4.559343,24.50534,19.322716,79.243301,62.122155,79.584915,76.592403,93.333847,77.213903,27.327469
2.352072,0.644082,2.176319,54.819604,29.576758,78.929491,25.783261,73.889773,0.856688,32.961918,41.718491,13.255416
1.872923,0.449745,6.011832,87.982134,26.464519,53.857192,72.569372,87.305624,0.085378,37.020563,73.516994,36.129249
2.210624,1.373098,6.417258,84.771243,23.021463,94.527972,83.543598,49.652937,1.097691,71.512454,81.227661,9.292932
3.094146,0.976988,0.660552,79.825304,21.205888,65.093836,10.375532,62.832273,15.273953,21.945903,23.073109,12.325079
0.776438,1.818322,2.484824,41.501778,25.905417,29.474207,28.655884,82.803698,44.535038,41.357017,18.921376,20.499764
1.252838,0.431269,7.161262,24.531884,44.816568,60.146068,89.010513,37.48647,2.526606,84.985212,75.375767,1.81488
1.148875,2.237731,4.31311,82.46583,12.722316,42.554424,87.852982,44.744502,1.925455,38.138412,32.37361,14.330806
2.07244,2.524984,1.256007,37.051899,20.415181,82.855577,37.937884,89.154929,5.469174,52.395368,45.862041,1.981539
1.301711,1.553191,3.765685,32.500742,77.486269,49.313101,98.226508,96.902436,79.67903,49.966336,61.608686,36.430198
1.486508,0.042056,7.970627,93.540395,48.358955,15.558977,77.530551,80.855707,47.936671,35.381145,69.397244,35.99661
2.878292,1.818311,2.870426,45.46116,22.232887,54.971668,73.731,55.074678,83.321518,50.035876,13.85606,33.062644
4.326417,0.521196,2.947016,65.920875,68.977209,80.285623,37.160046,74.298783,33.643806,81.691092,31.224331,21.985943
3.707986,0.09912,4.925198,64.737026,23.930885,98.215852,86.01143,36.068224,95.858199,45.691828,39.361138,82.91191
0.185411,0.540992,9.353318,88.287975,1.204438,53.635024,78.923142,72.784949,95.150762,81.141169,59.198361,78.667575
2.309021,0.398538,3.659759,72.335889,46.345392,95.03264,63.617064,76.293666,54.754593,24.651084,70.964253,53.984941
0.541638,1.938214,3.765119,83.468407,29.841406,36.165876,53.016862,70.503673,28.633362,23.851424,68.479422,22.47502
3.022092,0.570062,2.98793,81.710294,81.506905,68.662384,0.778712,98.805165,51.264015,51.055708,49.88493,3.008434
1.052529,0.137446,5.016792,47.943888,40.202672,30.557054,36.682471,46.019619,87.957275,38.292132,46.782644,36.185804
0.463942,0.261304,6.99223,78.770506,12.513787,71.728457,60.095082,61.58521,64.384448,47.419989,93.730951,80.715892
0.39341,1.233784,4.303266,73.21336,1.267598,37.965166,47.807841,39.517273,66.604861,26.360734,64.376787,34.665952
3.351904,0.757893,5.382442,73.385588,46.833344,52.9679,62.155609,90.705459,9.024593,91.556874,29.374708,24.841894
