q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
2.130451,0.600092,5.496025,76.776836,97.658664,69.440486,78.765644,63.175041,38.12949,50.421672,84.639712,20.403565
4.488857,0.311136,1.247333,54.425024,46.646122,32.050503,43.333112,68.151189,30.949495,30.802919,14.725758,16.846216
3.854162,1.564759,4.82442,64.345106,78.597615,55.965085,86.632395,82.44722,27.017188,75.140586,67.419753,3.438376
2.424982,0.190149,5.519248,35.340632,42.945183,56.322376,66.023787,78.241066,14.755862,77.148712,38.192252,21.976785
1.170249,0.429988,7.442485,88.615358,4.062514,50.029162,82.808112,89.766763,69.856993,47.339167,54.623849,94.675564
1.900287,0.033533,8.691239,96.224464,15.120067,41.758837,91.95317,27.826437,43.095283,77.428875,79.930742,58.846479
4.537532,1.057918,3.850123,95.032138,2.301833,87.684814,48.98126,45.676759,73.317338,85.135855,36.228247,61.161707
1.067953,0.636844,4.326582,67.884582,35.538357,14.136276,67.226476,40.571746,28.795909,39.418368,45.568961,22.107247
1.509811,0.14978,7.67636,44.719875,19.150732,2.292395,73.7695,85.044603,85.842289,92.931246,0.595762,66.091765
3.020741,0.260544,7.009878,64.815446,37.003261,0.458995,96.029778,44.056155,46.951334,75.607073,5.163508,64.448792
0.807224,2.711734,6.051911,96.678517,14.76522,4.298683,81.79573,90.292246,79.68105,45.588635,43.503904,48.91035
5.958738,0.051685,1.397082,17.8255,60.735749,93.839423,35.607103,79.438011,62.836132,86.903503,7.62237,31.485715
2.13171,1.657046,2.190945,67.378508,20.928716,35.743402,70.755164,22.186778,90.769553,29.196885,49.780778,19.862658
3.250903,3.72949,1.033791,26.428978,3.748158,79.353376,86.631728,28.239813,46.315178,77.154459,20.955342,13.031856
0.894585,1.715508,5.073276,52.684401,42.299318,7.016839,10.732512,88.614699,88.786591,93.674355,15.258704,31.678792
1.245325,0.885225,5.969375,52.76322,55.352472,5.640264,99.956086,58.016714,32.987645,60.793052,39.901994,40.61358
1.195816,1.635592,3.837035,65.628865,37.063793,56.54272,51.07242,82.76418,27.879834,26.145133,85.588838,17.709062
5.561502,2.332506,6.08608,90.228164,37.317105,64.282715,77.346893,65.397804,72.116039,98.756943,28.235597,36.138189
0.26279,3.229039,5.072336,88.807666,7.391845,17.937744,22.212209,93.009489,93.718037,79.310602,33.167559,39.162895
0.315713,3.44351,1.947553,67.600357,2.703431,54.211666,54.363362,22.893465,96.912983,26.691619,60.988484,15.977995
2.277913,1.215408,5.940952,84.475586,11.575787,51.991738,12.962571,16.317949,73.225156,91.778499,57.449447,26.0581
2.10365,2.458156,4.081364,65.277343,20.515344,50.738688,48.902985,41.158974,35.635782,78.685607,50.392649,2.304228
4.398641,1.094118,4.64702,77.798867,2.412786,96.56384,46.68055,3.118506,11.578872,92.643693,64.125906,7.023469
0.074771,2.078447,0.71775,33.614553,16.56469,41.175647,20.873157,60.795928,41.801777,19.292049,45.790922,3.832454
0.556569,1.372557,2.982152,52.709858,10.174413,49.399671,30.54428,44.745818,66.212625,33.225706,74.763173,20.284438
0.476674,0.963556,9.921933,68.470657,5.395123,58.318683,86.889254,4.471681,56.844282,89.358539,76.174598,43.593392
9.172095,0.511235,1.54388,92.776835,70.077832,85.370787,98.246729,72.115298,3.361614,75.957576,7.450095,12.311677
2.210733,1.837823,3.626715,32.099825,4.922191,84.388749,95.647348,12.406334,22.498608,78.636043,46.009442,14.815134
3.665142,0.44675,5.49656,88.78887,39.401969,4.085573,53.981094,39.857323,8.823263,63.524677,25.864159,2.057616
3.322801,0.673653,4.691739,66.326906,94.913727,3.554043,95.408527,69.602701,76.17966,65.285888,32.246545,18.470822
2.378401,4.667452,3.32437,73.083085,23.925696,75.273809,67.799003,68.329223,65.774327,86.477245,64.44665,12.327461
1.963001,0.888818,4.56651,44.874244,30.518767,98.931439,91.664974,31.746258,73.374444,48.110104,69.536982,47.158461
1.154653,2.720708,4.262051,51.627818,22.641301,82.571615,90.090008,59.023963,25.966116,51.94713,66.720003,12.815803
2.206145,0.350089,2.453557,35.647983,87.264893,4.378872,60.351989,59.097276,62.148447,37.414085,33.023691,11.864166
1.24504,1.633824,5.362077,52.974659,85.442544,21.665344,33.140335,83.311231,86.239728,90.490256,47.361298,22.326133
2.013641,0.417152,5.061657,34.942767,57.90025,10.177466,57.58425,81.75235,58.939734,88.289458,11.983003,28.721545
7.329298,0.425166,2.095628,87.65702,68.760676,57.112779,44.783124,68.472255,83.25036,69.260925,9.742736,25.216565
3.483109,0.373134,5.028133,70.963974,33.006843,84.345,54.34729,12.818522,36.187521,78.732215,79.907917,20.581178
6.719004,0.535284,2.695009,90.621237,80.282031,43.423523,77.482663,78.738911,44.84451,72.278155,20.39189,14.742459
0.704504,2.067215,7.351288,74.928135,47.897808,40.476785,68.492677,99.124431,63.513611,76.530465,73.641788,10.13758
1.052306,1.060916,5.77727,54.427962,27.94809,16.319357,68.239289,57.391552,55.698482,71.409923,43.467465,44.724086
1.280368,4.007968,2.478497,51.125432,36.798286,36.521071,97.941638,63.675913,96.221561,42.512738,37.979459,46.136103
3.053447,1.642316,3.653313,49.717098,25.074635,27.649961,67.418379,32.399663,71.155325,68.502312,18.566681,17.834564
0.495829,0.288332,8.013517,51.029763,79.880683,58.249636,41.853766,76.945266,33.364042,94.425865,74.136033,5.406188
0.252473,3.021367,5.156418,49.485334,23.173613,20.130047,40.315156,67.227639,87.220105,92.018959,36.600077,2.958959
3.46858,0.78571,3.130731,64.265056,57.874055,39.761172,22.653605,89.409578,74.860784,85.910639,14.063511,32.011929
2.919733,0.144047,6.385571,96.483896,21.349488,27.492701,92.842399,10.296519,6.563379,32.12548,57.695818,33.008217
2.568298,0.099412,5.138364,75.843634,31.780932,73.709406,76.932528,27.213235,84.270626,37.675704,80.447036,74.598272
1.522096,0.094554,2.965253,54.325037,25.899844,95.637022,55.107841,45.489071,96.954542,10.661918,89.849683,51.368197
4.128315,1.602172,0.260876,77.234605,53.779549,59.569727,76.447863,65.705785,32.111164,1.086018,52.272859,12.995966
