Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            508558541
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 100.00 
        q02 - uniform 0.00 100.00 
        q03 - uniform 0.00 100.00 
        q10 - uniform 0.00 100.00 
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q20 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q23 - uniform 0.00 100.00 
        q30 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q32 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
559000	-1039.309062	1	3.709248	0.292854	5.934289	48.118890	56.709584	60.054798	56.289640	54.287761	93.351079	78.836229	31.132465	26.782057	0.250000	0.250000	0.250000	0.250000	
560000	-1039.220776	1	0.032779	1.784048	5.433323	97.738307	8.254610	97.995402	19.363481	80.582941	84.487752	45.030755	75.304900	61.471044	0.250000	0.250000	0.250000	0.250000	
561000	-1038.005054	1	0.425768	3.584857	8.979304	94.114032	1.350242	27.519095	88.428293	32.963739	95.699740	84.383002	75.579729	33.895344	0.250000	0.250000	0.250000	0.250000	
562000	-1037.798399	1	3.145288	2.919022	0.486428	92.042351	0.354634	64.577973	46.967780	27.400964	89.408554	21.322113	31.935629	23.095170	0.250000	0.250000	0.250000	0.250000	
563000	-1037.157299	1	0.587310	0.274595	0.283438	8.673377	8.878188	86.785600	7.728560	10.740505	85.224620	8.473766	60.107801	21.840998	0.250000	0.250000	0.250000	0.250000	
564000	-1036.725136	1	2.948635	1.947097	5.209462	70.768335	34.340749	58.810245	63.049138	56.621429	60.826251	86.727683	44.795250	24.888082	0.250000	0.250000	0.250000	0.250000	
565000	-1037.908814	1	1.547921	0.271662	3.822766	8.935535	48.323726	25.531397	86.940341	20.589474	94.159476	57.577261	18.583309	49.143395	0.250000	0.250000	0.250000	0.250000	
566000	-1036.378409	1	0.812895	3.464534	0.971017	19.106264	50.375348	5.566720	92.808012	87.639846	71.641895	34.884015	7.818419	4.829647	0.250000	0.250000	0.250000	0.250000	
567000	-1038.806525	1	2.929930	1.581498	2.393165	24.624131	74.530116	23.895425	69.015750	90.964586	72.454625	48.600976	1.403621	26.034530	0.250000	0.250000	0.250000	0.250000	
568000	-1038.245369	1	3.324003	0.518258	2.522699	28.062409	64.380283	24.245009	42.664837	53.617154	56.692996	56.382048	16.988011	10.386145	0.250000	0.250000	0.250000	0.250000	
569000	-1036.683011	1	0.685109	3.231442	3.927659	24.827340	23.347305	50.841678	56.658441	74.879692	72.407530	79.348059	28.888398	4.530772	0.250000	0.250000	0.250000	0.250000	
570000	-1036.898710	1	1.862169	4.013275	5.492606	87.828545	56.133819	34.692939	87.315590	95.058180	68.802073	77.480955	42.105783	13.054921	0.250000	0.250000	0.250000	0.250000	
571000	-1036.196805	1	0.695630	2.012153	4.294850	63.529227	44.873284	44.301817	76.363172	84.027766	14.012234	36.505888	58.250292	4.498960	0.250000	0.250000	0.250000	0.250000	
572000	-1041.172948	1	1.248997	0.193609	3.502929	33.244227	54.287381	77.668193	75.966636	11.423925	46.159858	34.992698	65.219274	29.149093	0.250000	0.250000	0.250000	0.250000	
573000	-1037.529576	1	2.769478	0.894910	7.711159	97.169583	82.464186	21.883270	90.884426	46.573586	25.559199	63.970916	78.823081	4.849761	0.250000	0.250000	0.250000	0.250000	
574000	-1036.650425	1	5.358871	0.190385	1.295832	71.534153	44.259581	78.846603	41.406975	57.291121	82.953729	49.219256	11.775123	39.557068	0.250000	0.250000	0.250000	0.250000	
575000	-1036.408531	1	5.026148	2.978138	3.223085	99.490897	35.692564	85.285832	80.551450	64.288357	61.694226	79.760879	42.757046	2.209097	0.250000	0.250000	0.250000	0.250000	
576000	-1036.434112	1	2.510763	2.194231	3.103518	87.099355	54.142716	57.821431	25.492551	66.439584	91.231116	53.493183	73.329307	4.118406	0.250000	0.250000	0.250000	0.250000	
577000	-1037.333972	1	1.571637	2.532130	4.689321	98.293527	75.435734	19.644205	75.614704	68.617045	54.484169	38.242384	64.157545	5.967836	0.250000	0.250000	0.250000	0.250000	
578000	-1037.974205	1	0.873070	0.465591	7.766147	99.233761	22.757585	30.910213	84.686313	47.720132	5.685648	37.091231	94.171116	20.528846	0.250000	0.250000	0.250000	0.250000	
579000	-1036.465207	1	0.435000	2.576974	5.955999	55.969338	62.129726	66.100864	66.194675	88.045313	89.269439	70.568994	83.144428	8.417613	0.250000	0.250000	0.250000	0.250000	
580000	-1036.346388	1	2.249551	2.228612	3.655796	10.909134	19.248794	73.947178	91.303973	59.004121	64.876092	88.944555	15.450518	33.480527	0.250000	0.250000	0.250000	0.250000	
581000	-1041.925137	1	2.624003	0.366845	4.151259	37.797210	63.078848	98.440565	41.623413	84.022589	56.272479	92.310912	28.292064	30.481615	0.250000	0.250000	0.250000	0.250000	
582000	-1043.935385	1	3.354452	0.159171	6.416790	69.811442	71.953002	60.996910	51.452350	94.123062	0.637325	87.048182	15.212144	49.951251	0.250000	0.250000	0.250000	0.250000	
583000	-1036.819244	1	0.724964	4.576320	5.592025	78.503774	7.061201	70.884233	73.474523	92.436817	83.734864	91.235531	73.817189	11.972006	0.250000	0.250000	0.250000	0.250000	
584000	-1040.079966	1	3.262380	0.031059	2.465472	43.948269	26.889466	86.957671	56.024133	11.110332	18.928342	24.177472	49.936350	19.931802	0.250000	0.250000	0.250000	0.250000	
585000	-1036.423570	1	6.746827	0.023510	2.481572	58.705982	94.656617	67.343364	77.416112	60.822474	50.745572	80.099078	12.261399	7.380203	0.250000	0.250000	0.250000	0.250000	
586000	-1041.952583	1	5.546891	1.034724	4.288414	75.442798	79.335602	49.328361	52.590445	83.820752	36.122735	69.709760	13.661621	3.473213	0.250000	0.250000	0.250000	0.250000	
587000	-1036.317209	1	4.399623	1.631237	2.090742	90.383055	20.483912	73.176190	66.439408	31.673393	25.523229	41.044617	48.253641	5.688809	0.250000	0.250000	0.250000	0.250000	
588000	-1036.227886	1	0.752827	1.885580	8.142110	83.013058	49.264693	69.082147	81.822778	78.080111	58.048546	83.154704	91.065385	24.338270	0.250000	0.250000	0.250000	0.250000	
589000	-1037.265206	1	1.805913	1.752452	2.188178	21.739266	47.128463	46.668789	89.263364	84.132902	66.461469	47.171725	29.136382	24.525573	0.250000	0.250000	0.250000	0.250000	
590000	-1038.246001	1	1.233151	0.433242	7.062625	88.151448	37.568631	77.167322	18.391036	66.524939	39.869409	91.183842	86.425070	20.922927	0.250000	0.250000	0.250000	0.250000	
591000	-1036.468400	1	0.488379	3.266805	4.537718	21.755494	42.792353	43.271945	82.121187	75.973995	93.631664	87.185044	36.434298	22.542095	0.250000	0.250000	0.250000	0.250000	
592000	-1039.876449	1	1.799844	3.551614	3.120374	86.910710	15.416344	22.738653	22.993103	82.106860	82.124378	44.156766	27.582280	20.428431	0.250000	0.250000	0.250000	0.250000	
593000	-1036.736667	1	2.659865	1.365489	0.658377	28.269839	21.917755	51.663406	22.443438	35.824636	70.649897	41.860573	18.680542	16.133432	0.250000	0.250000	0.250000	0.250000	
594000	-1037.561970	1	5.119441	0.988938	0.103666	60.300623	63.178988	65.553811	52.204861	64.947991	32.585441	47.859555	7.340604	0.681209	0.250000	0.250000	0.250000	0.250000	
595000	-1036.629013	1	3.172159	1.474342	1.106577	28.044899	19.816284	83.580245	9.577177	41.416000	59.002377	62.895587	17.822401	9.853888	0.250000	0.250000	0.250000	0.250000	
596000	-1037.370529	1	1.882986	2.139650	1.444772	72.425397	1.396112	29.589400	53.518907	13.086194	71.769000	17.692009	26.295073	28.459822	0.250000	0.250000	0.250000	0.250000	
597000	-1036.396270	1	1.956086	0.618682	3.383317	52.698249	91.991847	69.148016	44.905965	96.247778	39.511431	43.342643	72.339493	2.728997	0.250000	0.250000	0.250000	0.250000	
598000	-1036.421536	1	1.880034	0.013253	4.090776	28.757131	16.617104	66.026931	53.537040	64.506961	86.107535	57.154419	20.283759	72.222870	0.250000	0.250000	0.250000	0.250000	
599000	-1037.926950	1	1.692473	0.106382	10.024119	79.715066	5.249340	53.585789	56.042739	8.350870	67.926375	94.980842	69.043158	34.331318	0.250000	0.250000	0.250000	0.250000	
600000	-1036.462460	1	0.482651	1.039555	7.494867	47.803296	62.115563	94.073249	62.118930	99.378597	81.370149	79.148700	89.858946	42.617904	0.250000	0.250000	0.250000	0.250000	
601000	-1037.543446	1	1.374297	0.676049	4.073208	18.000413	28.267509	87.061805	83.368876	86.222154	94.232144	44.489240	42.302332	60.909738	0.250000	0.250000	0.250000	0.250000	
602000	-1037.686292	1	2.781808	5.766182	4.040170	87.497262	11.676714	55.383125	95.945707	52.019821	77.231163	85.924141	29.469118	7.846929	0.250000	0.250000	0.250000	0.250000	
603000	-1037.562745	1	2.559869	2.010188	3.577172	93.436434	33.500418	8.239452	65.831790	43.606355	31.332169	40.591428	19.930119	13.293353	0.250000	0.250000	0.250000	0.250000	
604000	-1038.704810	1	4.632336	0.925627	6.453004	86.198744	27.242643	30.690641	71.241045	29.061259	37.961154	98.826256	21.996191	36.525470	0.250000	0.250000	0.250000	0.250000	
605000	-1036.238632	1	2.863428	1.170811	5.287128	56.393241	36.876362	89.692313	40.833529	89.868746	38.373082	89.535932	40.634504	20.539523	0.250000	0.250000	0.250000	0.250000	
606000	-1038.442688	1	5.751126	1.454005	1.874963	83.103440	53.835990	92.310870	11.093977	71.616353	62.132331	64.761595	46.679152	3.568023	0.250000	0.250000	0.250000	0.250000	
607000	-1042.137015	1	3.873599	0.319084	0.790689	60.427959	47.546768	80.383198	78.612999	48.857437	3.674491	4.293535	10.076245	43.713063	0.250000	0.250000	0.250000	0.250000	
608000	-1036.282188	1	1.745041	0.177089	8.427856	82.265710	21.124213	86.930085	49.605387	44.416235	61.651674	84.822402	81.825430	46.652233	0.250000	0.250000	0.250000	0.250000	
609000	-1037.335404	1	2.398785	0.305571	7.577699	51.416124	4.444348	29.646398	82.934995	59.392172	45.661794	86.516141	4.996241	50.586792	0.250000	0.250000	0.250000	0.250000	
610000	-1036.701418	1	1.071893	0.616659	6.506726	82.762764	5.352991	31.463107	66.603438	80.601965	58.013856	46.877349	31.017822	54.240300	0.250000	0.250000	0.250000	0.250000	
611000	-1038.138745	1	3.126903	0.601828	7.258475	54.163029	69.240952	83.497499	73.015058	48.836813	25.612765	93.997228	64.980531	17.524531	0.250000	0.250000	0.250000	0.250000	
612000	-1036.943009	1	2.610466	0.642268	1.702289	52.589907	32.402848	54.641406	53.560594	15.797463	27.678955	25.978581	35.329006	4.620041	0.250000	0.250000	0.250000	0.250000	
613000	-1036.802769	1	2.156359	0.429610	2.134296	32.941883	76.648329	45.798353	98.582950	58.548019	50.743740	14.011990	44.850353	15.658191	0.250000	0.250000	0.250000	0.250000	
614000	-1038.378414	1	2.201244	0.029956	5.195875	52.309154	14.527194	95.956092	70.092767	40.258770	17.772115	49.580212	82.415606	50.610335	0.250000	0.250000	0.250000	0.250000	
615000	-1038.173104	1	3.667666	0.329653	3.614652	59.981566	96.320229	49.463561	62.316841	90.976630	64.385698	48.216557	38.581284	6.821810	0.250000	0.250000	0.250000	0.250000	
616000	-1036.283725	1	4.395400	0.054318	4.107603	84.171024	45.037643	51.558007	71.680974	50.688472	11.125470	45.167607	37.880132	19.072433	0.250000	0.250000	0.250000	0.250000	
617000	-1037.970497	1	2.997252	0.071731	3.622616	37.864006	70.636918	22.792127	67.656616	88.797824	4.771442	60.576546	22.452511	3.181124	0.250000	0.250000	0.250000	0.250000	
618000	-1036.341439	1	1.368099	0.008707	4.943761	54.404636	71.705695	10.064911	14.116516	79.782839	37.488582	55.137466	36.063494	6.607920	0.250000	0.250000	0.250000	0.250000	
619000	-1037.182779	1	1.684744	0.226049	6.239798	99.384122	20.964893	13.038857	74.500845	40.537334	51.715812	41.112853	36.277792	54.848058	0.250000	0.250000	0.250000	0.250000	
620000	-1039.433828	1	3.350233	2.125944	5.223647	79.552034	32.047273	27.424283	97.875162	69.096164	75.408478	62.899157	45.393796	28.415414	0.250000	0.250000	0.250000	0.250000	
621000	-1039.341386	1	1.892282	0.011955	3.943633	56.708405	53.979239	64.912660	25.231357	60.071048	98.764850	44.739142	36.059342	57.742611	0.250000	0.250000	0.250000	0.250000	
622000	-1039.750594	1	3.495810	0.252052	2.460505	43.007928	56.793569	44.530743	96.501941	78.031497	18.944002	47.495110	22.373537	9.285525	0.250000	0.250000	0.250000	0.250000	
623000	-1037.145612	1	2.305746	2.483863	4.090187	58.451417	20.058373	82.248390	82.368491	50.972987	75.247101	74.694258	55.943134	37.338811	0.250000	0.250000	0.250000	0.250000	
624000	-1036.780573	1	6.277985	1.180354	2.581374	98.326605	55.083856	84.435256	93.016198	73.729989	5.563661	45.189997	51.893351	9.133399	0.250000	0.250000	0.250000	0.250000	
625000	-1039.122414	1	3.368743	1.698621	0.758887	60.845342	0.418367	56.167419	48.580709	21.570470	20.569163	28.043820	33.820954	14.166485	0.250000	0.250000	0.250000	0.250000	
626000	-1037.430441	1	2.462639	1.009689	4.322446	34.422119	6.412776	77.190359	70.985707	24.446610	2.986961	61.069302	32.407549	25.510495	0.250000	0.250000	0.250000	0.250000	
627000	-1037.895362	1	2.047247	1.679586	7.303783	90.000595	96.384697	31.054994	95.436707	81.633009	82.191904	62.437817	69.070586	8.947839	0.250000	0.250000	0.250000	0.250000	
628000	-1036.282407	1	7.148446	0.512702	3.597321	91.262415	35.503327	84.829123	78.682105	54.297457	21.206031	78.491295	14.247634	26.637673	0.250000	0.250000	0.250000	0.250000	
629000	-1037.348482	1	1.215981	3.560463	4.026768	73.326300	49.170211	73.187881	88.797983	90.206008	77.389761	50.744811	55.645673	29.045802	0.250000	0.250000	0.250000	0.250000	
630000	-1038.206798	1	2.856981	1.924032	1.954915	26.283288	59.266580	32.824166	21.790774	39.160702	99.648901	77.706883	13.812767	12.748580	0.250000	0.250000	0.250000	0.250000	
631000	-1036.761162	1	1.348816	1.730570	2.627142	13.691960	1.623848	90.390412	55.050032	49.711599	84.983612	56.635870	36.843423	36.774580	0.250000	0.250000	0.250000	0.250000	
632000	-1038.037611	1	2.649367	0.979887	6.397419	70.390657	68.395944	79.946158	69.502349	61.345295	44.208524	66.464017	70.305490	18.500884	0.250000	0.250000	0.250000	0.250000	
633000	-1037.657301	1	2.808882	0.589678	2.128539	48.521226	62.432641	79.793916	17.532825	67.433030	89.542838	38.749859	61.243262	23.084172	0.250000	0.250000	0.250000	0.250000	
634000	-1037.255313	1	1.389318	0.649281	4.872688	56.171223	46.087869	64.688401	85.722119	28.995394	16.267270	47.430740	85.888671	3.659007	0.250000	0.250000	0.250000	0.250000	
635000	-1037.053316	1	0.279531	2.099230	6.771474	84.552138	25.977686	85.797314	78.556619	83.112669	93.961145	63.631004	76.764422	45.377424	0.250000	0.250000	0.250000	0.250000	
636000	-1038.220168	1	1.186679	2.103716	8.535212	86.620333	49.378944	43.538981	94.080569	96.690758	81.782731	86.082261	45.840137	30.319895	0.250000	0.250000	0.250000	0.250000	
637000	-1037.393152	1	4.945462	2.385118	1.997636	92.228650	50.350246	55.868987	34.592133	76.803479	98.691176	82.721136	8.586445	23.890471	0.250000	0.250000	0.250000	0.250000	
638000	-1038.724828	1	0.333238	1.487212	11.633932	93.539278	47.114250	35.810038	69.927788	98.613228	91.911896	94.687426	92.906809	48.221754	0.250000	0.250000	0.250000	0.250000	
639000	-1036.599475	1	0.469531	4.046843	5.994883	74.518156	33.519537	11.554281	83.017008	90.366116	78.213551	85.803889	32.872609	21.661085	0.250000	0.250000	0.250000	0.250000	
640000	-1037.877278	1	2.068037	1.539996	3.010722	74.738359	0.061028	24.408102	16.171172	24.076278	84.466734	44.962703	30.577027	37.534449	0.250000	0.250000	0.250000	0.250000	
641000	-1040.834690	1	0.370261	1.007061	4.587024	85.699648	9.272950	27.120234	17.425116	5.238271	76.937555	49.408458	76.175043	12.070047	0.250000	0.250000	0.250000	0.250000	
642000	-1037.577671	1	0.322605	1.370374	7.831689	39.303385	80.624221	30.136249	65.751546	90.250644	71.764492	84.443661	44.154361	28.250311	0.250000	0.250000	0.250000	0.250000	
643000	-1037.575255	1	0.159088	0.960472	11.368564	96.919685	58.679434	3.243617	98.921372	98.123954	89.142472	75.904614	53.699690	74.786808	0.250000	0.250000	0.250000	0.250000	
644000	-1036.810800	1	1.849225	0.633498	4.734382	48.977482	49.111714	11.372133	64.574967	89.770640	81.344728	50.555506	15.570933	52.940398	0.250000	0.250000	0.250000	0.250000	
645000	-1040.622351	1	4.132612	1.510447	1.757744	63.427744	56.992759	31.430647	89.341374	57.521167	58.095862	59.853876	4.594311	22.681757	0.250000	0.250000	0.250000	0.250000	
646000	-1037.425544	1	1.263865	2.802522	1.331190	24.008043	18.253642	93.174168	74.137572	24.662640	63.449269	34.412590	76.975208	11.683661	0.250000	0.250000	0.250000	0.250000	
647000	-1036.260280	1	2.246804	3.128583	3.600914	80.784254	0.423066	45.047597	81.843277	86.884855	72.894961	53.535669	12.384850	44.774417	0.250000	0.250000	0.250000	0.250000	
648000	-1040.169503	1	2.536111	0.562642	4.570904	68.032806	1.061734	81.204922	65.842723	25.080975	66.747764	73.818701	48.750887	48.979163	0.250000	0.250000	0.250000	0.250000	
649000	-1037.888865	1	4.714623	0.874588	1.720120	77.894198	85.314515	96.084319	92.457947	71.180223	45.038020	11.525860	78.745610	19.201235	0.250000	0.250000	0.250000	0.250000	
650000	-1039.285350	1	6.687075	0.772820	0.703355	73.297203	43.944337	31.873120	88.275910	57.913474	71.379384	35.012588	4.408607	23.769952	0.250000	0.250000	0.250000	0.250000	
651000	-1036.721806	1	3.271561	3.858555	3.464402	59.442598	31.924455	13.522373	98.884238	62.975744	88.532844	76.708825	0.422720	16.442393	0.250000	0.250000	0.250000	0.250000	
652000	-1040.276135	1	2.088517	1.485319	4.232274	28.681761	59.754227	56.259540	71.959929	42.237205	65.322269	65.681587	22.436714	34.495865	0.250000	0.250000	0.250000	0.250000	
653000	-1037.954629	1	3.408488	0.565441	4.020845	89.705798	18.503924	65.845366	74.836604	78.858364	70.471241	35.167541	13.760253	67.838123	0.250000	0.250000	0.250000	0.250000	
654000	-1036.801915	1	3.452945	0.118463	5.659179	91.173134	31.971161	67.008594	44.960988	24.858444	85.188487	58.804161	64.290623	43.971956	0.250000	0.250000	0.250000	0.250000	
655000	-1036.595017	1	1.581765	1.073993	5.430761	10.552362	93.696476	48.162747	74.561192	81.873132	73.672498	84.803078	42.651500	19.859175	0.250000	0.250000	0.250000	0.250000	
656000	-1037.086671	1	0.063368	2.612885	6.240433	2.606054	4.314924	67.382653	79.039545	38.376509	91.764234	96.846002	33.554882	48.746194	0.250000	0.250000	0.250000	0.250000	
657000	-1036.442670	1	0.396951	3.224033	1.519506	6.110221	22.246643	68.685021	68.638750	41.617142	72.108556	47.453869	40.661236	1.707754	0.250000	0.250000	0.250000	0.250000	
658000	-1036.390412	1	3.825507	1.317125	3.040587	79.398893	22.888535	73.339822	43.719202	34.502717	79.928234	51.773858	48.657944	23.998409	0.250000	0.250000	0.250000	0.250000	
659000	-1039.084962	1	6.717588	0.326027	1.580241	77.778090	58.788378	77.948480	85.044239	21.770753	30.750059	36.057246	41.494273	25.734485	0.250000	0.250000	0.250000	0.250000	
660000	-1039.268739	1	4.094354	0.422917	3.424851	99.500683	49.270789	67.405143	59.653741	63.111965	30.840439	17.853554	84.651637	4.367490	0.250000	0.250000	0.250000	0.250000	
661000	-1036.512828	1	6.717816	0.513437	0.838114	38.997438	88.598006	79.324823	78.649777	51.477158	95.283516	75.854525	10.076158	14.012570	0.250000	0.250000	0.250000	0.250000	
662000	-1037.189535	1	3.817151	1.319129	4.291514	78.271969	2.432335	63.003383	54.310531	19.121704	26.026929	62.110031	30.018381	20.659235	0.250000	0.250000	0.250000	0.250000	
663000	-1036.770681	1	2.369633	1.869132	6.342690	81.046896	41.376051	38.767124	82.160444	82.863192	70.769720	77.989179	37.207965	48.592652	0.250000	0.250000	0.250000	0.250000	
664000	-1038.746025	1	5.886733	1.072335	2.361598	99.053078	67.246954	96.304268	11.392305	71.971281	65.006862	75.310665	59.593269	13.064527	0.250000	0.250000	0.250000	0.250000	
665000	-1037.704345	1	5.032147	0.938637	0.847402	46.038521	73.491418	78.585334	43.433048	57.848141	32.413612	52.674160	18.110282	2.513104	0.250000	0.250000	0.250000	0.250000	
666000	-1036.354672	1	3.262810	1.062510	2.314550	65.867457	60.227695	31.578679	33.268235	93.747133	72.477961	45.081833	13.569799	22.717120	0.250000	0.250000	0.250000	0.250000	
667000	-1037.884954	1	1.602245	1.987356	3.730403	57.087930	4.551329	43.665631	61.235086	57.043020	89.669149	43.586112	39.208609	43.505078	0.250000	0.250000	0.250000	0.250000	
668000	-1036.655573	1	0.711156	0.586135	3.978199	27.863604	69.040345	56.328465	72.984527	75.246716	71.775673	34.536419	49.769007	37.022275	0.250000	0.250000	0.250000	0.250000	
669000	-1038.994752	1	1.726934	2.860639	4.127776	86.025261	16.517779	96.486863	33.307929	67.425855	54.017893	75.096715	90.947986	18.892962	0.250000	0.250000	0.250000	0.250000	
670000	-1036.492830	1	2.360345	1.141567	2.784145	73.282383	74.713254	57.880373	33.811301	75.786847	72.217601	40.915237	66.801308	6.210294	0.250000	0.250000	0.250000	0.250000	
671000	-1037.162743	1	0.113517	0.656384	3.349323	17.247323	35.660237	65.968101	77.112290	8.322929	19.293995	16.151964	76.196437	9.454179	0.250000	0.250000	0.250000	0.250000	
672000	-1036.430278	1	0.550849	1.477257	5.241285	85.684840	26.763422	42.705573	65.645830	89.263411	94.650101	25.239725	63.989148	53.052585	0.250000	0.250000	0.250000	0.250000	
673000	-1036.642009	1	2.775162	2.952246	4.710051	81.790862	23.160516	5.244460	28.527165	78.776174	97.039967	93.402028	9.430858	9.675834	0.250000	0.250000	0.250000	0.250000	
674000	-1041.951027	1	1.064870	2.086904	1.315298	17.518595	73.837937	62.627966	93.574911	72.791784	55.030373	12.500161	31.776623	18.949260	0.250000	0.250000	0.250000	0.250000	
675000	-1037.815644	1	0.330400	0.409573	5.531789	76.779870	45.908306	65.737608	84.600764	35.429792	24.496831	25.531256	84.321350	17.916879	0.250000	0.250000	0.250000	0.250000	
676000	-1036.615646	1	2.429000	0.286151	2.144303	51.002541	44.351135	25.456913	76.604527	65.665091	6.323120	7.780986	23.702910	25.147594	0.250000	0.250000	0.250000	0.250000	
677000	-1042.526988	1	0.699095	1.396280	7.124341	41.032406	35.559439	36.149464	39.329343	71.664287	78.480554	89.772048	11.771710	67.362971	0.250000	0.250000	0.250000	0.250000	
678000	-1038.888190	1	2.214227	0.258667	9.354681	93.212989	47.615761	50.570622	85.660161	43.605104	39.141307	77.233043	99.132219	45.389612	0.250000	0.250000	0.250000	0.250000	
679000	-1036.697658	1	3.019674	0.399741	5.498319	58.511839	46.530309	28.123128	41.987627	75.966886	19.028907	83.735065	4.537922	24.239412	0.250000	0.250000	0.250000	0.250000	
680000	-1039.553652	1	1.339783	0.974416	6.730889	82.957168	41.677373	68.484595	26.143903	29.438994	84.454370	60.178383	85.741432	24.715373	0.250000	0.250000	0.250000	0.250000	
681000	-1038.852746	1	6.219337	0.444599	3.651005	87.189303	95.602398	39.993991	79.046491	84.888670	29.639925	63.101223	11.626602	1.281314	0.250000	0.250000	0.250000	0.250000	
682000	-1037.260069	1	3.898663	1.558110	3.685526	85.591983	14.789168	99.801839	53.010282	24.799738	19.930281	67.199817	47.110578	10.428811	0.250000	0.250000	0.250000	0.250000	
683000	-1037.176127	1	5.194484	1.952505	3.248737	73.808563	62.116610	63.887214	79.487761	56.183696	82.156731	75.293176	39.932113	23.806917	0.250000	0.250000	0.250000	0.250000	
684000	-1036.902379	1	1.346956	0.923200	7.680317	54.444915	64.179690	56.108486	73.989053	85.665354	60.007728	94.894100	59.301278	41.723198	0.250000	0.250000	0.250000	0.250000	
685000	-1037.088419	1	1.847181	0.529086	4.857101	78.557024	18.822482	74.611252	0.869933	47.267264	44.909769	59.287295	87.992362	14.083237	0.250000	0.250000	0.250000	0.250000	
686000	-1040.505003	1	1.801992	1.823530	3.347731	94.759245	18.537989	17.946275	0.982352	66.725683	66.988131	71.631049	16.269901	13.763140	0.250000	0.250000	0.250000	0.250000	
687000	-1037.000496	1	1.574572	2.758790	5.850758	70.993329	14.164427	76.877057	35.176300	87.343064	28.407931	84.275180	52.780648	4.726579	0.250000	0.250000	0.250000	0.250000	
688000	-1036.246657	1	1.480781	2.733087	6.783586	89.611472	35.797200	77.472604	85.305023	95.267346	2.113267	74.919633	79.658888	1.899726	0.250000	0.250000	0.250000	0.250000	
689000	-1037.810022	1	3.033314	1.464218	0.552735	43.851305	44.414080	90.339953	89.414887	78.823188	16.107200	18.227729	17.864958	27.214923	0.250000	0.250000	0.250000	0.250000	
690000	-1038.095917	1	1.298224	0.914611	4.615399	85.408421	80.997353	33.846624	61.673289	76.533618	73.559766	32.391169	63.816957	7.746155	0.250000	0.250000	0.250000	0.250000	
691000	-1036.404955	1	3.084875	1.429682	4.337991	77.558302	96.528966	68.034218	94.481508	79.068986	90.806764	54.324737	89.784198	5.833781	0.250000	0.250000	0.250000	0.250000	
692000	-1037.724006	1	2.888057	0.438087	4.069553	31.924362	87.803216	45.227829	95.092970	94.810848	54.621089	63.345686	47.977673	2.945355	0.250000	0.250000	0.250000	0.250000	
693000	-1036.887302	1	4.889024	0.905866	3.970439	87.248505	43.829308	57.276453	49.225799	68.162059	79.588224	84.994814	25.244386	34.107104	0.250000	0.250000	0.250000	0.250000	
694000	-1036.941918	1	6.788567	1.512215	4.476034	94.618632	41.768591	73.364385	93.029552	93.405997	49.795364	87.807187	18.052066	33.536098	0.250000	0.250000	0.250000	0.250000	
695000	-1038.686504	1	3.151573	0.058532	7.797867	93.181696	95.996030	88.499327	32.964085	93.755199	78.583908	98.491272	80.123697	46.004137	0.250000	0.250000	0.250000	0.250000	
696000	-1036.404393	1	3.141877	0.375892	3.380833	58.378510	67.385740	73.404542	66.332244	68.899125	33.466600	44.600570	51.756296	20.452167	0.250000	0.250000	0.250000	0.250000	
697000	-1036.277982	1	0.150632	4.598847	4.588246	82.510562	30.521301	36.044104	81.794772	97.513768	94.692450	58.954633	57.456364	19.712148	0.250000	0.250000	0.250000	0.250000	
698000	-1039.837615	1	3.240772	1.289491	0.895188	75.998634	28.170034	76.401659	54.514204	87.768733	81.481405	27.962504	20.859015	27.835848	0.250000	0.250000	0.250000	0.250000	
699000	-1037.728092	1	4.320842	2.338781	0.043867	67.550448	51.049077	97.589482	70.838097	4.687763	89.273412	24.581830	64.601949	7.506859	0.250000	0.250000	0.250000	0.250000	
