Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.346000	0.453766	1000	0.346000	0.346000	0.321411	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.321429	
1000	0.317000	0.453766	1000	0.317000	0.317000	0.321407	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.321469	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.321564	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.321659	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.321694	
1000	0.343000	0.453766	1000	0.343000	0.343000	0.321797	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.321903	
1000	0.358000	0.453766	1000	0.358000	0.358000	0.322075	
1000	0.368000	0.453766	1000	0.368000	0.368000	0.322292	
1000	0.389000	0.453766	1000	0.389000	0.389000	0.322607	
1000	0.317000	0.453766	1000	0.317000	0.317000	0.322581	
1000	0.372000	0.453766	1000	0.372000	0.372000	0.322812	
1000	0.299000	0.453766	1000	0.299000	0.299000	0.322701	
1000	0.364000	0.453766	1000	0.364000	0.364000	0.322892	
1000	0.348000	0.453766	1000	0.348000	0.348000	0.323008	
1000	0.346000	0.453766	1000	0.346000	0.346000	0.323113	
1000	0.366000	0.453766	1000	0.366000	0.366000	0.323309	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.323449	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.323542	
1000	0.351000	0.453766	1000	0.351000	0.351000	0.323665	
1000	0.372000	0.453766	1000	0.372000	0.372000	0.323882	
1000	0.314000	0.453766	1000	0.314000	0.314000	0.323838	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.323803	
1000	0.374000	0.453766	1000	0.374000	0.374000	0.324025	
1000	0.289000	0.453766	1000	0.289000	0.289000	0.323871	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.323885	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.323898	
1000	0.360000	0.453766	1000	0.360000	0.360000	0.324055	
1000	0.336000	0.453766	1000	0.336000	0.336000	0.324107	
1000	0.294000	0.453766	1000	0.294000	0.294000	0.323977	
1000	0.322000	0.453766	1000	0.322000	0.322000	0.323969	
1000	0.296000	0.453766	1000	0.296000	0.296000	0.323849	
1000	0.338000	0.453766	1000	0.338000	0.338000	0.323909	
1000	0.348000	0.453766	1000	0.348000	0.348000	0.324011	
1000	0.348000	0.453766	1000	0.348000	0.348000	0.324113	
1000	0.308000	0.453766	1000	0.308000	0.308000	0.324045	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.324087	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.324169	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.324190	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.324156	
1000	0.322000	0.453766	1000	0.322000	0.322000	0.324147	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.324269	
1000	0.306000	0.453766	1000	0.306000	0.306000	0.324195	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.324214	
1000	0.394000	0.453766	1000	0.394000	0.394000	0.324497	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.324563	
1000	0.336000	0.453766	1000	0.336000	0.336000	0.324609	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.324575	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.324624	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.324725	
1000	0.338000	0.453766	1000	0.338000	0.338000	0.324777	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.324825	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.324826	
1000	0.306000	0.453766	1000	0.306000	0.306000	0.324753	
1000	0.338000	0.453766	1000	0.338000	0.338000	0.324804	
1000	0.353000	0.453766	1000	0.353000	0.353000	0.324913	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.324987	
1000	0.318000	0.453766	1000	0.318000	0.318000	0.324960	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.325056	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.325109	
1000	0.368000	0.453766	1000	0.368000	0.368000	0.325273	
1000	0.376000	0.453766	1000	0.376000	0.376000	0.325465	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.325520	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.325578	
1000	0.317000	0.453766	1000	0.317000	0.317000	0.325546	
1000	0.292000	0.453766	1000	0.292000	0.292000	0.325420	
1000	0.322000	0.453766	1000	0.322000	0.322000	0.325408	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.325477	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.325534	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.325543	
1000	0.360000	0.453766	1000	0.360000	0.360000	0.325669	
1000	0.315000	0.453766	1000	0.315000	0.315000	0.325630	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.325639	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.325691	
1000	0.319000	0.453766	1000	0.319000	0.319000	0.325667	
1000	0.349000	0.453766	1000	0.349000	0.349000	0.325751	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.325798	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.325802	
1000	0.362000	0.453766	1000	0.362000	0.362000	0.325931	
1000	0.332000	0.453766	1000	0.332000	0.332000	0.325953	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.325967	
1000	0.293000	0.453766	1000	0.293000	0.293000	0.325851	
1000	0.362000	0.453766	1000	0.362000	0.362000	0.325978	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.326062	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.326069	
1000	0.349000	0.453766	1000	0.349000	0.349000	0.326148	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.326175	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.326189	
1000	0.321000	0.453766	1000	0.321000	0.321000	0.326171	
1000	0.360000	0.453766	1000	0.360000	0.360000	0.326287	
1000	0.342000	0.453766	1000	0.342000	0.342000	0.326340	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.326353	
1000	0.342000	0.453766	1000	0.342000	0.342000	0.326406	
1000	0.356000	0.453766	1000	0.356000	0.356000	0.326506	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.326551	
1000	0.324000	0.453766	1000	0.324000	0.324000	0.326543	
1000	0.342000	0.453766	1000	0.342000	0.342000	0.326594	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.326616	
1000	0.331000	0.453766	1000	0.331000	0.331000	0.326630	
1000	0.347000	0.453766	1000	0.347000	0.347000	0.326698	
1000	0.322000	0.453766	1000	0.322000	0.322000	0.326682	
1000	0.368000	0.453766	1000	0.368000	0.368000	0.326818	
1000	0.326000	0.453766	1000	0.326000	0.326000	0.326815	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.326904	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.326904	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.326931	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.327005	
1000	0.345000	0.453766	1000	0.345000	0.345000	0.327063	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.327073	
1000	0.332000	0.453766	1000	0.332000	0.332000	0.327089	
1000	0.324000	0.453766	1000	0.324000	0.324000	0.327079	
1000	0.360000	0.453766	1000	0.360000	0.360000	0.327184	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.327208	
1000	0.284000	0.453766	1000	0.284000	0.284000	0.327072	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.327078	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.327071	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.327156	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.327155	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.327186	
1000	0.306000	0.453766	1000	0.306000	0.306000	0.327120	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.327144	
1000	0.357000	0.453766	1000	0.357000	0.357000	0.327237	
1000	0.344000	0.453766	1000	0.344000	0.344000	0.327288	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.327324	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.327366	
1000	0.291000	0.453766	1000	0.291000	0.291000	0.327255	
1000	0.311000	0.453766	1000	0.311000	0.311000	0.327206	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.327172	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.327189	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.327213	
1000	0.352000	0.453766	1000	0.352000	0.352000	0.327287	
1000	0.319000	0.453766	1000	0.319000	0.319000	0.327262	
1000	0.332000	0.453766	1000	0.332000	0.332000	0.327277	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.327300	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.327308	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.327345	
1000	0.299000	0.453766	1000	0.299000	0.299000	0.327262	
1000	0.367000	0.453766	1000	0.367000	0.367000	0.327378	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.327407	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.327429	
1000	0.361000	0.453766	1000	0.361000	0.361000	0.327527	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.327528	
1000	0.380000	0.453766	1000	0.380000	0.380000	0.327680	
1000	0.318000	0.453766	1000	0.318000	0.318000	0.327652	
1000	0.346000	0.453766	1000	0.346000	0.346000	0.327705	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.327706	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.327704	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.327779	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.327794	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.327800	
1000	0.307000	0.453766	1000	0.307000	0.307000	0.327741	
1000	0.362000	0.453766	1000	0.362000	0.362000	0.327838	
1000	0.353000	0.453766	1000	0.353000	0.353000	0.327909	
1000	0.354000	0.453766	1000	0.354000	0.354000	0.327982	
1000	0.342000	0.453766	1000	0.342000	0.342000	0.328021	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.328058	
1000	0.332000	0.453766	1000	0.332000	0.332000	0.328069	
1000	0.349000	0.453766	1000	0.349000	0.349000	0.328127	
1000	0.331000	0.453766	1000	0.331000	0.331000	0.328135	
1000	0.345000	0.453766	1000	0.345000	0.345000	0.328181	
1000	0.358000	0.453766	1000	0.358000	0.358000	0.328264	
1000	0.359000	0.453766	1000	0.359000	0.359000	0.328348	
1000	0.311000	0.453766	1000	0.311000	0.311000	0.328300	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.328302	
1000	0.327000	0.453766	1000	0.327000	0.327000	0.328299	
1000	0.330000	0.453766	1000	0.330000	0.330000	0.328303	
1000	0.302000	0.453766	1000	0.302000	0.302000	0.328232	
1000	0.369000	0.453766	1000	0.369000	0.369000	0.328342	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.328358	
1000	0.357000	0.453766	1000	0.357000	0.357000	0.328435	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.328447	
1000	0.343000	0.453766	1000	0.343000	0.343000	0.328486	
1000	0.324000	0.453766	1000	0.324000	0.324000	0.328474	
1000	0.316000	0.453766	1000	0.316000	0.316000	0.328441	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.328453	
1000	0.363000	0.453766	1000	0.363000	0.363000	0.328544	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.328572	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.328594	
1000	0.331000	0.453766	1000	0.331000	0.331000	0.328600	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.328601	
1000	0.313000	0.453766	1000	0.313000	0.313000	0.328560	
1000	0.307000	0.453766	1000	0.307000	0.307000	0.328504	
1000	0.350000	0.453766	1000	0.350000	0.350000	0.328560	
1000	0.347000	0.453766	1000	0.347000	0.347000	0.328608	
1000	0.334000	0.453766	1000	0.334000	0.334000	0.328622	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.328633	
1000	0.357000	0.453766	1000	0.357000	0.357000	0.328706	
1000	0.336000	0.453766	1000	0.336000	0.336000	0.328725	
1000	0.341000	0.453766	1000	0.341000	0.341000	0.328756	
1000	0.313000	0.453766	1000	0.313000	0.313000	0.328716	
1000	0.356000	0.453766	1000	0.356000	0.356000	0.328785	
1000	0.331000	0.453766	1000	0.331000	0.331000	0.328791	
1000	0.325000	0.453766	1000	0.325000	0.325000	0.328781	
1000	0.335000	0.453766	1000	0.335000	0.335000	0.328797	
1000	0.361000	0.453766	1000	0.361000	0.361000	0.328878	
1000	0.328000	0.453766	1000	0.328000	0.328000	0.328876	
1000	0.347000	0.453766	1000	0.347000	0.347000	0.328921	
1000	0.340000	0.453766	1000	0.340000	0.340000	0.328949	
1000	0.312000	0.453766	1000	0.312000	0.312000	0.328907	
1000	0.376000	0.453766	1000	0.376000	0.376000	0.329024	
1000	0.359000	0.453766	1000	0.359000	0.359000	0.329098	
1000	0.333000	0.453766	1000	0.333000	0.333000	0.329108	
1000	0.362000	0.453766	1000	0.362000	0.362000	0.329189	
1000	0.365000	0.453766	1000	0.365000	0.365000	0.329278	
1000	0.331000	0.453766	1000	0.331000	0.331000	0.329282	
1000	0.368000	0.453766	1000	0.368000	0.368000	0.329377	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.329400	
1000	0.336000	0.453766	1000	0.336000	0.336000	0.329416	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.329440	
1000	0.339000	0.453766	1000	0.339000	0.339000	0.329463	
1000	0.305000	0.453766	1000	0.305000	0.305000	0.329404	
1000	0.309000	0.453766	1000	0.309000	0.309000	0.329354	
1000	0.352000	0.453766	1000	0.352000	0.352000	0.329409	
1000	0.345000	0.453766	1000	0.345000	0.345000	0.329446	
1000	0.310000	0.453766	1000	0.310000	0.310000	0.329400	
1000	0.337000	0.453766	1000	0.337000	0.337000	0.329418	
1000	0.358000	0.453766	1000	0.358000	0.358000	0.329486	
1000	0.358000	0.453766	1000	0.358000	0.358000	0.329554	
1000	0.332000	0.453766	1000	0.332000	0.332000	0.329560	
1000	0.353000	0.453766	1000	0.353000	0.353000	0.329615	
1000	0.357000	0.453766	1000	0.357000	0.357000	0.329680	
1000	0.329000	0.453766	1000	0.329000	0.329000	0.329678	
