Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            643823919
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
552000	-800.514200	1	0.000171	0.000256	0.000284	0.010474	0.016654	0.014379	0.002948	0.046660	0.000368	0.030002	0.000282	0.000210	0.004635	0.848695	0.143775	0.002896	
553000	-808.142368	1	0.000568	0.000176	0.000385	0.015980	0.071421	0.020987	0.002563	0.091296	0.000359	0.025344	0.000351	0.000036	0.028776	0.694477	0.273195	0.003551	
554000	-805.018878	1	0.000198	0.000069	0.000562	0.004671	0.040821	0.009453	0.016001	0.067360	0.014065	0.029738	0.001441	0.000372	0.001006	0.385873	0.606608	0.006514	
555000	-802.048477	1	0.000254	0.000075	0.000274	0.003146	0.054200	0.004811	0.020577	0.074653	0.007402	0.023200	0.000042	0.000264	0.003179	0.219975	0.775722	0.001125	
556000	-800.825568	1	0.000299	0.000042	0.000373	0.010712	0.018193	0.012110	0.005496	0.045314	0.002269	0.026786	0.000695	0.000294	0.003209	0.770179	0.222305	0.004308	
557000	-804.847925	1	0.000236	0.000013	0.000463	0.000884	0.060009	0.008216	0.019197	0.083056	0.017962	0.028712	0.000380	0.002546	0.001044	0.323927	0.658602	0.016428	
558000	-804.164744	1	0.000208	0.000037	0.000393	0.009165	0.043808	0.011633	0.004450	0.085401	0.005690	0.025990	0.000909	0.000719	0.002973	0.637207	0.345327	0.014494	
559000	-807.934007	1	0.000309	0.000371	0.000389	0.010497	0.067912	0.004418	0.002708	0.096694	0.028433	0.027929	0.001678	0.000134	0.021835	0.457979	0.499644	0.020543	
560000	-802.535336	1	0.000157	0.000441	0.000422	0.003789	0.029053	0.002548	0.019998	0.038254	0.012701	0.023058	0.000121	0.001360	0.023916	0.069842	0.895489	0.010753	
561000	-804.054540	1	0.000184	0.000395	0.000273	0.005726	0.041745	0.006150	0.004136	0.077277	0.017110	0.025995	0.001318	0.000039	0.151280	0.246770	0.483386	0.118565	
562000	-803.584032	1	0.000651	0.000161	0.000489	0.002818	0.039230	0.000296	0.020942	0.046769	0.021875	0.025709	0.000285	0.000798	0.029243	0.088776	0.872401	0.009581	
563000	-800.695971	1	0.000249	0.000090	0.000316	0.002913	0.040325	0.005360	0.012428	0.056406	0.017418	0.029966	0.000859	0.000212	0.003481	0.179836	0.808153	0.008529	
564000	-799.939801	1	0.000313	0.000097	0.000406	0.008068	0.058337	0.001381	0.007159	0.083846	0.018667	0.026549	0.000019	0.000198	0.014243	0.329726	0.653523	0.002508	
565000	-798.002393	1	0.000357	0.000233	0.000245	0.003145	0.025022	0.002344	0.014297	0.027415	0.019233	0.025917	0.000061	0.000031	0.018543	0.056090	0.924077	0.001290	
566000	-801.771656	1	0.000173	0.000347	0.000329	0.003405	0.074060	0.001524	0.010501	0.090498	0.016206	0.028806	0.000085	0.000073	0.051933	0.200222	0.741593	0.006252	
567000	-800.282815	1	0.000313	0.000223	0.000410	0.000585	0.024573	0.003374	0.019612	0.028061	0.026467	0.030424	0.000376	0.000323	0.006531	0.071530	0.917805	0.004133	
568000	-800.954722	1	0.000192	0.000292	0.000383	0.002476	0.053747	0.000443	0.008943	0.083764	0.032917	0.028667	0.000785	0.000364	0.026246	0.124519	0.824558	0.024678	
569000	-800.108022	1	0.000418	0.000065	0.000357	0.004755	0.038462	0.001651	0.016104	0.044901	0.016169	0.026883	0.000491	0.000890	0.005252	0.128814	0.855904	0.010030	
570000	-801.017164	1	0.000375	0.000209	0.000404	0.001127	0.064295	0.005036	0.018892	0.094772	0.019239	0.025114	0.000046	0.000951	0.031750	0.180488	0.775427	0.012335	
571000	-802.605433	1	0.000030	0.000390	0.000209	0.006037	0.032056	0.001982	0.010168	0.043253	0.028310	0.028284	0.000904	0.000299	0.003599	0.208569	0.782407	0.005425	
572000	-805.682100	1	0.000301	0.000289	0.000429	0.009668	0.069106	0.000291	0.010341	0.082719	0.020736	0.024502	0.001973	0.000360	0.019684	0.365625	0.594094	0.020597	
573000	-800.996275	1	0.000294	0.000435	0.000335	0.000358	0.044683	0.001433	0.031920	0.072001	0.029301	0.026473	0.000377	0.000312	0.012421	0.133825	0.850618	0.003135	
574000	-803.080203	1	0.000416	0.000245	0.000152	0.004121	0.046250	0.004760	0.018072	0.075063	0.019467	0.025272	0.000497	0.000725	0.016408	0.206702	0.767335	0.009555	
575000	-802.873463	1	0.000222	0.000249	0.000455	0.003612	0.045327	0.002024	0.009742	0.059065	0.029226	0.027273	0.001877	0.000391	0.016366	0.136406	0.804489	0.042740	
576000	-802.447173	1	0.000217	0.000433	0.000354	0.002975	0.060421	0.000745	0.011596	0.095896	0.034182	0.031936	0.000559	0.000729	0.018458	0.185418	0.775962	0.020162	
577000	-803.935128	1	0.000297	0.000052	0.000478	0.005200	0.075692	0.001161	0.024448	0.099343	0.012064	0.021570	0.000679	0.000739	0.001914	0.348855	0.646569	0.002662	
578000	-803.768423	1	0.000219	0.000436	0.000476	0.001686	0.038432	0.003094	0.022778	0.059826	0.029042	0.032784	0.000380	0.000757	0.006663	0.178002	0.808452	0.006883	
579000	-803.726023	1	0.000527	0.000110	0.000617	0.001758	0.021025	0.001325	0.010380	0.010998	0.020227	0.031801	0.000450	0.000163	0.018119	0.031903	0.940805	0.009173	
580000	-800.588854	1	0.000336	0.000261	0.000350	0.000354	0.033696	0.001119	0.019736	0.057079	0.028163	0.025332	0.000118	0.000707	0.035530	0.049649	0.902107	0.012714	
581000	-803.289208	1	0.000595	0.000046	0.000579	0.002644	0.045590	0.000855	0.014119	0.077149	0.029423	0.030119	0.000278	0.000698	0.022858	0.105199	0.850860	0.021083	
582000	-805.645500	1	0.000368	0.000265	0.000238	0.004602	0.035312	0.001966	0.018066	0.050996	0.015641	0.030467	0.000197	0.001300	0.008800	0.113966	0.857774	0.019460	
583000	-803.477252	1	0.000163	0.000177	0.000256	0.000015	0.061351	0.000103	0.035993	0.078557	0.025026	0.025251	0.000062	0.002465	0.000926	0.427562	0.566799	0.004713	
584000	-803.125666	1	0.000155	0.000234	0.000222	0.000292	0.065376	0.000386	0.018582	0.067671	0.017649	0.024036	0.001379	0.000660	0.007870	0.140423	0.828723	0.022985	
585000	-803.648422	1	0.000274	0.000138	0.000291	0.001227	0.029018	0.001178	0.015502	0.015927	0.016977	0.029984	0.000156	0.001225	0.002978	0.081663	0.908215	0.007144	
586000	-801.836692	1	0.000349	0.000107	0.000473	0.003247	0.023916	0.007689	0.009402	0.032013	0.008179	0.027094	0.000558	0.000116	0.074453	0.142846	0.751981	0.030720	
587000	-802.639772	1	0.000229	0.000197	0.000436	0.005005	0.064931	0.004758	0.020637	0.087657	0.015126	0.025078	0.000568	0.000653	0.003200	0.356215	0.637248	0.003337	
588000	-803.907669	1	0.000238	0.000259	0.000510	0.009134	0.034841	0.010418	0.005119	0.079420	0.009928	0.024629	0.000447	0.000010	0.035537	0.593270	0.365914	0.005279	
589000	-802.942048	1	0.000246	0.000131	0.000412	0.002908	0.034111	0.001869	0.012200	0.040515	0.022393	0.026547	0.002259	0.000899	0.007755	0.067597	0.833847	0.090802	
590000	-805.263664	1	0.000357	0.000086	0.000744	0.003669	0.028977	0.000670	0.005746	0.029653	0.033097	0.030023	0.000565	0.002333	0.014851	0.066467	0.855149	0.063533	
591000	-799.578282	1	0.000310	0.000185	0.000327	0.004473	0.021066	0.001272	0.007730	0.019956	0.021210	0.028265	0.001227	0.000144	0.014417	0.040848	0.919179	0.025557	
592000	-802.709808	1	0.000206	0.000211	0.000240	0.001983	0.054829	0.000194	0.007110	0.077266	0.035076	0.027106	0.001213	0.000345	0.019039	0.113805	0.826535	0.040621	
593000	-804.659041	1	0.000202	0.000182	0.000256	0.001989	0.063007	0.000150	0.023434	0.079417	0.021398	0.019531	0.000676	0.000539	0.007249	0.195174	0.794789	0.002788	
594000	-806.190654	1	0.000322	0.000320	0.000294	0.000410	0.034756	0.005821	0.038593	0.038442	0.015713	0.025139	0.000926	0.001370	0.004203	0.367296	0.622742	0.005759	
595000	-799.466295	1	0.000347	0.000121	0.000302	0.009207	0.025254	0.003200	0.005796	0.031436	0.022081	0.029256	0.000290	0.000372	0.005519	0.306482	0.684212	0.003787	
596000	-804.225783	1	0.000359	0.000078	0.000468	0.005105	0.023170	0.009174	0.020204	0.047382	0.007167	0.025737	0.001070	0.001515	0.005606	0.235299	0.741084	0.018010	
597000	-802.404566	1	0.000135	0.000392	0.000385	0.002058	0.035304	0.005103	0.020058	0.072996	0.026067	0.029123	0.000726	0.000497	0.009903	0.135798	0.844537	0.009761	
598000	-804.230276	1	0.000269	0.000158	0.000180	0.010949	0.059584	0.015466	0.002999	0.091294	0.006003	0.029415	0.000802	0.000324	0.003762	0.618699	0.371162	0.006377	
599000	-801.528724	1	0.000349	0.000151	0.000439	0.007572	0.030474	0.007780	0.009239	0.041317	0.013524	0.028588	0.000287	0.000796	0.009422	0.375918	0.605929	0.008731	
600000	-807.474852	1	0.000547	0.000076	0.000445	0.000751	0.028682	0.006307	0.016348	0.029164	0.025686	0.029793	0.003026	0.000119	0.015295	0.101677	0.813606	0.069423	
601000	-803.915506	1	0.000160	0.000451	0.000215	0.007487	0.017356	0.005717	0.009139	0.021033	0.010338	0.025843	0.000298	0.000372	0.040711	0.241151	0.706641	0.011497	
602000	-806.635727	1	0.000157	0.000213	0.000536	0.013878	0.049436	0.002141	0.003588	0.070534	0.009063	0.024033	0.001451	0.000268	0.016876	0.611275	0.338218	0.033631	
603000	-803.076352	1	0.000290	0.000395	0.000329	0.003801	0.024224	0.001848	0.011805	0.019673	0.031769	0.033095	0.000737	0.000190	0.010581	0.262371	0.713377	0.013670	
604000	-798.618037	1	0.000401	0.000060	0.000304	0.005881	0.019738	0.002822	0.014194	0.020045	0.018682	0.026103	0.000144	0.000362	0.006326	0.150357	0.841176	0.002141	
605000	-804.619584	1	0.000225	0.000187	0.000469	0.004023	0.049706	0.010201	0.014770	0.089646	0.004242	0.030266	0.000037	0.001995	0.009988	0.415876	0.523441	0.050695	
606000	-803.659470	1	0.000378	0.000035	0.000548	0.004181	0.064790	0.001696	0.023612	0.095012	0.014446	0.022607	0.000229	0.002246	0.004882	0.245267	0.737587	0.012264	
607000	-806.740778	1	0.000054	0.000209	0.000249	0.006083	0.039852	0.004055	0.009387	0.063254	0.032650	0.030011	0.000948	0.001347	0.000773	0.383199	0.607769	0.008259	
608000	-802.779544	1	0.000007	0.000357	0.000340	0.005610	0.048156	0.006385	0.020220	0.080367	0.012873	0.026079	0.000366	0.000439	0.001759	0.374575	0.621853	0.001813	
609000	-804.528699	1	0.000374	0.000312	0.000214	0.001247	0.035310	0.002474	0.023308	0.036601	0.034503	0.028254	0.000714	0.001582	0.008474	0.242636	0.737205	0.011685	
610000	-799.385856	1	0.000303	0.000053	0.000460	0.000291	0.035104	0.000486	0.020066	0.024483	0.018885	0.026587	0.000805	0.000233	0.002183	0.083620	0.911262	0.002935	
611000	-807.474246	1	0.000453	0.000008	0.000384	0.008918	0.054547	0.016658	0.007457	0.066329	0.008790	0.030675	0.000488	0.001004	0.002954	0.539067	0.451729	0.006250	
612000	-801.405892	1	0.000355	0.000008	0.000274	0.008388	0.018566	0.002069	0.003150	0.012211	0.021261	0.028627	0.000284	0.001018	0.005551	0.203418	0.774648	0.016382	
613000	-801.492571	1	0.000313	0.000012	0.000524	0.003332	0.041493	0.000306	0.013108	0.058403	0.022875	0.025028	0.000289	0.001542	0.006263	0.091313	0.872202	0.030221	
614000	-803.709875	1	0.000307	0.000315	0.000343	0.004278	0.069691	0.006083	0.013348	0.090513	0.017000	0.028520	0.000931	0.000760	0.017545	0.306445	0.653561	0.022449	
615000	-800.302327	1	0.000077	0.000367	0.000351	0.003936	0.057554	0.001174	0.018099	0.087188	0.023434	0.025217	0.000594	0.000319	0.007922	0.226678	0.761611	0.003790	
616000	-803.850357	1	0.000111	0.000134	0.000333	0.004812	0.060171	0.004382	0.016068	0.099533	0.016650	0.023593	0.000847	0.000027	0.001956	0.318251	0.677759	0.002033	
617000	-804.462912	1	0.000012	0.000638	0.000607	0.000841	0.053536	0.003859	0.018032	0.082077	0.016976	0.026692	0.001352	0.000157	0.085662	0.106348	0.774962	0.033028	
618000	-804.501452	1	0.000001	0.000454	0.000260	0.005512	0.030960	0.001258	0.010180	0.061884	0.024516	0.031146	0.000274	0.000661	0.012091	0.094152	0.880694	0.013062	
619000	-806.162100	1	0.000186	0.000177	0.000614	0.009906	0.016771	0.004005	0.013976	0.028525	0.006358	0.026257	0.001873	0.000451	0.003822	0.264273	0.708299	0.023606	
620000	-800.482502	1	0.000096	0.000461	0.000169	0.004107	0.052124	0.004225	0.013589	0.084934	0.021326	0.026962	0.000126	0.000102	0.017675	0.236004	0.744051	0.002269	
621000	-802.241174	1	0.000439	0.000105	0.000532	0.007954	0.028250	0.002809	0.004758	0.038812	0.027907	0.032023	0.000466	0.000376	0.008969	0.261509	0.722143	0.007379	
622000	-810.457517	1	0.000130	0.000108	0.000323	0.009838	0.057694	0.003226	0.012208	0.049207	0.014817	0.023283	0.002532	0.000231	0.000875	0.403798	0.587186	0.008141	
623000	-803.870884	1	0.000136	0.000553	0.000230	0.007500	0.019739	0.002505	0.011060	0.034619	0.029363	0.028356	0.000980	0.000448	0.013141	0.151525	0.823571	0.011763	
624000	-803.413684	1	0.000170	0.000187	0.000214	0.000535	0.036187	0.005001	0.033533	0.040018	0.017715	0.026556	0.000911	0.000265	0.000997	0.490173	0.506191	0.002639	
625000	-804.856206	1	0.000269	0.000088	0.000414	0.000740	0.050602	0.003034	0.031934	0.062927	0.024928	0.024313	0.001285	0.000956	0.001737	0.337087	0.655917	0.005259	
626000	-803.624615	1	0.000215	0.000421	0.000427	0.000463	0.055285	0.004565	0.027729	0.098880	0.007129	0.021042	0.000045	0.000842	0.070969	0.107056	0.812829	0.009146	
627000	-805.212707	1	0.000041	0.000394	0.000108	0.006714	0.047764	0.000648	0.022336	0.072577	0.015636	0.024210	0.000076	0.000497	0.002187	0.300930	0.695507	0.001376	
628000	-805.091236	1	0.000287	0.000293	0.000468	0.001464	0.038609	0.011687	0.022669	0.061700	0.011222	0.032145	0.000134	0.001189	0.004934	0.335645	0.652950	0.006471	
629000	-801.634253	1	0.000447	0.000131	0.000312	0.003289	0.040604	0.000461	0.012391	0.057259	0.036870	0.027490	0.000287	0.001685	0.014056	0.117489	0.845226	0.023228	
630000	-802.312435	1	0.000249	0.000373	0.000417	0.002657	0.036094	0.002067	0.017409	0.041097	0.029082	0.030509	0.000224	0.001415	0.007293	0.174015	0.808804	0.009888	
631000	-802.592020	1	0.000193	0.000275	0.000217	0.003547	0.049193	0.000188	0.008794	0.075576	0.031209	0.027146	0.000966	0.001407	0.019572	0.108328	0.789131	0.082969	
632000	-803.011959	1	0.000111	0.000368	0.000338	0.000901	0.062452	0.004110	0.019738	0.078332	0.008724	0.025127	0.000656	0.000541	0.023882	0.161958	0.796069	0.018091	
633000	-805.040693	1	0.000121	0.000578	0.000609	0.000679	0.036885	0.011304	0.019106	0.078082	0.003071	0.027811	0.000438	0.000259	0.140231	0.123503	0.708803	0.027464	
634000	-805.018707	1	0.000247	0.000136	0.000190	0.000193	0.044644	0.004529	0.029542	0.085114	0.026246	0.028368	0.001020	0.001743	0.002005	0.211974	0.769215	0.016806	
635000	-803.214531	1	0.000205	0.000411	0.000435	0.000114	0.034185	0.011498	0.022739	0.046674	0.005361	0.028981	0.000902	0.000275	0.012455	0.206249	0.770173	0.011123	
636000	-800.082322	1	0.000301	0.000131	0.000400	0.003162	0.042123	0.002646	0.010245	0.058337	0.025425	0.030649	0.000112	0.000986	0.007113	0.136054	0.842302	0.014531	
637000	-802.766025	1	0.000360	0.000082	0.000280	0.003154	0.031737	0.003632	0.023048	0.060028	0.020188	0.027125	0.000774	0.001116	0.003372	0.117437	0.866930	0.012262	
638000	-801.357414	1	0.000168	0.000339	0.000453	0.000732	0.041230	0.004114	0.027014	0.073976	0.013957	0.030199	0.000039	0.000202	0.007422	0.127306	0.863379	0.001893	
639000	-802.536404	1	0.000327	0.000066	0.000315	0.002466	0.011880	0.004556	0.019267	0.009755	0.010485	0.028685	0.000061	0.000076	0.002682	0.037565	0.959257	0.000495	
640000	-803.561449	1	0.000046	0.000475	0.000278	0.000970	0.045739	0.008873	0.023170	0.087766	0.018522	0.032310	0.000237	0.000474	0.003681	0.325410	0.667805	0.003104	
641000	-803.663139	1	0.000063	0.000415	0.000447	0.000344	0.074798	0.001228	0.020417	0.086259	0.016790	0.025630	0.001605	0.000811	0.015809	0.173785	0.773657	0.036749	
642000	-801.973485	1	0.000196	0.000238	0.000391	0.005615	0.024284	0.003185	0.025642	0.029867	0.013534	0.023835	0.000638	0.000369	0.002179	0.231611	0.764446	0.001765	
643000	-802.994105	1	0.000262	0.000247	0.000493	0.005004	0.038444	0.004481	0.008322	0.060652	0.017865	0.028933	0.000300	0.001536	0.035563	0.162357	0.716862	0.085218	
644000	-799.025852	1	0.000412	0.000032	0.000342	0.003405	0.033711	0.003534	0.011808	0.043760	0.021697	0.025713	0.000017	0.000161	0.014086	0.114050	0.869809	0.002055	
645000	-802.069048	1	0.000297	0.000001	0.000534	0.003604	0.042928	0.002634	0.017701	0.038186	0.016247	0.028164	0.000042	0.000774	0.001205	0.253530	0.742914	0.002352	
646000	-805.810082	1	0.000336	0.000008	0.000480	0.006779	0.058587	0.004364	0.016289	0.096954	0.018863	0.025031	0.001033	0.002752	0.002623	0.333271	0.636153	0.027954	
647000	-804.370341	1	0.000280	0.000377	0.000205	0.005561	0.033433	0.009740	0.015330	0.062312	0.012234	0.023266	0.000408	0.000413	0.034899	0.249310	0.709801	0.005990	
648000	-800.331337	1	0.000586	0.000054	0.000180	0.001231	0.045280	0.001302	0.023822	0.063024	0.022267	0.027550	0.000161	0.000164	0.006979	0.123283	0.867829	0.001909	
649000	-800.801338	1	0.000031	0.000459	0.000275	0.000353	0.047882	0.004496	0.022263	0.089188	0.026311	0.029355	0.000157	0.000060	0.007321	0.184476	0.807038	0.001165	
650000	-803.651773	1	0.000208	0.000441	0.000321	0.008210	0.046366	0.007429	0.009787	0.070134	0.012323	0.027901	0.000618	0.000636	0.020650	0.400788	0.563527	0.015036	
651000	-803.812603	1	0.000576	0.000236	0.000314	0.003512	0.017938	0.005341	0.005395	0.021681	0.027580	0.031646	0.000481	0.000065	0.047479	0.085878	0.850358	0.016285	
652000	-800.782781	1	0.000345	0.000237	0.000364	0.003584	0.019549	0.008701	0.018806	0.024621	0.004016	0.023180	0.000203	0.000022	0.024016	0.093820	0.880707	0.001458	
653000	-801.199604	1	0.000264	0.000189	0.000345	0.010451	0.012435	0.015835	0.003012	0.039241	0.002800	0.029210	0.000902	0.000096	0.005832	0.744429	0.244173	0.005566	
654000	-801.347709	1	0.000306	0.000229	0.000275	0.008853	0.007969	0.008500	0.004123	0.017076	0.015664	0.029745	0.000777	0.000352	0.012075	0.283006	0.693000	0.011919	
655000	-799.424675	1	0.000317	0.000225	0.000366	0.001518	0.023609	0.000291	0.019678	0.022897	0.027163	0.025548	0.000725	0.000182	0.009502	0.038124	0.948759	0.003615	
656000	-802.310377	1	0.000225	0.000141	0.000468	0.001213	0.033567	0.002107	0.015249	0.043129	0.027074	0.023925	0.000861	0.000283	0.011127	0.062984	0.919822	0.006066	
657000	-801.404639	1	0.000229	0.000228	0.000414	0.006069	0.031586	0.002528	0.014851	0.036296	0.018800	0.022939	0.000195	0.000527	0.011085	0.203785	0.782186	0.002943	
658000	-800.105111	1	0.000203	0.000200	0.000362	0.002789	0.050789	0.001637	0.024318	0.061970	0.019925	0.026147	0.000070	0.000687	0.002111	0.280103	0.715786	0.002000	
659000	-807.161644	1	0.000204	0.000670	0.000443	0.004455	0.018829	0.010797	0.023719	0.047027	0.001358	0.027171	0.000055	0.000824	0.037635	0.210030	0.742071	0.010263	
660000	-807.399933	1	0.000195	0.000090	0.000408	0.004450	0.041753	0.006168	0.017583	0.070542	0.015257	0.032555	0.000217	0.002940	0.001045	0.315866	0.663244	0.019844	
661000	-803.219290	1	0.000249	0.000193	0.000264	0.003840	0.044145	0.005047	0.006106	0.072202	0.032839	0.030156	0.000520	0.000892	0.007143	0.229123	0.748309	0.015425	
662000	-806.669791	1	0.000204	0.000406	0.000334	0.000659	0.051138	0.003687	0.032850	0.098511	0.029482	0.028760	0.001206	0.002176	0.005769	0.230814	0.740636	0.022781	
663000	-802.284851	1	0.000268	0.000152	0.000237	0.004491	0.032971	0.003889	0.019828	0.053653	0.020822	0.027185	0.000938	0.001173	0.002670	0.191148	0.795608	0.010574	
664000	-802.914925	1	0.000524	0.000008	0.000282	0.005341	0.050417	0.003066	0.012840	0.070229	0.022171	0.026375	0.001675	0.000567	0.009493	0.216200	0.747584	0.026723	
665000	-801.013766	1	0.000354	0.000022	0.000342	0.010023	0.015952	0.001289	0.000572	0.019331	0.019172	0.027262	0.000825	0.000507	0.008711	0.141931	0.801115	0.048243	
666000	-803.322839	1	0.000404	0.000015	0.000364	0.000520	0.061397	0.006780	0.021060	0.061800	0.008944	0.023742	0.000567	0.001246	0.005361	0.197793	0.787053	0.009793	
667000	-804.033759	1	0.000329	0.000013	0.000240	0.020306	0.027881	0.009111	0.001034	0.044213	0.004000	0.026643	0.000609	0.000379	0.001252	0.745118	0.251323	0.002307	
668000	-801.072934	1	0.000174	0.000143	0.000332	0.000433	0.042338	0.003276	0.020383	0.061382	0.018603	0.025556	0.000291	0.001855	0.003715	0.096706	0.876224	0.023355	
669000	-801.019527	1	0.000268	0.000030	0.000234	0.001028	0.073706	0.000824	0.022399	0.093766	0.021725	0.024788	0.000549	0.000627	0.001596	0.270340	0.724308	0.003756	
670000	-801.377337	1	0.000342	0.000395	0.000343	0.001379	0.049567	0.001359	0.020759	0.058264	0.026678	0.024951	0.000351	0.000097	0.028980	0.131459	0.836645	0.002916	
671000	-802.933100	1	0.000057	0.000470	0.000439	0.000112	0.033354	0.000604	0.031281	0.058305	0.016911	0.023868	0.000241	0.000879	0.015605	0.051704	0.925706	0.006986	
672000	-804.068713	1	0.000402	0.000403	0.000176	0.001407	0.034255	0.001545	0.025721	0.059626	0.029588	0.026327	0.000936	0.000392	0.019887	0.071769	0.898162	0.010181	
673000	-806.575123	1	0.000151	0.000213	0.000609	0.008690	0.014085	0.002186	0.007874	0.015394	0.034299	0.030837	0.001298	0.000638	0.002140	0.591056	0.391794	0.015010	
674000	-805.078101	1	0.000153	0.000219	0.000333	0.000379	0.042315	0.000350	0.020695	0.034208	0.029093	0.026486	0.000800	0.003377	0.002048	0.183728	0.793296	0.020928	
675000	-801.741460	1	0.000279	0.000085	0.000317	0.005510	0.069649	0.000443	0.020124	0.095089	0.020606	0.028656	0.000207	0.000969	0.001350	0.375327	0.620046	0.003278	
676000	-800.692043	1	0.000225	0.000139	0.000291	0.002020	0.060066	0.001856	0.018821	0.069645	0.022655	0.030323	0.000575	0.000072	0.001656	0.300217	0.696443	0.001684	
677000	-806.579338	1	0.000340	0.000146	0.000401	0.009470	0.030159	0.001451	0.012773	0.028123	0.011129	0.025086	0.002212	0.000712	0.006324	0.169353	0.765176	0.059146	
678000	-802.151739	1	0.000472	0.000044	0.000329	0.003562	0.036508	0.000330	0.005197	0.054065	0.038941	0.032423	0.000303	0.000943	0.007243	0.092548	0.881439	0.018770	
679000	-803.447075	1	0.000344	0.000091	0.000549	0.001798	0.015340	0.007805	0.018088	0.027891	0.011293	0.029766	0.000702	0.000629	0.007925	0.061735	0.913801	0.016539	
680000	-803.586088	1	0.000206	0.000234	0.000311	0.010525	0.055503	0.013192	0.002666	0.092605	0.007117	0.028281	0.001645	0.000329	0.008122	0.626692	0.337162	0.028024	
681000	-806.476368	1	0.000333	0.000184	0.000218	0.007356	0.031398	0.017491	0.012303	0.070762	0.002411	0.026898	0.001834	0.000623	0.005673	0.538011	0.440502	0.015814	
682000	-802.110359	1	0.000161	0.000313	0.000378	0.003780	0.027828	0.005738	0.024916	0.048874	0.015287	0.029602	0.000223	0.000433	0.002699	0.239492	0.755775	0.002034	
683000	-803.636349	1	0.000262	0.000086	0.000443	0.005134	0.018957	0.003729	0.019706	0.023372	0.017209	0.029102	0.000385	0.002307	0.001619	0.176840	0.811018	0.010523	
684000	-803.964437	1	0.000163	0.000418	0.000596	0.000515	0.053039	0.000857	0.022862	0.068945	0.020068	0.024674	0.002154	0.000402	0.028143	0.102090	0.839319	0.030448	
685000	-802.658912	1	0.000430	0.000168	0.000487	0.007079	0.024610	0.003837	0.002637	0.030673	0.029869	0.031375	0.000715	0.000243	0.019537	0.271952	0.693240	0.015271	
686000	-804.524049	1	0.000482	0.000077	0.000585	0.002071	0.019578	0.006691	0.020249	0.037801	0.009273	0.023335	0.000877	0.000050	0.033537	0.036793	0.925857	0.003813	
687000	-803.334184	1	0.000563	0.000193	0.000286	0.005186	0.052644	0.002081	0.008471	0.071172	0.019981	0.027146	0.000756	0.000120	0.091158	0.163782	0.712802	0.032258	
688000	-801.855319	1	0.000423	0.000140	0.000300	0.002582	0.085366	0.005392	0.015160	0.088268	0.013953	0.028724	0.000081	0.000062	0.011395	0.322491	0.664670	0.001443	
689000	-803.669956	1	0.000271	0.000236	0.000445	0.001978	0.039713	0.011835	0.014856	0.087130	0.013452	0.028819	0.000586	0.000803	0.018259	0.258993	0.700059	0.022689	
690000	-804.522911	1	0.000335	0.000004	0.000544	0.002972	0.030814	0.004874	0.022628	0.059227	0.019546	0.024400	0.001195	0.000232	0.002765	0.110015	0.883261	0.003959	
691000	-803.172504	1	0.000321	0.000219	0.000405	0.004571	0.013534	0.004119	0.005960	0.029123	0.022018	0.030694	0.000263	0.000196	0.029894	0.037115	0.920866	0.012125	
692000	-800.155890	1	0.000254	0.000089	0.000332	0.003315	0.032572	0.005655	0.021419	0.047311	0.014760	0.026211	0.000366	0.000503	0.001836	0.205019	0.790759	0.002386	
693000	-802.472023	1	0.000355	0.000192	0.000568	0.009760	0.027955	0.004252	0.004350	0.042163	0.016807	0.028443	0.000568	0.000641	0.029445	0.388453	0.557531	0.024571	
694000	-800.496007	1	0.000314	0.000109	0.000448	0.003520	0.054183	0.006214	0.015357	0.092553	0.015717	0.029593	0.000240	0.000488	0.006298	0.278057	0.709926	0.005718	
