Options:
Model:                           MultiState
Tree File Name:                  data/jan_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/jan_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3923769647
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2458
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
550000	-909.054964	1	0.000170	0.000051	0.000133	0.006151	0.014029	0.000110	0.008273	0.023141	0.017853	0.019557	0.000850	0.000109	0.069996	0.144824	0.703563	0.081617	
551000	-904.622590	1	0.000398	0.000168	0.000232	0.006655	0.030047	0.002044	0.000386	0.053339	0.014900	0.017434	0.001069	0.000120	0.738278	0.034082	0.023992	0.203648	
552000	-905.039271	1	0.000067	0.000261	0.000232	0.004307	0.045441	0.003799	0.017228	0.077057	0.004833	0.011296	0.001583	0.000047	0.351353	0.229769	0.389631	0.029246	
553000	-900.289712	1	0.000117	0.000260	0.000369	0.000588	0.014871	0.002365	0.023122	0.013086	0.005434	0.012703	0.000345	0.001009	0.097276	0.060467	0.825111	0.017146	
554000	-903.697908	1	0.000274	0.000088	0.000303	0.000325	0.019165	0.004246	0.025096	0.033479	0.001756	0.014942	0.000537	0.001709	0.220489	0.054081	0.406918	0.318512	
555000	-905.474967	1	0.000206	0.000144	0.000250	0.001452	0.022212	0.001683	0.019278	0.031873	0.012266	0.020303	0.001094	0.000614	0.128858	0.108080	0.609350	0.153712	
556000	-901.701248	1	0.000437	0.000036	0.000261	0.002398	0.075906	0.005556	0.010191	0.093181	0.007146	0.018018	0.000289	0.000301	0.643581	0.101510	0.141289	0.113621	
557000	-903.750675	1	0.000189	0.000180	0.000348	0.004774	0.010997	0.004793	0.023751	0.017179	0.003829	0.012966	0.000576	0.000129	0.087273	0.123690	0.780371	0.008666	
558000	-901.949724	1	0.000177	0.000309	0.000378	0.002080	0.029674	0.000580	0.018128	0.036468	0.010479	0.014549	0.000652	0.000906	0.430778	0.097016	0.400913	0.071293	
559000	-899.300296	1	0.000148	0.000168	0.000178	0.001394	0.020476	0.002435	0.021974	0.024244	0.004835	0.012306	0.000548	0.000253	0.128394	0.105331	0.754280	0.011995	
560000	-902.273315	1	0.000370	0.000130	0.000152	0.002407	0.025619	0.000334	0.016882	0.030166	0.018886	0.015804	0.000348	0.001647	0.343808	0.105423	0.458901	0.091868	
561000	-900.821502	1	0.000026	0.000374	0.000167	0.003797	0.023906	0.000390	0.016531	0.028151	0.010295	0.013037	0.000218	0.000739	0.318629	0.130508	0.517960	0.032903	
562000	-897.578548	1	0.000334	0.000072	0.000236	0.001255	0.015272	0.004843	0.022359	0.016620	0.006167	0.015423	0.000007	0.000971	0.137012	0.084591	0.750195	0.028202	
563000	-902.072881	1	0.000407	0.000063	0.000258	0.010685	0.035333	0.002200	0.005842	0.054693	0.004210	0.014454	0.000068	0.000303	0.473285	0.279496	0.202951	0.044267	
564000	-898.157504	1	0.000317	0.000147	0.000114	0.014691	0.010929	0.007631	0.001605	0.025696	0.000942	0.014797	0.000941	0.000128	0.199382	0.641352	0.123527	0.035739	
565000	-902.602282	1	0.000343	0.000065	0.000218	0.011480	0.005882	0.007056	0.001253	0.007204	0.001648	0.015760	0.000755	0.000053	0.386452	0.532758	0.011296	0.069494	
566000	-896.319224	1	0.000222	0.000028	0.000279	0.013049	0.003437	0.007213	0.001186	0.013306	0.000590	0.015284	0.000163	0.000581	0.068520	0.869350	0.048077	0.014053	
567000	-898.423172	1	0.000341	0.000015	0.000219	0.009686	0.046081	0.007400	0.002433	0.073343	0.002211	0.016496	0.000386	0.000095	0.490374	0.265363	0.167057	0.077206	
568000	-900.897290	1	0.000265	0.000004	0.000220	0.000819	0.026563	0.003561	0.024218	0.018299	0.007576	0.016183	0.000623	0.000060	0.038482	0.266960	0.684839	0.009719	
569000	-902.002532	1	0.000168	0.000069	0.000170	0.005541	0.044858	0.000683	0.013366	0.066106	0.008820	0.015484	0.000357	0.000019	0.142732	0.349576	0.484155	0.023537	
570000	-901.799257	1	0.000220	0.000010	0.000351	0.005630	0.043046	0.001512	0.010782	0.080156	0.009804	0.014226	0.000245	0.000175	0.357254	0.257857	0.344506	0.040384	
571000	-897.733466	1	0.000385	0.000004	0.000229	0.016506	0.007503	0.006823	0.000495	0.028427	0.001609	0.014797	0.000173	0.000455	0.053222	0.731330	0.205331	0.010117	
572000	-902.104642	1	0.000125	0.000188	0.000331	0.005629	0.016069	0.001312	0.005971	0.032011	0.012733	0.015864	0.001049	0.000007	0.688272	0.060663	0.135050	0.116016	
573000	-899.568206	1	0.000299	0.000089	0.000399	0.001952	0.021282	0.004314	0.013604	0.024056	0.007144	0.015221	0.000894	0.000054	0.425335	0.074541	0.444044	0.056080	
574000	-899.381858	1	0.000398	0.000091	0.000322	0.006603	0.012227	0.002757	0.004379	0.012879	0.009256	0.014762	0.000251	0.000039	0.813950	0.061803	0.051592	0.072655	
575000	-897.384670	1	0.000065	0.000121	0.000237	0.020059	0.002647	0.000444	0.000333	0.017911	0.005810	0.014153	0.000667	0.000398	0.017231	0.511872	0.463516	0.007382	
576000	-904.186630	1	0.000318	0.000179	0.000268	0.003706	0.050716	0.001059	0.011039	0.093580	0.023875	0.016336	0.000746	0.000114	0.636470	0.106179	0.166942	0.090409	
577000	-902.797321	1	0.000254	0.000182	0.000344	0.002108	0.027567	0.003986	0.014210	0.055776	0.007526	0.016152	0.000509	0.000731	0.637789	0.045851	0.168972	0.147388	
578000	-898.317827	1	0.000253	0.000041	0.000188	0.000718	0.022074	0.007362	0.018961	0.028062	0.001886	0.017266	0.000215	0.000316	0.111077	0.151639	0.708612	0.028671	
579000	-898.723344	1	0.000064	0.000311	0.000235	0.003969	0.050596	0.004620	0.013929	0.093650	0.005465	0.014380	0.000089	0.000250	0.531641	0.166059	0.252743	0.049557	
580000	-898.208773	1	0.000259	0.000236	0.000195	0.012922	0.003662	0.009162	0.002674	0.014225	0.000376	0.015126	0.001009	0.000185	0.310076	0.588354	0.053663	0.047908	
581000	-895.663994	1	0.000319	0.000121	0.000205	0.009344	0.005305	0.004615	0.001282	0.017139	0.001769	0.014981	0.000284	0.000133	0.642915	0.267303	0.023355	0.066427	
582000	-898.943287	1	0.000189	0.000245	0.000247	0.012119	0.019242	0.006448	0.001120	0.037607	0.002497	0.016403	0.000494	0.000180	0.395319	0.419616	0.119244	0.065821	
583000	-899.446317	1	0.000287	0.000046	0.000309	0.013033	0.010709	0.008994	0.000541	0.024646	0.001476	0.012492	0.001172	0.000722	0.321493	0.558797	0.076714	0.042996	
584000	-897.351444	1	0.000353	0.000129	0.000231	0.018409	0.006705	0.002196	0.000593	0.016930	0.005903	0.016063	0.000604	0.000106	0.106292	0.740287	0.134808	0.018614	
585000	-896.157215	1	0.000210	0.000164	0.000256	0.013110	0.006660	0.004847	0.002799	0.016635	0.004174	0.016697	0.000575	0.000103	0.164825	0.679886	0.121600	0.033690	
586000	-898.172622	1	0.000301	0.000043	0.000170	0.013179	0.019417	0.008832	0.000359	0.030999	0.000088	0.015754	0.000838	0.000122	0.309869	0.524585	0.095401	0.070145	
587000	-907.514921	1	0.000074	0.000255	0.000459	0.012109	0.026106	0.000067	0.003030	0.045436	0.013116	0.019453	0.001029	0.000044	0.137402	0.461794	0.326413	0.074391	
588000	-900.702584	1	0.000387	0.000140	0.000224	0.004050	0.024513	0.000103	0.015726	0.027153	0.013966	0.016570	0.000384	0.000703	0.300188	0.139218	0.499314	0.061280	
589000	-900.764961	1	0.000411	0.000036	0.000210	0.011575	0.034295	0.000203	0.000381	0.057110	0.009452	0.012149	0.000289	0.000191	0.722205	0.169056	0.064516	0.044223	
590000	-900.226985	1	0.000169	0.000132	0.000227	0.012345	0.039288	0.000584	0.002328	0.062248	0.012664	0.016130	0.000282	0.000356	0.172812	0.470990	0.321387	0.034811	
591000	-906.449095	1	0.000051	0.000418	0.000164	0.009989	0.041422	0.006074	0.005599	0.063532	0.004434	0.015128	0.000686	0.000803	0.454468	0.260069	0.203213	0.082250	
592000	-895.209146	1	0.000201	0.000112	0.000314	0.000729	0.018621	0.001831	0.017342	0.016327	0.008654	0.017024	0.000092	0.000105	0.121003	0.082827	0.778375	0.017795	
593000	-894.907862	1	0.000290	0.000051	0.000201	0.000757	0.019875	0.000914	0.019244	0.020176	0.012255	0.015279	0.000234	0.000256	0.161670	0.083782	0.730366	0.024181	
594000	-897.382799	1	0.000182	0.000153	0.000302	0.002076	0.022690	0.003485	0.012324	0.028907	0.008306	0.015494	0.000050	0.000361	0.496136	0.069445	0.370490	0.063929	
595000	-902.073458	1	0.000027	0.000454	0.000266	0.004985	0.020036	0.002969	0.012118	0.042697	0.010285	0.016186	0.000425	0.000185	0.590049	0.089195	0.245818	0.074937	
596000	-900.665748	1	0.000244	0.000141	0.000241	0.001786	0.020364	0.000780	0.010344	0.021001	0.024122	0.019206	0.000881	0.000255	0.301130	0.073680	0.513737	0.111454	
597000	-898.971143	1	0.000345	0.000156	0.000235	0.002665	0.035098	0.002381	0.015814	0.050204	0.012442	0.015519	0.000432	0.000071	0.505677	0.118873	0.318572	0.056878	
598000	-901.740794	1	0.000197	0.000171	0.000248	0.005505	0.059918	0.001635	0.014170	0.082188	0.008709	0.016956	0.000170	0.000638	0.192172	0.341998	0.419059	0.046772	
599000	-901.460800	1	0.000225	0.000086	0.000376	0.001963	0.016316	0.003360	0.013984	0.010441	0.004700	0.013038	0.000764	0.000341	0.197407	0.070073	0.709239	0.023281	
600000	-899.603695	1	0.000213	0.000031	0.000286	0.004422	0.023040	0.001882	0.016466	0.031894	0.010083	0.015691	0.000361	0.000614	0.094344	0.225172	0.649658	0.030826	
601000	-904.396438	1	0.000171	0.000340	0.000256	0.001989	0.038503	0.000776	0.021143	0.059006	0.017196	0.013393	0.000753	0.001324	0.469194	0.129699	0.338713	0.062393	
602000	-902.498249	1	0.000058	0.000409	0.000198	0.004168	0.057807	0.002753	0.013025	0.068003	0.006408	0.015483	0.000169	0.000200	0.477261	0.188511	0.280937	0.053291	
603000	-903.124305	1	0.000221	0.000114	0.000257	0.002842	0.019152	0.001887	0.023626	0.021157	0.008705	0.016206	0.001011	0.001535	0.059008	0.150742	0.720301	0.069949	
604000	-895.527517	1	0.000232	0.000133	0.000189	0.000267	0.022261	0.000074	0.016887	0.019552	0.013855	0.016045	0.000511	0.000494	0.222499	0.076241	0.649963	0.051296	
605000	-897.629554	1	0.000247	0.000131	0.000203	0.001835	0.025108	0.001939	0.019612	0.037060	0.007840	0.013313	0.000118	0.000440	0.334830	0.103769	0.529637	0.031764	
606000	-904.038317	1	0.000196	0.000334	0.000383	0.000910	0.046817	0.003196	0.017934	0.079652	0.007512	0.016764	0.000448	0.000618	0.627938	0.069758	0.179355	0.122950	
607000	-900.491228	1	0.000193	0.000184	0.000287	0.003536	0.036481	0.003368	0.009262	0.058193	0.015419	0.016793	0.000288	0.000156	0.580140	0.114839	0.221808	0.083213	
608000	-899.990626	1	0.000178	0.000248	0.000327	0.003306	0.021430	0.002862	0.021574	0.024052	0.007606	0.017414	0.000105	0.000100	0.090587	0.205038	0.691335	0.013040	
609000	-897.743449	1	0.000305	0.000041	0.000253	0.000476	0.016538	0.000062	0.017273	0.011128	0.017484	0.015344	0.000463	0.001008	0.157116	0.055556	0.739945	0.047383	
610000	-896.849068	1	0.000144	0.000238	0.000217	0.003564	0.020993	0.000589	0.012128	0.025974	0.013973	0.015711	0.000013	0.000695	0.437427	0.082495	0.410759	0.069319	
611000	-900.037577	1	0.000345	0.000098	0.000358	0.000847	0.032437	0.001485	0.012731	0.039734	0.012001	0.014905	0.000425	0.000592	0.684811	0.038280	0.185966	0.090943	
612000	-900.672463	1	0.000183	0.000170	0.000328	0.010163	0.027429	0.002101	0.001428	0.045334	0.012249	0.018253	0.000172	0.000361	0.381488	0.343226	0.194585	0.080702	
613000	-899.325707	1	0.000257	0.000004	0.000343	0.004716	0.022307	0.000096	0.019459	0.025300	0.011138	0.015855	0.000277	0.000032	0.056665	0.250667	0.684027	0.008641	
614000	-907.311874	1	0.000317	0.000111	0.000295	0.004567	0.020841	0.011317	0.004715	0.030526	0.005775	0.020183	0.002205	0.000116	0.432469	0.151876	0.111955	0.303700	
615000	-898.883719	1	0.000172	0.000244	0.000218	0.003247	0.022448	0.002387	0.019311	0.026640	0.008118	0.015241	0.000998	0.000019	0.173534	0.155940	0.642566	0.027960	
616000	-895.166249	1	0.000263	0.000045	0.000224	0.000129	0.021393	0.000512	0.020179	0.016530	0.015506	0.017113	0.000159	0.000063	0.115659	0.105122	0.762382	0.016837	
617000	-900.966143	1	0.000246	0.000187	0.000248	0.008586	0.021792	0.005025	0.001011	0.053503	0.004201	0.018368	0.000049	0.000152	0.636388	0.189462	0.078921	0.095229	
618000	-892.641926	1	0.000341	0.000107	0.000200	0.012973	0.006490	0.007477	0.000527	0.024855	0.000583	0.015929	0.000444	0.000092	0.212252	0.656777	0.098959	0.032011	
619000	-903.241779	1	0.000235	0.000110	0.000362	0.002098	0.035074	0.009816	0.009402	0.047803	0.001819	0.013698	0.000410	0.000050	0.787020	0.044058	0.106499	0.062424	
620000	-900.013387	1	0.000141	0.000158	0.000145	0.001678	0.024034	0.004457	0.018497	0.032201	0.010166	0.014988	0.000378	0.000200	0.172771	0.150688	0.650805	0.025736	
621000	-895.015485	1	0.000293	0.000147	0.000250	0.000127	0.022858	0.001128	0.016619	0.021253	0.016329	0.016201	0.000214	0.000056	0.332538	0.071562	0.557412	0.038488	
622000	-896.686321	1	0.000401	0.000021	0.000252	0.000958	0.019850	0.001207	0.018751	0.012534	0.011941	0.017911	0.000007	0.000078	0.164842	0.102601	0.711111	0.021446	
623000	-898.156047	1	0.000285	0.000099	0.000264	0.000194	0.049071	0.001401	0.017824	0.082244	0.013811	0.013884	0.000001	0.000131	0.687668	0.067403	0.192510	0.052419	
624000	-903.083072	1	0.000231	0.000126	0.000087	0.005850	0.018130	0.002308	0.008369	0.029111	0.014920	0.013752	0.000029	0.000408	0.554479	0.136131	0.259603	0.049787	
625000	-901.550993	1	0.000202	0.000114	0.000278	0.003330	0.028630	0.001610	0.010075	0.036386	0.018012	0.020439	0.000053	0.000465	0.223193	0.190739	0.509220	0.076848	
626000	-901.336858	1	0.000283	0.000072	0.000326	0.005471	0.034134	0.003312	0.005910	0.063549	0.006657	0.013157	0.000335	0.000443	0.830997	0.048519	0.053935	0.066549	
627000	-896.055200	1	0.000227	0.000141	0.000212	0.010974	0.013215	0.005201	0.000783	0.028838	0.005202	0.013636	0.000499	0.000021	0.496609	0.383078	0.073571	0.046742	
628000	-895.424602	1	0.000256	0.000089	0.000197	0.019546	0.004630	0.005088	0.000022	0.015740	0.002123	0.015424	0.000125	0.000133	0.039468	0.865540	0.089446	0.005545	
629000	-896.405927	1	0.000171	0.000099	0.000322	0.019556	0.004687	0.003941	0.000453	0.019042	0.005089	0.017149	0.000370	0.000224	0.024174	0.601793	0.365100	0.008933	
630000	-896.511620	1	0.000246	0.000070	0.000310	0.010746	0.015720	0.006445	0.001165	0.033233	0.002272	0.017155	0.000595	0.000006	0.317738	0.490140	0.118800	0.073321	
631000	-897.153514	1	0.000465	0.000050	0.000160	0.009065	0.013391	0.005452	0.001832	0.028670	0.003467	0.014779	0.000130	0.000017	0.732507	0.166679	0.036770	0.064045	
632000	-898.584180	1	0.000297	0.000032	0.000340	0.009223	0.032037	0.000862	0.000298	0.051178	0.014267	0.016638	0.000174	0.000220	0.609233	0.200618	0.105536	0.084612	
633000	-900.047603	1	0.000386	0.000033	0.000337	0.009361	0.038293	0.000343	0.000317	0.060323	0.012543	0.013633	0.000045	0.000662	0.813213	0.085277	0.036612	0.064898	
634000	-898.238438	1	0.000321	0.000052	0.000218	0.000277	0.065547	0.007752	0.018588	0.095056	0.001156	0.016037	0.000160	0.000311	0.394566	0.209184	0.340031	0.056219	
635000	-903.313668	1	0.000316	0.000191	0.000175	0.000681	0.059998	0.009814	0.008209	0.097093	0.003744	0.019159	0.000223	0.000374	0.767919	0.031738	0.050017	0.150326	
636000	-898.434095	1	0.000279	0.000165	0.000205	0.007473	0.050794	0.006303	0.004579	0.092553	0.005382	0.015393	0.000130	0.000120	0.679892	0.136136	0.115916	0.068056	
637000	-907.593665	1	0.000275	0.000137	0.000501	0.004282	0.030948	0.005591	0.001721	0.059270	0.003237	0.014237	0.000555	0.001066	0.667338	0.010302	0.005429	0.316930	
638000	-899.575385	1	0.000075	0.000346	0.000259	0.005177	0.044030	0.001958	0.010720	0.069918	0.009638	0.014811	0.000492	0.000213	0.605063	0.130876	0.196234	0.067827	
639000	-903.983320	1	0.000109	0.000289	0.000266	0.004973	0.035559	0.001335	0.017526	0.062082	0.010201	0.015909	0.001746	0.000022	0.228968	0.243566	0.432031	0.095435	
640000	-897.976036	1	0.000298	0.000058	0.000370	0.004829	0.018638	0.000331	0.015217	0.017802	0.011272	0.013569	0.000567	0.000113	0.221157	0.144863	0.611764	0.022215	
641000	-902.183709	1	0.000432	0.000014	0.000250	0.003038	0.063240	0.005477	0.007198	0.073773	0.003227	0.013703	0.000401	0.000049	0.882253	0.019030	0.029704	0.069013	
642000	-899.012465	1	0.000384	0.000072	0.000290	0.004953	0.015456	0.000922	0.007641	0.008283	0.015269	0.015601	0.000470	0.000017	0.649242	0.069724	0.208373	0.072661	
643000	-904.967551	1	0.000359	0.000196	0.000210	0.004830	0.032066	0.004234	0.013884	0.035903	0.003850	0.014854	0.000930	0.000007	0.450540	0.156803	0.337540	0.055118	
644000	-899.784688	1	0.000113	0.000250	0.000149	0.009343	0.042048	0.000572	0.005634	0.073445	0.014614	0.016078	0.000100	0.000040	0.281246	0.359586	0.327520	0.031647	
645000	-907.581692	1	0.000148	0.000374	0.000221	0.002794	0.049397	0.000244	0.001498	0.096219	0.034090	0.017926	0.000415	0.000561	0.816268	0.018323	0.032224	0.133185	
646000	-896.579179	1	0.000192	0.000052	0.000247	0.010877	0.012884	0.007421	0.000509	0.035290	0.000512	0.015456	0.000670	0.000173	0.218445	0.594768	0.133278	0.053509	
647000	-898.182087	1	0.000095	0.000090	0.000186	0.022724	0.003007	0.002735	0.000859	0.013197	0.005197	0.014241	0.000680	0.000929	0.014152	0.666188	0.305892	0.013767	
648000	-893.939121	1	0.000420	0.000055	0.000277	0.012146	0.005159	0.007647	0.000648	0.020932	0.001104	0.015629	0.000321	0.000198	0.269731	0.622880	0.071771	0.035618	
649000	-892.237500	1	0.000217	0.000126	0.000317	0.011505	0.007267	0.006871	0.000095	0.020516	0.000526	0.015655	0.000098	0.000236	0.322174	0.588468	0.052199	0.037159	
650000	-898.008450	1	0.000361	0.000175	0.000216	0.013283	0.009831	0.007070	0.000441	0.027978	0.002263	0.015095	0.000275	0.000782	0.358658	0.504999	0.088977	0.047367	
651000	-893.409330	1	0.000236	0.000094	0.000212	0.012941	0.006224	0.005192	0.002202	0.019791	0.001722	0.015491	0.000100	0.000226	0.127855	0.745331	0.110463	0.016351	
652000	-896.018980	1	0.000284	0.000036	0.000215	0.010383	0.006968	0.007911	0.001297	0.021303	0.001301	0.013527	0.001115	0.000241	0.370127	0.511904	0.061522	0.056448	
653000	-895.380613	1	0.000261	0.000175	0.000208	0.011396	0.008094	0.009969	0.000325	0.028042	0.000129	0.016262	0.000562	0.000556	0.334317	0.516839	0.082419	0.066425	
654000	-894.323295	1	0.000319	0.000127	0.000247	0.013616	0.004014	0.007518	0.001757	0.017797	0.000021	0.015125	0.001104	0.000153	0.194967	0.691993	0.074906	0.038134	
655000	-895.727494	1	0.000492	0.000074	0.000209	0.014089	0.007434	0.010250	0.000836	0.021830	0.000629	0.015736	0.000094	0.000408	0.253873	0.630559	0.084160	0.031408	
656000	-899.018222	1	0.000349	0.000079	0.000388	0.013961	0.010099	0.003618	0.000152	0.023190	0.005020	0.017740	0.000507	0.000391	0.203091	0.641931	0.102501	0.052478	
657000	-893.955849	1	0.000250	0.000094	0.000305	0.015950	0.003877	0.008380	0.000006	0.016447	0.001105	0.015316	0.000804	0.000053	0.081220	0.832991	0.067380	0.018409	
658000	-894.874127	1	0.000330	0.000030	0.000266	0.013689	0.003806	0.005979	0.000007	0.012295	0.003761	0.015575	0.000319	0.000164	0.107614	0.832833	0.042461	0.017092	
659000	-900.442454	1	0.000217	0.000219	0.000248	0.009972	0.042197	0.008043	0.000023	0.087583	0.000141	0.016044	0.000554	0.000474	0.653159	0.157453	0.080736	0.108653	
660000	-898.397576	1	0.000422	0.000118	0.000190	0.014709	0.007570	0.007197	0.000225	0.015154	0.005917	0.015511	0.000707	0.000045	0.249872	0.656139	0.056592	0.037398	
661000	-895.885439	1	0.000261	0.000081	0.000353	0.012818	0.009259	0.009094	0.000674	0.027810	0.000771	0.018115	0.000344	0.000321	0.118508	0.707277	0.140193	0.034023	
662000	-899.646308	1	0.000389	0.000102	0.000193	0.018271	0.017352	0.006988	0.000054	0.026082	0.002952	0.014249	0.000532	0.000097	0.217819	0.646135	0.110642	0.025405	
663000	-895.247522	1	0.000315	0.000097	0.000292	0.011864	0.005597	0.007578	0.001079	0.016253	0.000549	0.015419	0.000947	0.000542	0.313306	0.576989	0.041624	0.068081	
664000	-902.912849	1	0.000203	0.000212	0.000384	0.008052	0.005811	0.002891	0.004463	0.015640	0.003169	0.015699	0.000213	0.000181	0.741849	0.130285	0.044522	0.083343	
665000	-896.387386	1	0.000237	0.000126	0.000246	0.015953	0.005994	0.005997	0.001141	0.021110	0.003030	0.012736	0.000300	0.000733	0.123991	0.743867	0.118482	0.013660	
666000	-901.595045	1	0.000365	0.000125	0.000175	0.007025	0.040550	0.001654	0.004901	0.069503	0.008142	0.014206	0.000442	0.000147	0.810304	0.060468	0.053718	0.075510	
667000	-900.629508	1	0.000155	0.000269	0.000182	0.010021	0.046437	0.000305	0.002865	0.072401	0.014135	0.015488	0.000798	0.000132	0.524815	0.225455	0.169243	0.080487	
668000	-901.400043	1	0.000199	0.000167	0.000345	0.007022	0.035961	0.000082	0.008114	0.070397	0.012897	0.017859	0.000227	0.000090	0.440047	0.212857	0.273846	0.073250	
669000	-899.639307	1	0.000225	0.000181	0.000118	0.002539	0.020031	0.000473	0.016881	0.016136	0.011643	0.014532	0.000914	0.000427	0.192516	0.102552	0.668884	0.036047	
670000	-899.601498	1	0.000214	0.000159	0.000215	0.003524	0.026222	0.000042	0.010796	0.020828	0.011187	0.012739	0.000165	0.000429	0.587365	0.074739	0.293353	0.044543	
671000	-902.796569	1	0.000314	0.000128	0.000276	0.003995	0.041082	0.000842	0.012158	0.047134	0.011429	0.013533	0.000773	0.001003	0.594614	0.104378	0.218544	0.082464	
672000	-899.020283	1	0.000172	0.000311	0.000213	0.001369	0.017293	0.000370	0.013504	0.012022	0.014111	0.016043	0.000461	0.000798	0.370084	0.045146	0.514518	0.070251	
673000	-904.834711	1	0.000287	0.000182	0.000159	0.008126	0.053915	0.001760	0.006025	0.097952	0.015127	0.016691	0.000306	0.001384	0.436608	0.221585	0.221261	0.120546	
674000	-899.636748	1	0.000216	0.000176	0.000291	0.003587	0.019967	0.000482	0.015373	0.024084	0.012505	0.016593	0.000028	0.001757	0.232981	0.102704	0.563692	0.100623	
675000	-904.424664	1	0.000312	0.000014	0.000410	0.008250	0.021696	0.002347	0.001359	0.042045	0.009775	0.017859	0.001052	0.000683	0.451233	0.127272	0.072302	0.349193	
676000	-902.829967	1	0.000527	0.000008	0.000252	0.004861	0.043444	0.003470	0.002151	0.074275	0.014120	0.017733	0.000465	0.000285	0.810861	0.030325	0.029063	0.129750	
677000	-899.302614	1	0.000167	0.000176	0.000182	0.004392	0.052423	0.008244	0.008778	0.089709	0.000257	0.014567	0.000140	0.000290	0.699409	0.103347	0.127194	0.070049	
678000	-898.949601	1	0.000188	0.000137	0.000295	0.001019	0.017669	0.004930	0.028071	0.024651	0.006804	0.014885	0.000385	0.000295	0.079075	0.120235	0.787809	0.012881	
679000	-902.411098	1	0.000274	0.000022	0.000445	0.004726	0.014097	0.000505	0.013147	0.011799	0.016275	0.016119	0.000203	0.001802	0.170936	0.117035	0.639240	0.072789	
680000	-902.547591	1	0.000114	0.000308	0.000236	0.004416	0.040939	0.002025	0.017914	0.078691	0.015573	0.018163	0.000245	0.000182	0.180512	0.319151	0.463574	0.036763	
681000	-898.854464	1	0.000285	0.000127	0.000330	0.000031	0.013760	0.005064	0.019399	0.009060	0.003146	0.014161	0.000397	0.000720	0.130765	0.053528	0.794949	0.020758	
682000	-899.042768	1	0.000304	0.000148	0.000134	0.001576	0.018718	0.002435	0.020981	0.021228	0.009808	0.012120	0.000318	0.000165	0.278381	0.076251	0.627185	0.018182	
683000	-905.311309	1	0.000371	0.000254	0.000306	0.002330	0.049523	0.000322	0.008365	0.089025	0.017198	0.017886	0.000111	0.000222	0.825619	0.016421	0.040778	0.117183	
684000	-898.369937	1	0.000230	0.000173	0.000209	0.001177	0.020210	0.001097	0.018672	0.015955	0.012375	0.013955	0.001436	0.000348	0.211628	0.083096	0.663544	0.041732	
685000	-897.606074	1	0.000095	0.000290	0.000234	0.000488	0.023604	0.000834	0.023157	0.023469	0.013300	0.015756	0.000301	0.000997	0.120984	0.124139	0.718951	0.035927	
686000	-904.957674	1	0.000248	0.000134	0.000144	0.000322	0.025660	0.003494	0.029913	0.029369	0.008196	0.013963	0.002175	0.000321	0.084332	0.174480	0.696222	0.044966	
687000	-899.947189	1	0.000413	0.000044	0.000306	0.005271	0.019043	0.004081	0.007123	0.031461	0.008886	0.013991	0.000079	0.000270	0.777684	0.058468	0.100261	0.063587	
688000	-901.718966	1	0.000182	0.000140	0.000292	0.007024	0.009979	0.005067	0.002795	0.025576	0.008519	0.018387	0.000328	0.000214	0.526802	0.236378	0.117066	0.119755	
689000	-901.420021	1	0.000353	0.000140	0.000303	0.008758	0.009724	0.003249	0.005134	0.015091	0.008642	0.017142	0.000110	0.000569	0.526672	0.220900	0.162356	0.090072	
690000	-898.026473	1	0.000170	0.000145	0.000145	0.000635	0.021748	0.002167	0.023965	0.023569	0.007929	0.012413	0.000099	0.000498	0.109759	0.113432	0.764863	0.011946	
691000	-899.531359	1	0.000224	0.000234	0.000160	0.001500	0.017627	0.004507	0.023429	0.023604	0.002624	0.014358	0.000310	0.000497	0.177534	0.093718	0.705088	0.023660	
692000	-900.537933	1	0.000113	0.000342	0.000218	0.000476	0.048185	0.001493	0.017903	0.053572	0.009801	0.017664	0.000178	0.000148	0.331908	0.182717	0.432902	0.052472	
