Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
844	0.228673	156	0.884615	0.116944	844	0.228673	0.331000	0.384014	
837	0.278375	163	0.920245	0.116944	837	0.278375	0.383000	0.384013	
826	0.248184	174	0.827586	0.116944	826	0.248184	0.349000	0.383966	
853	0.252052	147	0.795918	0.116944	853	0.252052	0.332000	0.383895	
817	0.297430	183	0.901639	0.116944	817	0.297430	0.408000	0.383928	
825	0.258182	175	0.868571	0.116944	825	0.258182	0.365000	0.383902	
857	0.253209	143	0.811189	0.116944	857	0.253209	0.333000	0.383833	
825	0.266667	175	0.851429	0.116944	825	0.266667	0.369000	0.383813	
835	0.271856	165	0.915152	0.116944	835	0.271856	0.378000	0.383805	
851	0.239718	149	0.771812	0.116944	851	0.239718	0.319000	0.383718	
812	0.323892	188	0.888298	0.116944	812	0.323892	0.430000	0.383780	
841	0.225922	159	0.823899	0.116944	841	0.225922	0.321000	0.383696	
819	0.272283	181	0.878453	0.116944	819	0.272283	0.382000	0.383694	
801	0.305868	199	0.859296	0.116944	801	0.305868	0.416000	0.383737	
837	0.221027	163	0.828221	0.116944	837	0.221027	0.320000	0.383652	
823	0.335358	177	0.841808	0.116944	823	0.335358	0.425000	0.383707	
818	0.145477	182	0.879121	0.116944	818	0.145477	0.279000	0.383567	
838	0.356802	162	0.895062	0.094668	838	0.356802	0.444000	0.383648	
806	0.263027	194	0.881443	0.094668	806	0.263027	0.383000	0.383647	
833	0.324130	167	0.838323	0.094668	833	0.324130	0.410000	0.383682	
818	0.297066	182	0.868132	0.094668	818	0.297066	0.401000	0.383705	
799	0.271589	201	0.875622	0.094668	799	0.271589	0.393000	0.383717	
841	0.311534	159	0.861635	0.094668	841	0.311534	0.399000	0.383738	
838	0.329356	162	0.839506	0.094668	838	0.329356	0.412000	0.383775	
845	0.289941	155	0.890323	0.094668	845	0.289941	0.383000	0.383774	
836	0.290670	164	0.884146	0.094668	836	0.290670	0.388000	0.383779	
838	0.361575	162	0.839506	0.094668	838	0.361575	0.439000	0.383852	
838	0.347255	162	0.870370	0.094668	838	0.347255	0.432000	0.383915	
828	0.315217	172	0.837209	0.094668	828	0.315217	0.405000	0.383943	
836	0.272727	164	0.878049	0.094668	836	0.272727	0.372000	0.383927	
823	0.382746	177	0.853107	0.094668	823	0.382746	0.466000	0.384035	
816	0.318627	184	0.875000	0.094668	816	0.318627	0.421000	0.384083	
837	0.323775	163	0.828221	0.094668	837	0.323775	0.406000	0.384112	
809	0.396786	191	0.884817	0.094668	809	0.396786	0.490000	0.384250	
830	0.328916	170	0.852941	0.094668	830	0.328916	0.418000	0.384294	
846	0.329787	154	0.798701	0.094668	846	0.329787	0.402000	0.384317	
839	0.312277	161	0.857143	0.094668	839	0.312277	0.400000	0.384337	
825	0.358788	175	0.828571	0.094668	825	0.358788	0.441000	0.384411	
846	0.295508	154	0.831169	0.094668	846	0.295508	0.378000	0.384402	
850	0.325882	150	0.846667	0.094668	850	0.325882	0.404000	0.384428	
822	0.349148	178	0.859551	0.094668	822	0.349148	0.440000	0.384500	
838	0.369928	162	0.845679	0.094668	838	0.369928	0.447000	0.384580	
817	0.279070	183	0.890710	0.094668	817	0.279070	0.391000	0.384588	
818	0.338631	182	0.868132	0.094668	818	0.338631	0.435000	0.384653	
800	0.318750	200	0.885000	0.094668	800	0.318750	0.432000	0.384714	
824	0.263350	176	0.892045	0.094668	824	0.263350	0.374000	0.384700	
833	0.320528	167	0.826347	0.094668	833	0.320528	0.405000	0.384726	
803	0.366127	197	0.837563	0.094668	803	0.366127	0.459000	0.384822	
841	0.328181	159	0.855346	0.094668	841	0.328181	0.412000	0.384856	
843	0.359431	157	0.834395	0.094668	843	0.359431	0.434000	0.384919	
820	0.308537	180	0.861111	0.094668	820	0.308537	0.408000	0.384948	
849	0.323910	151	0.927152	0.094668	849	0.323910	0.415000	0.384987	
831	0.300842	169	0.869822	0.094668	831	0.300842	0.397000	0.385002	
836	0.393541	164	0.896341	0.094668	836	0.393541	0.476000	0.385118	
828	0.359903	172	0.860465	0.094668	828	0.359903	0.446000	0.385195	
817	0.395349	183	0.852459	0.094668	817	0.395349	0.479000	0.385314	
825	0.387879	175	0.874286	0.094668	825	0.387879	0.473000	0.385425	
839	0.297974	161	0.875776	0.094668	839	0.297974	0.391000	0.385432	
803	0.310087	197	0.893401	0.094668	803	0.310087	0.425000	0.385482	
821	0.366626	179	0.899441	0.094668	821	0.366626	0.462000	0.385578	
823	0.366950	177	0.926554	0.094668	823	0.366950	0.466000	0.385680	
837	0.353644	163	0.815951	0.094668	837	0.353644	0.429000	0.385734	
834	0.358513	166	0.879518	0.094668	834	0.358513	0.445000	0.385809	
829	0.307600	171	0.830409	0.094668	829	0.307600	0.397000	0.385823	
825	0.318788	175	0.874286	0.094668	825	0.318788	0.416000	0.385860	
849	0.378092	151	0.907285	0.094668	849	0.378092	0.458000	0.385951	
849	0.309776	151	0.834437	0.094668	849	0.309776	0.389000	0.385955	
828	0.380435	172	0.802326	0.094668	828	0.380435	0.453000	0.386038	
836	0.325359	164	0.865854	0.094668	836	0.325359	0.414000	0.386073	
818	0.319071	182	0.879121	0.094668	818	0.319071	0.421000	0.386117	
846	0.296690	154	0.831169	0.094668	846	0.296690	0.379000	0.386108	
824	0.320388	176	0.818182	0.094668	824	0.320388	0.408000	0.386135	
792	0.383838	208	0.889423	0.094668	792	0.383838	0.489000	0.386263	
842	0.302850	158	0.841772	0.094668	842	0.302850	0.388000	0.386265	
841	0.361474	159	0.842767	0.094668	841	0.361474	0.438000	0.386329	
813	0.382534	187	0.860963	0.094668	813	0.382534	0.472000	0.386435	
849	0.281508	151	0.847682	0.094668	849	0.281508	0.367000	0.386411	
837	0.334528	163	0.865031	0.094668	837	0.334528	0.421000	0.386453	
830	0.350602	170	0.876471	0.094668	830	0.350602	0.440000	0.386519	
853	0.343494	147	0.850340	0.094668	853	0.343494	0.418000	0.386558	
850	0.270588	150	0.886667	0.094668	850	0.270588	0.363000	0.386529	
834	0.333333	166	0.939759	0.094668	834	0.333333	0.434000	0.386587	
851	0.404230	149	0.825503	0.094668	851	0.404230	0.467000	0.386686	
843	0.251483	157	0.917197	0.154538	843	0.251483	0.356000	0.386648	
823	0.202916	177	0.790960	0.154538	823	0.202916	0.307000	0.386551	
839	0.199046	161	0.745342	0.154538	839	0.199046	0.287000	0.386429	
815	0.277301	185	0.864865	0.109349	815	0.277301	0.386000	0.386429	
828	0.259662	172	0.883721	0.109349	828	0.259662	0.367000	0.386405	
826	0.286925	174	0.867816	0.109349	826	0.286925	0.388000	0.386407	
829	0.328106	171	0.883041	0.109349	829	0.328106	0.423000	0.386452	
844	0.233412	156	0.942308	0.109349	844	0.233412	0.344000	0.386400	
815	0.235583	185	0.881081	0.109349	815	0.235583	0.355000	0.386362	
830	0.320482	170	0.829412	0.109349	830	0.320482	0.407000	0.386387	
806	0.246898	194	0.891753	0.109349	806	0.246898	0.372000	0.386370	
841	0.307967	159	0.861635	0.109349	841	0.307967	0.396000	0.386381	
814	0.251843	186	0.924731	0.109349	814	0.251843	0.377000	0.386370	
851	0.271445	149	0.899329	0.109349	851	0.271445	0.365000	0.386344	
813	0.233702	187	0.893048	0.109349	813	0.233702	0.357000	0.386309	
843	0.226572	157	0.910828	0.109349	843	0.226572	0.334000	0.386246	
817	0.210526	183	0.863388	0.109349	817	0.210526	0.330000	0.386178	
831	0.228640	169	0.810651	0.109349	831	0.228640	0.327000	0.386107	
831	0.247894	169	0.852071	0.109349	831	0.247894	0.350000	0.386064	
825	0.264242	175	0.822857	0.109349	825	0.264242	0.362000	0.386035	
812	0.273399	188	0.936170	0.109349	812	0.273399	0.398000	0.386050	
818	0.215159	182	0.862637	0.109349	818	0.215159	0.333000	0.385986	
818	0.244499	182	0.879121	0.109349	818	0.244499	0.360000	0.385955	
832	0.306490	168	0.892857	0.109349	832	0.306490	0.405000	0.385978	
840	0.247619	160	0.831250	0.109349	840	0.247619	0.341000	0.385925	
817	0.242350	183	0.885246	0.109349	817	0.242350	0.360000	0.385894	
838	0.244630	162	0.888889	0.109349	838	0.244630	0.349000	0.385850	
839	0.220501	161	0.838509	0.109349	839	0.220501	0.320000	0.385772	
840	0.202381	160	0.843750	0.109349	840	0.202381	0.305000	0.385676	
841	0.224732	159	0.842767	0.109349	841	0.224732	0.323000	0.385602	
851	0.274971	149	0.879195	0.109349	851	0.274971	0.365000	0.385578	
841	0.278240	159	0.823899	0.109349	841	0.278240	0.365000	0.385554	
832	0.236779	168	0.904762	0.109349	832	0.236779	0.349000	0.385511	
853	0.279015	147	0.884354	0.109349	853	0.279015	0.368000	0.385490	
840	0.265476	160	0.843750	0.109349	840	0.265476	0.358000	0.385458	
845	0.222485	155	0.941935	0.109349	845	0.222485	0.334000	0.385397	
835	0.281437	165	0.890909	0.109349	835	0.281437	0.382000	0.385393	
847	0.293979	153	0.849673	0.109349	847	0.293979	0.379000	0.385386	
805	0.183851	195	0.882051	0.109349	805	0.183851	0.320000	0.385309	
829	0.342581	171	0.830409	0.063176	829	0.342581	0.426000	0.385357	
803	0.353674	197	0.852792	0.063176	803	0.353674	0.452000	0.385435	
820	0.428049	180	0.877778	0.063176	820	0.428049	0.509000	0.385579	
834	0.248201	166	0.939759	0.115476	834	0.248201	0.363000	0.385553	
831	0.276775	169	0.905325	0.115476	831	0.276775	0.383000	0.385550	
834	0.354916	166	0.885542	0.115476	834	0.354916	0.443000	0.385616	
823	0.194411	177	0.858757	0.115476	823	0.194411	0.312000	0.385531	
822	0.413625	178	0.837079	0.060299	822	0.413625	0.489000	0.385651	
833	0.300120	167	0.844311	0.081498	833	0.300120	0.391000	0.385657	
829	0.341375	171	0.877193	0.081498	829	0.341375	0.433000	0.385712	
834	0.338129	166	0.873494	0.081498	834	0.338129	0.427000	0.385759	
843	0.423488	157	0.853503	0.081498	843	0.423488	0.491000	0.385881	
835	0.338922	165	0.854545	0.088610	835	0.338922	0.424000	0.385925	
835	0.402395	165	0.824242	0.088610	835	0.402395	0.472000	0.386024	
826	0.211864	174	0.867816	0.132786	826	0.211864	0.326000	0.385955	
808	0.246287	192	0.890625	0.132786	808	0.246287	0.370000	0.385936	
843	0.204033	157	0.847134	0.132786	843	0.204033	0.305000	0.385844	
817	0.259486	183	0.836066	0.132786	817	0.259486	0.365000	0.385820	
819	0.227106	181	0.867403	0.132786	819	0.227106	0.343000	0.385771	
818	0.276284	182	0.873626	0.132786	818	0.276284	0.385000	0.385770	
825	0.263030	175	0.794286	0.132786	825	0.263030	0.356000	0.385736	
813	0.166052	187	0.866310	0.132786	813	0.166052	0.297000	0.385635	
834	0.378897	166	0.879518	0.071605	834	0.378897	0.462000	0.385722	
852	0.370892	148	0.891892	0.071605	852	0.370892	0.448000	0.385793	
835	0.546108	165	0.818182	0.071605	835	0.546108	0.591000	0.386026	
848	0.445755	152	0.848684	0.088124	848	0.445755	0.507000	0.386163	
842	0.184086	158	0.848101	0.127798	842	0.184086	0.289000	0.386053	
839	0.394517	161	0.869565	0.068386	839	0.394517	0.471000	0.386149	
845	0.526627	155	0.883871	0.068386	845	0.526627	0.582000	0.386371	
843	0.244365	157	0.898089	0.130717	843	0.244365	0.347000	0.386326	
831	0.164862	169	0.781065	0.130717	831	0.164862	0.269000	0.386194	
831	0.409146	169	0.822485	0.069130	831	0.409146	0.479000	0.386298	
836	0.228469	164	0.853659	0.123890	836	0.228469	0.331000	0.386236	
835	0.185629	165	0.872727	0.123890	835	0.185629	0.299000	0.386138	
846	0.356974	154	0.857143	0.102553	846	0.356974	0.434000	0.386192	
826	0.337772	174	0.833333	0.102553	826	0.337772	0.424000	0.386234	
845	0.275740	155	0.845161	0.102553	845	0.275740	0.364000	0.386209	
826	0.328087	174	0.833333	0.102553	826	0.328087	0.416000	0.386243	
839	0.269368	161	0.869565	0.102553	839	0.269368	0.366000	0.386220	
834	0.336930	166	0.885542	0.102553	834	0.336930	0.428000	0.386267	
829	0.337756	171	0.847953	0.102553	829	0.337756	0.425000	0.386310	
816	0.401961	184	0.875000	0.102553	816	0.401961	0.489000	0.386424	
847	0.172373	153	0.862745	0.191974	847	0.172373	0.278000	0.386304	
797	0.136763	203	0.881773	0.176088	797	0.136763	0.288000	0.386194	
847	0.192444	153	0.856209	0.155641	847	0.192444	0.294000	0.386092	
841	0.282996	159	0.905660	0.122848	841	0.282996	0.382000	0.386087	
823	0.200486	177	0.887006	0.122848	823	0.200486	0.322000	0.386016	
853	0.203986	147	0.884354	0.122848	853	0.203986	0.304000	0.385925	
817	0.270502	183	0.852459	0.122848	817	0.270502	0.377000	0.385916	
846	0.228132	154	0.850649	0.122848	846	0.228132	0.324000	0.385847	
855	0.214035	145	0.848276	0.122848	855	0.214035	0.306000	0.385759	
831	0.234657	169	0.869822	0.122848	831	0.234657	0.342000	0.385711	
848	0.198113	152	0.868421	0.122848	848	0.198113	0.300000	0.385616	
830	0.353012	170	0.876471	0.076226	830	0.353012	0.442000	0.385678	
828	0.437198	172	0.831395	0.076226	828	0.437198	0.505000	0.385809	
833	0.171669	167	0.880240	0.147247	833	0.171669	0.290000	0.385704	
833	0.352941	167	0.790419	0.091852	833	0.352941	0.426000	0.385748	
817	0.317013	183	0.874317	0.091852	817	0.317013	0.419000	0.385785	
831	0.373045	169	0.893491	0.091852	831	0.373045	0.461000	0.385867	
830	0.360241	170	0.847059	0.091852	830	0.360241	0.443000	0.385930	
803	0.371108	197	0.918782	0.091852	803	0.371108	0.479000	0.386031	
823	0.307412	177	0.858757	0.091852	823	0.307412	0.405000	0.386052	
813	0.307503	187	0.860963	0.091852	813	0.307503	0.411000	0.386079	
831	0.293622	169	0.863905	0.091852	831	0.293622	0.390000	0.386083	
823	0.335358	177	0.864407	0.091852	823	0.335358	0.429000	0.386130	
840	0.402381	160	0.856250	0.091852	840	0.402381	0.475000	0.386227	
833	0.282113	167	0.814371	0.133188	833	0.282113	0.371000	0.386210	
840	0.226190	160	0.912500	0.133188	840	0.226190	0.336000	0.386156	
834	0.206235	166	0.867470	0.133188	834	0.206235	0.316000	0.386080	
817	0.201958	183	0.885246	0.133188	817	0.201958	0.327000	0.386016	
834	0.177458	166	0.873494	0.133188	834	0.177458	0.293000	0.385915	
808	0.356436	192	0.895833	0.091740	808	0.356436	0.460000	0.385995	
836	0.330144	164	0.902439	0.091740	836	0.330144	0.424000	0.386036	
839	0.340882	161	0.881988	0.091740	839	0.340882	0.428000	0.386081	
821	0.291108	179	0.910615	0.091740	821	0.291108	0.402000	0.386099	
840	0.325000	160	0.843750	0.091740	840	0.325000	0.408000	0.386122	
848	0.326651	152	0.901316	0.091740	848	0.326651	0.414000	0.386152	
825	0.340606	175	0.851429	0.091740	825	0.340606	0.430000	0.386199	
828	0.385266	172	0.895349	0.091740	828	0.385266	0.473000	0.386292	
832	0.375000	168	0.886905	0.091740	832	0.375000	0.461000	0.386372	
829	0.334138	171	0.818713	0.091740	829	0.334138	0.417000	0.386405	
836	0.361244	164	0.823171	0.091740	836	0.361244	0.437000	0.386458	
845	0.307692	155	0.851613	0.091740	845	0.307692	0.392000	0.386464	
824	0.354369	176	0.886364	0.091740	824	0.354369	0.448000	0.386530	
839	0.438617	161	0.863354	0.091740	839	0.438617	0.507000	0.386658	
816	0.162990	184	0.869565	0.171998	816	0.162990	0.293000	0.386559	
851	0.157462	149	0.919463	0.164963	851	0.157462	0.271000	0.386436	
832	0.243990	168	0.845238	0.112067	832	0.243990	0.345000	0.386392	
826	0.283293	174	0.827586	0.112067	826	0.283293	0.378000	0.386383	
846	0.333333	154	0.863636	0.112067	846	0.333333	0.415000	0.386413	
826	0.232446	174	0.844828	0.112067	826	0.232446	0.339000	0.386363	
840	0.292857	160	0.843750	0.112067	840	0.292857	0.381000	0.386358	
828	0.242754	172	0.872093	0.112067	828	0.242754	0.351000	0.386320	
826	0.246973	174	0.850575	0.112067	826	0.246973	0.352000	0.386284	
810	0.237037	190	0.868421	0.112067	810	0.237037	0.357000	0.386253	
833	0.180072	167	0.796407	0.112067	833	0.180072	0.283000	0.386145	
834	0.314149	166	0.789157	0.102197	834	0.314149	0.393000	0.386152	
831	0.277978	169	0.840237	0.102197	831	0.277978	0.373000	0.386138	
818	0.326406	182	0.868132	0.102197	818	0.326406	0.425000	0.386179	
830	0.385542	170	0.894118	0.102197	830	0.385542	0.472000	0.386269	
821	0.274056	179	0.905028	0.102197	821	0.274056	0.387000	0.386269	
828	0.301932	172	0.866279	0.102197	828	0.301932	0.399000	0.386283	
842	0.251781	158	0.898734	0.102197	842	0.251781	0.354000	0.386249	
809	0.375773	191	0.905759	0.102197	809	0.375773	0.477000	0.386344	
834	0.286571	166	0.873494	0.102197	834	0.286571	0.384000	0.386341	
828	0.350242	172	0.883721	0.102197	828	0.350242	0.442000	0.386399	
842	0.331354	158	0.911392	0.102197	842	0.331354	0.423000	0.386437	
831	0.327316	169	0.869822	0.102197	831	0.327316	0.419000	0.386471	
848	0.286557	152	0.868421	0.102197	848	0.286557	0.375000	0.386459	
831	0.304452	169	0.857988	0.102197	831	0.304452	0.398000	0.386471	
821	0.225335	179	0.882682	0.102197	821	0.225335	0.343000	0.386426	
827	0.253930	173	0.878613	0.102197	827	0.253930	0.362000	0.386401	
821	0.285018	179	0.865922	0.102197	821	0.285018	0.389000	0.386404	
828	0.332126	172	0.918605	0.102197	828	0.332126	0.433000	0.386452	
836	0.303828	164	0.817073	0.102197	836	0.303828	0.388000	0.386453	
806	0.193548	194	0.824742	0.102197	806	0.193548	0.316000	0.386381	
824	0.331311	176	0.846591	0.059864	824	0.331311	0.422000	0.386417	
817	0.470012	183	0.863388	0.059864	817	0.470012	0.542000	0.386577	
820	0.247561	180	0.872222	0.098754	820	0.247561	0.360000	0.386550	
828	0.357488	172	0.848837	0.098754	828	0.357488	0.442000	0.386607	
841	0.287753	159	0.861635	0.098754	841	0.287753	0.379000	0.386599	
826	0.250605	174	0.896552	0.098754	826	0.250605	0.363000	0.386575	
823	0.303767	177	0.881356	0.098754	823	0.303767	0.406000	0.386595	
822	0.290754	178	0.904494	0.098754	822	0.290754	0.400000	0.386608	
801	0.255930	199	0.869347	0.098754	801	0.255930	0.378000	0.386600	
846	0.288416	154	0.857143	0.098754	846	0.288416	0.376000	0.386589	
831	0.247894	169	0.923077	0.098754	831	0.247894	0.362000	0.386564	
842	0.351544	158	0.873418	0.098754	842	0.351544	0.434000	0.386612	
841	0.256837	159	0.867925	0.098754	841	0.256837	0.354000	0.386579	
834	0.229017	166	0.867470	0.098754	834	0.229017	0.335000	0.386527	
826	0.320823	174	0.867816	0.098754	826	0.320823	0.416000	0.386556	
836	0.272727	164	0.804878	0.098754	836	0.272727	0.360000	0.386529	
817	0.288862	183	0.868852	0.098754	817	0.288862	0.395000	0.386538	
806	0.210918	194	0.876289	0.098754	806	0.210918	0.340000	0.386491	
832	0.271635	168	0.880952	0.098754	832	0.271635	0.374000	0.386478	
821	0.304507	179	0.854749	0.098754	821	0.304507	0.403000	0.386495	
823	0.217497	177	0.864407	0.098754	823	0.217497	0.332000	0.386440	
827	0.245466	173	0.843931	0.098754	827	0.245466	0.349000	0.386402	
836	0.366029	164	0.859756	0.098754	836	0.366029	0.447000	0.386463	
824	0.235437	176	0.840909	0.098754	824	0.235437	0.342000	0.386419	
838	0.311456	162	0.882716	0.098754	838	0.311456	0.404000	0.386436	
837	0.341697	163	0.883436	0.098754	837	0.341697	0.430000	0.386480	
837	0.352449	163	0.809816	0.098754	837	0.352449	0.427000	0.386521	
841	0.285375	159	0.911950	0.098754	841	0.285375	0.385000	0.386519	
808	0.318069	192	0.864583	0.098754	808	0.318069	0.423000	0.386556	
839	0.332539	161	0.900621	0.098754	839	0.332539	0.424000	0.386593	
830	0.324096	170	0.882353	0.098754	830	0.324096	0.419000	0.386625	
841	0.275862	159	0.893082	0.098754	841	0.275862	0.374000	0.386613	
843	0.385528	157	0.859873	0.098754	843	0.385528	0.460000	0.386686	
816	0.328431	184	0.875000	0.098754	816	0.328431	0.429000	0.386728	
846	0.346336	154	0.863636	0.098754	846	0.346336	0.426000	0.386767	
821	0.360536	179	0.860335	0.098754	821	0.360536	0.450000	0.386830	
839	0.362336	161	0.857143	0.098754	839	0.362336	0.442000	0.386885	
820	0.360976	180	0.944444	0.098754	820	0.360976	0.466000	0.386963	
823	0.332928	177	0.853107	0.098754	823	0.332928	0.425000	0.387001	
820	0.342683	180	0.844444	0.098754	820	0.342683	0.433000	0.387046	
818	0.292176	182	0.857143	0.098754	818	0.292176	0.395000	0.387054	
812	0.344828	188	0.872340	0.098754	812	0.344828	0.444000	0.387110	
835	0.276647	165	0.903030	0.098754	835	0.276647	0.380000	0.387103	
847	0.383707	153	0.830065	0.098754	847	0.383707	0.452000	0.387167	
836	0.409091	164	0.859756	0.098754	836	0.409091	0.483000	0.387261	
844	0.144550	156	0.878205	0.166652	844	0.144550	0.259000	0.387135	
827	0.210399	173	0.878613	0.130793	827	0.210399	0.326000	0.387075	
817	0.176255	183	0.879781	0.130793	817	0.176255	0.305000	0.386995	
808	0.269802	192	0.843750	0.086710	808	0.269802	0.380000	0.386988	
834	0.300959	166	0.885542	0.086710	834	0.300959	0.398000	0.386999	
831	0.314079	169	0.881657	0.086710	831	0.314079	0.410000	0.387021	
838	0.353222	162	0.858025	0.086710	838	0.353222	0.435000	0.387068	
825	0.366061	175	0.840000	0.086710	825	0.366061	0.449000	0.387129	
827	0.320435	173	0.820809	0.086710	827	0.320435	0.407000	0.387148	
836	0.288278	164	0.847561	0.086710	836	0.288278	0.380000	0.387141	
833	0.282113	167	0.880240	0.086710	833	0.282113	0.382000	0.387136	
834	0.369305	166	0.897590	0.086710	834	0.369305	0.457000	0.387204	
821	0.291108	179	0.826816	0.086710	821	0.291108	0.387000	0.387204	
835	0.246707	165	0.842424	0.086710	835	0.246707	0.345000	0.387163	
839	0.353993	161	0.875776	0.086710	839	0.353993	0.438000	0.387212	
855	0.278363	145	0.875862	0.086710	855	0.278363	0.365000	0.387191	
835	0.385629	165	0.872727	0.086710	835	0.385629	0.466000	0.387267	
841	0.297265	159	0.880503	0.086710	841	0.297265	0.390000	0.387269	
814	0.339066	186	0.876344	0.086710	814	0.339066	0.439000	0.387319	
816	0.316176	184	0.934783	0.086710	816	0.316176	0.430000	0.387361	
830	0.363855	170	0.935294	0.086710	830	0.363855	0.461000	0.387432	
830	0.415663	170	0.823529	0.086710	830	0.415663	0.485000	0.387526	
841	0.388823	159	0.849057	0.088111	841	0.388823	0.462000	0.387597	
830	0.412048	170	0.900000	0.088111	830	0.412048	0.495000	0.387701	
824	0.196602	176	0.852273	0.147389	824	0.196602	0.312000	0.387628	
814	0.271499	186	0.849462	0.129640	814	0.271499	0.379000	0.387620	
845	0.230769	155	0.890323	0.129640	845	0.230769	0.333000	0.387567	
822	0.180049	178	0.786517	0.129640	822	0.180049	0.288000	0.387472	
827	0.298670	173	0.861272	0.069311	827	0.298670	0.396000	0.387480	
832	0.403846	168	0.815476	0.069311	832	0.403846	0.473000	0.387562	
829	0.132690	171	0.853801	0.130077	829	0.132690	0.256000	0.387436	
822	0.306569	178	0.848315	0.082458	822	0.306569	0.403000	0.387451	
825	0.344242	175	0.868571	0.082458	825	0.344242	0.436000	0.387497	
827	0.246675	173	0.907514	0.082458	827	0.246675	0.361000	0.387472	
813	0.233702	187	0.882353	0.082458	813	0.233702	0.355000	0.387441	
832	0.407452	168	0.845238	0.082458	832	0.407452	0.481000	0.387530	
831	0.175692	169	0.893491	0.088238	831	0.175692	0.297000	0.387444	
817	0.292534	183	0.907104	0.087373	817	0.292534	0.405000	0.387461	
825	0.343030	175	0.885714	0.087373	825	0.343030	0.438000	0.387509	
810	0.393827	190	0.884211	0.087373	810	0.393827	0.487000	0.387603	
849	0.376914	151	0.874172	0.087373	849	0.376914	0.452000	0.387664	
837	0.338112	163	0.834356	0.087373	837	0.338112	0.419000	0.387693	
851	0.377203	149	0.865772	0.087373	851	0.377203	0.450000	0.387752	
837	0.379928	163	0.834356	0.087373	837	0.379928	0.454000	0.387815	
844	0.342417	156	0.884615	0.087373	844	0.342417	0.427000	0.387852	
821	0.403167	179	0.843575	0.087373	821	0.403167	0.482000	0.387940	
834	0.293765	166	0.771084	0.132577	834	0.293765	0.373000	0.387926	
835	0.285030	165	0.903030	0.132577	835	0.285030	0.387000	0.387925	
833	0.232893	167	0.808383	0.132577	833	0.232893	0.329000	0.387870	
839	0.228844	161	0.875776	0.132577	839	0.228844	0.333000	0.387819	
831	0.135981	169	0.869822	0.132577	831	0.135981	0.260000	0.387699	
825	0.225455	175	0.834286	0.120145	825	0.225455	0.332000	0.387647	
820	0.352439	180	0.855556	0.120145	820	0.352439	0.443000	0.387698	
833	0.266507	167	0.796407	0.120145	833	0.266507	0.355000	0.387668	
809	0.244747	191	0.895288	0.120145	809	0.244747	0.369000	0.387650	
828	0.235507	172	0.860465	0.120145	828	0.235507	0.343000	0.387609	
826	0.288136	174	0.839080	0.120145	826	0.288136	0.384000	0.387605	
817	0.203182	183	0.857923	0.120145	817	0.203182	0.323000	0.387545	
823	0.241798	177	0.887006	0.120145	823	0.241798	0.356000	0.387516	
815	0.331288	185	0.821622	0.120145	815	0.331288	0.422000	0.387548	
823	0.304982	177	0.875706	0.120145	823	0.304982	0.406000	0.387565	
806	0.264268	194	0.845361	0.120145	806	0.264268	0.377000	0.387555	
809	0.208900	191	0.827225	0.120145	809	0.208900	0.327000	0.387499	
822	0.220195	178	0.898876	0.120145	822	0.220195	0.341000	0.387456	
809	0.264524	191	0.842932	0.120145	809	0.264524	0.375000	0.387445	
810	0.264198	190	0.894737	0.120145	810	0.264198	0.384000	0.387441	
820	0.330488	180	0.905556	0.120145	820	0.330488	0.434000	0.387484	
831	0.298436	169	0.881657	0.120145	831	0.298436	0.397000	0.387493	
824	0.236650	176	0.857955	0.120145	824	0.236650	0.346000	0.387455	
829	0.172497	171	0.859649	0.120145	829	0.172497	0.290000	0.387365	
845	0.240237	155	0.851613	0.119641	845	0.240237	0.335000	0.387317	
834	0.165468	166	0.867470	0.119641	834	0.165468	0.282000	0.387220	
830	0.356627	170	0.841176	0.088771	830	0.356627	0.439000	0.387268	
830	0.355422	170	0.835294	0.088771	830	0.355422	0.437000	0.387313	
838	0.385442	162	0.925926	0.088771	838	0.385442	0.473000	0.387392	
830	0.440964	170	0.847059	0.088771	830	0.440964	0.510000	0.387504	
840	0.198810	160	0.868750	0.165311	840	0.198810	0.306000	0.387430	
821	0.224117	179	0.837989	0.125656	821	0.224117	0.334000	0.387381	
831	0.223827	169	0.899408	0.125656	831	0.223827	0.338000	0.387336	
844	0.219194	156	0.788462	0.125656	844	0.219194	0.308000	0.387263	
829	0.297949	171	0.912281	0.125656	829	0.297949	0.403000	0.387278	
842	0.248219	158	0.892405	0.125656	842	0.248219	0.350000	0.387244	
841	0.167658	159	0.880503	0.125656	841	0.167658	0.281000	0.387147	
843	0.177936	157	0.878981	0.125324	843	0.177936	0.288000	0.387057	
