q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000224,0.000127,0.000338,0.003836,0.035113,0.000885,0.009995,0.051362,0.018628,0.016596,0.002235,0.000448
0.000177,0.000315,0.000172,0.009248,0.00544,0.008959,0.003784,0.020638,0.000562,0.015007,0.000453,0.000625
0.000167,0.000116,0.000256,0.013468,0.013662,0.005975,0.000184,0.035453,0.00144,0.01313,0.000196,0.000961
0.000232,0.000159,0.000334,0.004371,0.058864,0.000546,0.003138,0.098856,0.013163,0.016815,0.002466,0.000395
0.000331,0.000222,0.000259,0.007174,0.075974,0.0027,0.00903,0.09072,0.007167,0.014452,0.000425,0.00033
0.000212,0.000171,0.000308,0.003592,0.042429,0.003244,0.007401,0.094218,0.016751,0.018221,7.9e-05,0.000891
0.00037,0.000117,0.000274,0.008363,0.054253,0.001248,0.006385,0.095315,0.007542,0.012443,0.000227,0.000316
0.000301,0.000108,0.000325,0.001189,0.01575,0.001937,0.021689,0.011465,0.006721,0.015016,0.000411,0.000436
0.000197,9.6e-05,0.000223,0.000548,0.050037,0.005801,0.014549,0.07889,0.005292,0.016272,0.000182,7.6e-05
0.000423,9.5e-05,0.000142,0.005857,0.050598,0.005873,0.005487,0.072116,0.003404,0.012951,6.6e-05,0.000273
0.000228,0.000167,0.000186,0.004587,0.035991,0.003525,0.003624,0.071623,0.009356,0.019678,0.000424,0.000106
0.000167,8.5e-05,0.000329,0.002768,0.025257,0.005829,0.019598,0.031644,0.002947,0.015861,0.000642,0.000415
0.000254,0.00021,0.000228,0.00098,0.038566,0.006533,0.02212,0.057195,0.00611,0.014613,0.001177,0.00011
0.000158,0.000175,0.0004,0.007103,0.014974,0.004692,0.008599,0.038068,0.001222,0.017218,0.002917,0.000758
0.000266,4.5e-05,0.000253,0.013298,0.013205,0.006948,0.001452,0.036859,0.000427,0.016417,0.000476,0.000274
0.000214,8.9e-05,0.000265,0.010833,0.018672,0.007074,0.000278,0.032696,0.003541,0.01606,7.4e-05,0.000329
0.000249,3e-05,0.000275,0.005396,0.055434,0.000717,0.007489,0.080492,0.013294,0.016345,0.001168,0.000231
0.000199,0.000182,0.000312,0.000446,0.036218,0.004409,0.024369,0.061314,0.002428,0.015231,0.000741,0.00026
0.000218,9.6e-05,0.000195,0.001056,0.030063,0.004599,0.024755,0.042194,0.004493,0.014946,0.000193,0.000379
0.000289,0.000151,0.000288,0.000986,0.02162,0.003753,0.013945,0.018493,0.011649,0.016949,0.000533,0.000579
0.000146,0.000199,0.000172,0.006865,0.021535,0.002775,0.005779,0.040153,0.0132,0.014844,0.000708,0.000271
0.000204,0.0001,0.0003,0.006744,0.058409,0.005796,0.013931,0.081334,0.002882,0.015644,0.000259,0.000314
7.7e-05,0.000126,0.00033,0.000129,0.018919,0.002567,0.027627,0.012499,0.006635,0.014951,0.000523,0.000587
0.000112,0.000289,0.000278,0.001686,0.043188,0.003086,0.016969,0.056195,0.007494,0.015372,0.000138,0.000202
0.000323,0.000134,0.000217,0.000296,0.0196,0.004905,0.016628,0.01151,0.005772,0.014752,0.000537,0.000223
0.000368,2.5e-05,0.00051,0.001581,0.026793,0.001468,0.018693,0.029723,0.011879,0.018981,0.000247,0.000473
0.000142,6.6e-05,0.000346,0.005165,0.047809,0.001819,0.010558,0.073006,0.017009,0.018389,0.000399,9.6e-05
0.000244,0.000147,0.000242,0.001424,0.03088,0.004491,0.020034,0.060034,0.009065,0.016504,2.8e-05,0.000919
0.000255,0.000134,0.000316,0.00143,0.016584,0.005786,0.024424,0.013739,0.005091,0.013223,0.00034,0.000311
0.000185,0.000224,0.000233,0.000487,0.023663,0.00526,0.02863,0.031591,0.000227,0.013992,0.000301,0.000363
0.000152,0.000163,0.000209,0.00034,0.020322,0.006381,0.029878,0.025717,1e-06,0.01332,0.000427,0.000606
0.00029,0.000176,0.000329,0.001497,0.014375,0.006712,0.021413,0.043005,1e-06,0.014396,0.000295,0.000219
0.000187,0.000246,0.000285,0.001458,0.069763,0.006952,0.017744,0.087301,0.000486,0.016688,0.000227,0.001051
