q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000196,0.000285,3.9e-05,0.022389,0.004803,0.002437,0.003445,0.019126,0.00187,0.00581,0.002791,0.001714
0.00015,0.000165,2.6e-05,0.027521,0.005154,0.001398,0.001695,0.019052,0.002727,0.006562,0.000986,0.002771
2.8e-05,0.000186,1e-05,0.025479,0.002964,0.001534,0.00212,0.022065,0.002433,0.006262,0.000835,0.003004
0.00022,0.000146,9.1e-05,0.023006,0.003097,0.00218,0.003169,0.017788,0.002421,0.007169,0.003559,0.002421
0.000304,9.8e-05,2.5e-05,0.025067,0.004502,0.001225,0.003257,0.016125,0.005681,0.008359,0.001987,0.001506
0.000402,0.000118,2e-05,0.024752,0.005237,0.00089,0.002676,0.018603,0.004704,0.003757,0.002285,0.002478
8.8e-05,0.000261,5e-06,0.024923,0.003795,0.001104,0.000541,0.015269,0.004587,0.007068,0.001701,0.000805
0.000195,0.000185,3.3e-05,0.024484,0.004803,0.001417,0.001229,0.018988,0.003169,0.005805,0.00173,0.000579
0.000184,0.000148,2.9e-05,0.026979,0.00698,0.000892,0.002228,0.023533,0.005309,0.006922,0.000726,0.002411
0.000402,8.4e-05,3.8e-05,0.026562,0.005036,0.001794,0.00073,0.021512,0.004905,0.006342,0.002521,0.001868
6.1e-05,0.000231,3.7e-05,0.025745,0.00167,0.001419,0.000151,0.016326,0.003513,0.006854,0.001402,0.000749
0.000105,0.000283,3.5e-05,0.024704,0.003235,0.001876,0.001036,0.021441,0.003851,0.004777,0.002181,0.003081
0.000176,0.000225,2.7e-05,0.023974,0.003965,0.00143,0.003683,0.016609,0.004067,0.006374,0.00101,0.001731
0.00018,0.000138,2.3e-05,0.02766,0.001108,0.001787,0.001055,0.017682,0.002629,0.006005,0.000709,0.003732
7.4e-05,0.000247,6.2e-05,0.023174,0.002311,0.001542,0.00566,0.017984,0.003999,0.005782,0.002218,0.0031
0.000265,0.000136,8.2e-05,0.026821,0.002481,0.00216,0.000421,0.019372,0.005413,0.006862,0.000685,0.002554
2e-05,0.000166,6.3e-05,0.025562,0.001035,0.000804,0.0016,0.014151,0.003726,0.006023,0.001996,0.00124
6e-05,0.000263,2e-05,0.024491,0.001367,0.001216,0.00496,0.016999,0.002643,0.006324,0.000429,0.002807
0.000329,0.000127,4.9e-05,0.022735,0.00498,0.001392,0.003497,0.016502,0.005741,0.007446,0.00096,0.003435
5.2e-05,0.000201,6.4e-05,0.03358,0.005606,0.001634,0.000261,0.024983,0.002732,0.005306,0.000867,0.001546
0.000124,0.000212,1.7e-05,0.026213,0.002817,0.002121,1.9e-05,0.018385,0.003576,0.005553,0.002829,0.001686
7.9e-05,0.000332,2.3e-05,0.027401,0.005255,0.001639,3.1e-05,0.023874,0.003231,0.006165,0.001978,0.001239
0.00026,0.000135,2.9e-05,0.024113,0.004213,0.001307,0.001606,0.016981,0.003939,0.006341,0.00092,0.002306
0.000226,0.000169,2e-05,0.025434,0.006255,0.000434,0.00164,0.024535,0.004679,0.004918,0.001291,0.001788
0.000128,0.000218,5e-06,0.021994,0.002759,0.000734,0.000673,0.014239,0.00592,0.006567,0.001198,0.002064
0.000163,0.000222,3.9e-05,0.026756,0.002171,0.001169,0.000651,0.017614,0.004324,0.004843,0.002206,0.001543
9.1e-05,0.000336,1.7e-05,0.027506,0.004127,0.003056,0.000314,0.020559,0.002236,0.006285,0.002264,0.002247
7.7e-05,0.000233,2.6e-05,0.025404,0.001662,0.000906,0.003973,0.016842,0.004667,0.004404,0.002963,0.002397
0.000101,0.000206,1.6e-05,0.021417,0.002453,0.000978,0.003922,0.017256,0.004065,0.006416,0.000833,0.001699
0.000119,0.000258,1.5e-05,0.022153,0.00325,0.00174,0.00469,0.016092,0.002868,0.004811,0.001249,0.001149
7.9e-05,0.00027,2.6e-05,0.025357,0.002997,0.000427,0.002222,0.016107,0.00557,0.005208,0.001261,0.002075
7.2e-05,0.000245,3.5e-05,0.024329,0.003044,0.002269,0.003144,0.020672,0.003555,0.006199,0.001491,0.004463
7e-06,0.000386,4e-06,0.025203,0.002178,0.000727,0.005957,0.013405,0.003726,0.006622,0.001018,0.002426
0.000135,0.000207,2.6e-05,0.027975,0.003719,0.001531,0.000433,0.019991,0.003124,0.005293,0.002443,0.00195
0.000225,0.000235,1.1e-05,0.027548,0.001089,0.00165,0.002477,0.016842,0.003582,0.00445,0.003684,0.001349
0.000124,0.000194,3.6e-05,0.026497,0.005095,0.000696,0.001894,0.023997,0.004651,0.004178,0.003544,0.001323
0.000147,0.000133,6e-05,0.021339,0.005067,0.001172,0.007094,0.017541,0.003255,0.00644,0.001073,0.001861
0.000199,0.000177,4e-05,0.027768,0.002799,0.001931,0.000907,0.017291,0.002596,0.006074,0.001023,0.002513
0.000313,0.000132,2.3e-05,0.024724,0.004385,0.003315,0.005779,0.018164,0.002689,0.004381,0.003426,0.002399
7.2e-05,0.00016,2.8e-05,0.022629,0.003403,0.001441,0.002165,0.017728,0.004159,0.005304,0.00098,0.00163
4.1e-05,0.00024,3e-05,0.02758,0.002563,0.002897,0.000776,0.02139,0.005346,0.008202,0.001369,0.001769
0.000216,0.000226,5.3e-05,0.024578,0.003483,0.002131,0.002198,0.016877,0.002588,0.00696,0.000809,0.001227
0.000258,0.000184,9e-06,0.027987,0.003487,0.002403,0.000313,0.019591,0.00281,0.005779,0.002186,0.003292
0.000205,0.00017,2.5e-05,0.027766,0.006389,0.000409,0.000812,0.019435,0.004909,0.003868,0.002533,0.000657
0.00037,0.000234,4.1e-05,0.025852,0.004493,0.002627,0.003585,0.020893,0.002098,0.006047,0.002324,0.002951
0.000136,0.000255,1.4e-05,0.023861,0.002925,0.001334,0.001325,0.012747,0.005903,0.006809,0.001745,0.001369
0.000138,0.000179,1.6e-05,0.025001,0.004387,0.001003,0.00039,0.021551,0.004309,0.007121,0.001706,0.00155
0.000141,0.000245,2.6e-05,0.024128,0.005107,0.001183,0.002309,0.019654,0.006467,0.005213,0.0023,0.001426
0.00019,0.000141,7.8e-05,0.029149,0.003831,0.000612,0.000207,0.018563,0.005347,0.00516,0.00207,0.001801
0.000171,0.000192,3.2e-05,0.023013,0.006892,4e-06,0.00049,0.018399,0.008672,0.006664,0.001471,0.000899
7.3e-05,0.000186,4.3e-05,0.025229,0.001595,0.001189,0.00401,0.01307,0.004365,0.005407,0.002848,0.001243
0.000288,0.000185,8.8e-05,0.025937,0.003255,0.00018,0.003339,0.015563,0.00639,0.006667,0.001106,0.002631
0.000331,0.000153,1.7e-05,0.025624,0.004247,0.000178,0.004909,0.017922,0.005111,0.005517,0.002019,0.002739
6.5e-05,0.000249,4.3e-05,0.025413,0.013289,0.000889,0.005721,0.025852,0.003659,0.005534,0.000404,0.002869
0.00012,0.000223,6e-05,0.026612,0.004987,0.001833,0.000531,0.022903,0.004054,0.005123,0.002423,0.002831
