q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000913,0.000126,0.000171,0.020889,0.03064,0.00278,0.002253,0.024209,0.014579,0.01378,0.002645,6.3e-05
0.000522,2.6e-05,0.000335,0.01871,0.030175,0.000885,0.001785,0.026389,0.010979,0.01655,0.00022,0.000812
0.000242,0.000244,0.000336,0.019205,0.018983,0.005792,0.00316,0.037311,0.003527,0.017184,0.001546,0.000359
0.000941,9.9e-05,0.000304,0.027712,0.024693,0.003265,0.001378,0.029331,0.007468,0.016866,0.000991,0.001306
0.000597,0.000156,0.000428,0.021603,0.035892,0.000292,0.002459,0.040426,0.013268,0.014797,0.002799,0.000366
0.000481,0.000235,0.000205,0.023046,0.034633,0.006828,0.000142,0.069957,0.00238,0.016465,0.001401,0.001224
0.000889,6.6e-05,0.000401,0.024295,0.034105,0.006294,0.000673,0.036853,0.00976,0.015999,0.000715,0.001448
0.000721,0.000292,0.000282,0.00779,0.075461,0.003298,0.016767,0.094218,0.009461,0.015532,0.000472,0.001876
0.000319,0.000317,0.000493,0.010424,0.074874,0.004904,0.025233,0.092416,0.000326,0.014785,0.000139,0.000806
0.000493,0.000355,0.000231,0.010311,0.046295,0.008285,0.016113,0.064839,0.000398,0.014473,1.5e-05,0.001114
0.00063,5.3e-05,0.000407,0.011629,0.050358,0.010301,0.014327,0.055773,0.000438,0.019395,7e-05,0.001227
0.000333,0.000259,0.000318,0.003698,0.09795,0.002936,0.03163,0.098137,0.002988,0.014715,0.001068,0.001093
0.000742,0.000246,0.000393,0.019803,0.031285,0.000386,0.007335,0.034307,0.009687,0.016344,0.000213,0.000714
0.000499,0.000155,0.000266,0.035249,0.009923,0.003036,0.001042,0.023856,0.005556,0.016116,0.000471,0.000385
0.000519,4.1e-05,0.000362,0.025267,0.019999,0.003462,0.003757,0.025079,0.006677,0.016166,0.00114,0.000312
0.000387,0.000239,0.000327,0.025863,0.016576,0.002312,0.00464,0.023516,0.007369,0.01499,0.002051,0.00051
0.000758,7e-06,0.000414,0.021455,0.035001,0.001626,0.002367,0.035412,0.009064,0.018358,0.00107,2e-05
0.000809,8e-06,0.000413,0.016274,0.063014,0.002216,0.004648,0.069418,0.00768,0.016873,0.002696,0.000743
0.000579,2.3e-05,0.000396,0.024845,0.07161,0.002321,0.004031,0.080016,0.006996,0.01612,0.001159,0.00033
0.00081,3.1e-05,0.00023,0.022791,0.015009,0.000943,0.003747,0.018215,0.008739,0.015183,0.000755,0.000661
0.000224,0.000395,0.000344,0.006466,0.064407,0.000579,0.027893,0.077401,0.00975,0.012443,0.001,0.000375
0.000547,0.000173,0.000192,0.007171,0.034469,0.000853,0.014116,0.027492,0.011236,0.014869,0.00074,0.000614
0.000646,7.8e-05,0.000428,0.024186,0.01996,0.001679,0.001534,0.035461,0.009235,0.016705,0.00096,0.000373
0.000372,0.000129,0.00035,0.020901,0.027746,0.002327,0.008139,0.032792,0.004472,0.014231,0.002648,0.000518
0.000616,7e-05,0.000366,0.021929,0.045821,0.006589,0.006324,0.062253,6.3e-05,0.014725,0.001291,0.001633
0.000882,0.000211,0.000292,0.016391,0.065618,0.010761,0.017632,0.077626,0.000447,0.013341,0.00033,0.001475
0.000676,0.00032,0.000235,0.016101,0.012874,0.009181,0.003639,0.017537,0.003609,0.015388,0.001525,0.001424
0.000413,6.3e-05,0.00033,0.022583,0.01188,0.001622,0.001392,0.019313,0.006584,0.01687,0.000503,0.001467
0.000593,6.3e-05,0.000157,0.032094,0.022345,0.003392,0.003074,0.029934,0.005774,0.015712,0.000957,0.000839
0.000342,0.000105,0.00036,0.009356,0.073903,0.006154,0.02441,0.093997,0.002488,0.014917,0.001866,0.000277
0.000494,0.00024,0.000387,0.004207,0.075724,0.00127,0.034196,0.070227,0.00528,0.01273,0.004272,1.6e-05
0.000628,1.5e-05,0.000318,0.020985,0.033091,0.003933,0.001697,0.027573,0.004784,0.016315,0.002554,0.000233
0.001049,7.1e-05,0.000242,0.018047,0.050553,0.005093,0.007694,0.05578,0.010878,0.014979,0.000963,0.001296
0.000549,0.000226,0.000246,0.023972,0.017704,0.003885,0.002603,0.029925,0.005209,0.014195,0.001751,5.1e-05
0.000819,3.7e-05,0.000432,0.0206,0.097091,0.002096,0.015145,0.089628,0.005426,0.014944,0.001027,0.000163
0.000532,7.8e-05,0.000461,0.020162,0.073641,0.000761,0.004785,0.074833,0.01208,0.015932,0.001129,0.001672
0.000468,0.000204,0.00024,0.002616,0.095617,0.006024,0.02475,0.089534,0.003415,0.013503,0.000489,0.000796
0.000459,0.000148,0.000259,0.020751,0.083902,0.004191,0.011378,0.091922,0.005077,0.013022,0.001487,0.000883
0.000947,0.000145,0.000316,0.027819,0.025585,0.0011,0.001495,0.02566,0.008568,0.012984,0.000631,0.000668
0.000687,0.000282,0.000206,0.031164,0.014755,0.003485,0.002469,0.01654,0.006079,0.014346,0.00085,0.001117
0.00112,6e-06,0.000384,0.026768,0.019592,0.001614,0.000761,0.016709,0.01288,0.019116,0.001477,4.9e-05
0.000913,6e-06,0.000325,0.033556,0.067692,0.007397,0.003002,0.075841,0.002548,0.015689,0.002727,0.000142
0.00054,3.1e-05,0.000262,0.007936,0.082168,0.005216,0.025992,0.090321,0.000291,0.015496,0.000821,0.001664
0.000571,0.000124,0.000284,0.025101,0.014077,0.000238,0.00177,0.019972,0.009561,0.015206,0.000823,0.000414
0.000556,8.5e-05,0.000443,0.014117,0.073158,0.004494,0.015827,0.048988,0.006622,0.015285,0.001564,0.001325
0.000651,2.6e-05,0.000288,0.004826,0.060893,0.00312,0.025447,0.052201,0.005573,0.015056,0.001094,0.000419
0.000266,0.000708,0.000403,0.007811,0.062452,0.007784,0.020005,0.064153,0.001774,0.016074,0.000526,0.000542
0.000583,0.000192,0.000307,0.017599,0.028181,0.004018,0.0109,0.021296,0.00492,0.01388,0.001765,0.000338
0.000677,0.000103,0.000446,0.02086,0.021539,0.002374,0.004544,0.03176,0.004997,0.015707,0.001797,0.000329
0.000402,0.0005,0.000417,0.02265,0.085688,0.010847,0.011818,0.096355,0.001593,0.014984,0.002514,0.003308
0.000659,2.3e-05,0.000261,0.021815,0.052081,0.008831,0.010544,0.058487,0.001881,0.014583,0.000449,0.002002
0.000354,0.000513,0.000251,0.003543,0.065761,0.001866,0.028525,0.062729,0.006302,0.01529,0.000498,0.001506
0.000664,8.3e-05,0.000235,0.018217,0.044969,0.000842,0.010895,0.039261,0.009393,0.015213,0.001173,0.001105
0.000701,0.000214,0.000435,0.016296,0.023459,0.005108,0.004935,0.038806,0.006494,0.014259,0.001333,0.000395
